name	unique reads 32170447_EXO_S28	32170447_EXO_S28	read count (mult. map. adj.)	32170447_EXO_S2832170447_EXO_S28(lib)	RPM (total)	coordinateString 32170447_EXO_S28	32170447_EXO_S28 (lib)	RPM_adj (total)
NR_030583:vault_RNA 	2.0	33.0	33.0	999999.9999999999	3.411177083505615	5:hsa;NR_030583:vault_RNA ,136080548,136080597,-	999999.9999999999	3.411177083505615
