name	X32151640_EXO_S32.grp1	X32151675_EXO_S28.grp1	X32151681_EXO_S21.grp1	X32151161_EXO_S19.grp1	X32151113_EXO_S24.grp1	X32140243_EXO_S2.grp1	X32150300_EXO_S4.grp1	X32151662_EXO_S25.grp1	X32150296_EXO_S34.grp1	X32151649_EXO_S7.grp1	X32151808_EXO_S16.grp1	X32152166_EXO_S8.grp1	X180322.190603_Brain_S36.grp1	X32150759_EXO_S26.grp1	X32151206_EXO_S12.grp1	X32151872_EXO_S27.grp1	X32152211_EXO_S35.grp1	X32151109_EXO_S17.grp1	X32152477_EXO_S29.grp1	X32151201_EXO_S23.grp1	X32141753_EXO_S10.grp1	X32150101_EXO_S3.grp1	X32151828_EXO_S15.grp1	X32152118_EXO_S1.grp1	X32151204_EXO_S9.grp1	X32151684_EXO_S13.grp1	X32150228_EXO_S18.grp1	X32152206_EXO_S33.grp1	X32151642_EXO_S5.grp1	X32151157_EXO_S31.grp1	X32151086_EXO_S6.grp1	X32150688_EXO_S20.grp1	X32151947_EXO_S11.grp1	X32151680_EXO_S22.grp1	X32150301_EXO_S14.grp1	X32150744_EXO_S30.grp1
hsa-let-7b-5p	36196.9421881367	34021.7038148268	42690.0756065591	41365.8272086247	10365.9018566185	49226.4993575939	42156.7832584567	18169.5237082879	40513.4333517445	41235.9017469551	33746.3565212211	35297.2537945452	11700.1891195626	36907.9517818872	40162.4553100108	24079.2388578836	56227.2564740495	33768.1035288509	27199.7388232199	32835.817171431	41445.9562598016	56990.6740646392	27799.3118499635	55041.603250167	45729.1634949069	36401.5248275683	42961.9513727869	43077.0558792258	65407.7530300602	19038.4125999458	54147.70147718	35687.3634235285	42743.8921890674	32623.0411078649	28754.6015751411	37773.4941630371
hsa-miR-30c-5p	2140.2296930596	5509.52813694379	10114.9613931235	3865.13792034938	10083.9308362155	16141.1845846355	18886.9803930383	11170.664236926	14795.151207762	9070.2391620191	5398.8166843855	10871.8398252816	2899.50760885449	11636.1752026643	7506.92724160337	10948.1383596052	44998.0206821881	7124.44756663608	6451.79418880974	9541.59716372156	8613.12335950379	12567.165446513	7267.45546996686	16863.7289039809	10983.7886010543	9513.65895610595	7623.51882082944	14363.1183918912	16822.4176772487	26116.5831517198	14371.5424387505	9687.86088374294	10025.0885684366	8864.11690845477	7809.52412993294	4638.75234592574
hsa-miR-203a-3p	9015.20507490315	15291.2128259756	3042.04278660653	3304.54539755062	10724.1437268026	776.260322953158	852.906877366198	3476.84614689103	1937.00859380876	2898.61910418036	3848.03638902604	807.779862185332	132.613537153777	379.440495739053	3167.81281707546	8881.82305276954	10377.9218870632	3248.54489758558	12415.2075110219	2143.25033911707	6088.18827124092	6621.40604663706	3852.95976460001	1438.80850088827	1402.91744031508	3869.66507894315	2159.15541014185	2353.26538703704	1510.22658880387	5931.80017992359	782.14771255221	1435.8681982092	3942.5408423026	4514.35499328989	4006.89532269452	13765.7206034743
hsa-miR-204-5p	9000.44487012343	5747.61273165343	7402.15377838098	18056.9802080444	2822.02144190215	4216.10384301807	5103.69234844198	4894.47960684276	4505.04266766245	3638.39975240796	2440.28279896018	5303.31481787634	587.251806969731	4877.2830844997	7744.79503676455	4611.7158158611	21323.3863773252	3418.71886798295	3523.23123913189	8333.39818831655	6316.67609709747	4550.36474440294	4253.44662185234	4003.77975302611	7855.05539805833	3916.18790249443	5262.38202832974	1539.05196218416	7673.38350190292	5012.03790483431	5852.27347994198	8838.8646718423	3246.1681391785	8349.54696947446	3638.2089426413	2486.63887774384
hsa-miR-92a-3p	9436.69092250186	11292.8953270308	6018.68954592501	3747.11844186543	7754.20306108249	6144.26457491358	6466.96846065238	12584.191589825	6653.72436553691	6138.32992866851	8948.43933026807	6658.99818893206	11722.0343727759	12408.9170341694	8533.92990222819	12088.2222755408	6405.12366467182	6392.95348492799	8425.73861838762	3329.88502938842	5590.7211060849	6307.18384273796	6587.31830721937	6734.64466823755	9107.0149584226	9957.69346088983	4877.9143021011	7458.29336602402	6071.77770821639	6588.29716612862	5765.89305957384	6510.16378714539	9923.31101951844	5522.35765490183	9607.65667974885	10448.3436253183
hsa-miR-99b-5p	4159.09770237482	3306.61909747255	3739.97625024977	3717.61357224444	7167.14864155493	4240.31668560112	3490.09114937814	4489.00153538662	3294.91152555099	4640.53832338199	4549.48526159256	5100.62904174473	7106.51787327068	4612.19451898337	5405.57382842592	5236.6095578477	5351.11597301696	2118.28494494634	5904.61078965965	4731.56356307594	4746.18382570373	3518.4617831334	5358.23795220359	6632.55626019226	4552.63320577529	4876.36728856668	4207.73240525867	3848.03988200865	3334.10612409686	3239.16279487962	4491.10701210954	6886.79961982207	4376.43460347993	5822.09031296106	4727.49054559719	4426.88625320317
hsa-miR-200c-3p	1681.02332213493	3395.83816664794	2683.49215423408	59.0097392419753	3124.79360315455	2688.81911755043	2169.00998551993	2753.14477884905	6212.40591272069	4557.04879308201	5404.11396976675	2631.3591989016	10.4086206486976	3106.56077105079	3166.68548155337	4027.09300391364	3283.63934707859	1988.74953464387	5974.97700016186	1923.41443233787	592.91144684294	2475.53348137617	3728.67073993549	3627.32874835912	2263.78535030486	3013.38666546875	3065.83449518809	4299.8340381959	2001.69852857815	4765.43497600603	2665.6457847983	1296.30717707485	4866.57385221727	3735.39659407929	4954.40673627842	9249.62757438797
hsa-miR-30e-5p	2168.11007986574	1906.01337294562	2258.41797686171	118.019478483951	6725.70220797319	1693.62013349418	3016.22765636673	1222.59337494751	908.596814621637	2288.30006939259	2587.72390873817	3536.6297341093	1176.17413330283	2190.01272426558	2174.63022211337	2174.63022211337	405.387573713406	2971.69470693911	3291.71164443754	3521.56756390979	2179.31109851783	1566.97651681264	3390.32839501542	1748.26398777555	1708.91314291808	3892.66803058795	1965.48338845062	3170.75862427604	3641.58479998579	4678.79070371501	2177.73137912509	2057.63043980134	1416.8506152025	2022.58904634887	2821.14288081685	3361.98036609762
hsa-miR-125a-5p	2935.64072841125	6975.62800962944	8127.14766710893	15254.0175940506	7536.94670109985	7078.24940060846	6640.01515895069	9304.43858146451	9393.49322193446	9182.26308875071	4353.04426203806	7354.76749062361	13946.0096513809	6476.47750261452	8964.57207166692	5968.42956235201	8229.36774638215	4028.29726940635	6052.97031739684	11880.1240848823	8721.58277051164	7236.75786260614	6414.69466185198	7560.9227208541	7088.02617020014	5175.92258021076	8373.2788255945	6639.98017568849	7920.3543259101	2685.97244102158	10360.2516679047	10603.9537404197	7708.3101522737	8845.40527431003	6676.2014918171	4482.64048813016
hsa-miR-10b-5p	51577.0755686064	81083.9274203074	58965.7937773024	28944.2770981889	48159.2635421091	81822.0156071733	84441.0995630566	104701.623737318	55801.8228303011	61017.1078658124	70378.4092538754	63216.9231324403	69.519305814141	90166.4969806213	69800.1061857808	65251.4045382407	94860.6922489371	55801.8228303011	55373.2869512221	38576.1100724257	54964.3372478207	74926.835786766	68358.963565484	99593.6225736807	63021.1263612417	88248.1101538999	42248.9443094319	62011.4127842639	55801.8228303011	68005.7563324161	61872.0006297879	62857.92607014	71035.3724317592	67590.9271834602	89950.2490875256	44581.0862476228
hsa-let-7f-5p	33687.7073755841	36865.1857217484	29692.0514242018	16640.746466237	18258.7791900303	33934.1283671727	34592.2720401041	18527.7815486378	29694.1420514807	33065.0244872813	32248.9905201225	37744.5956440642	50093.093140476	23724.5603112094	31842.7191569799	41355.4678446732	33687.7073755841	40440.4471144313	33071.3808289379	30673.9975867822	26750.4291309773	40765.8519113358	31793.8230037648	28967.5857828503	26790.0694751319	35907.6075175322	36898.3552217181	30031.602113456	40873.6713731874	45431.5909285946	23058.8483090565	38365.8614829916	31950.1152906438	31821.5594453319	26966.1161092174	59824.2940766624
hsa-let-7a-5p	65669.7910877337	72721.226915745	48008.5766534172	52223.6192291481	23801.1276074598	73520.5061171928	66882.0747917541	36857.4434319818	52976.1865826317	63141.5993630975	62530.9224020094	67914.5512157947	76839.1361599652	62301.0107113464	61871.5554589154	60470.2730856633	61902.6825060371	64757.5455112134	56729.9278068488	50655.7037947942	59804.5192297312	90034.9976738008	55805.7720743679	70677.080994853	62681.3254191131	61674.0148812779	73970.2482450506	55396.0312014713	95486.329685894	53109.6064423833	46740.5804306114	61745.911010717	58147.1207108624	49742.800303327	49423.2690949169	79845.6398389453
hsa-miR-423-5p	1085.69506268617	2582.00654501242	2022.76677508233	7582.75149259382	3728.0266877872	1882.03697190455	2191.52976132588	1490.51686013752	1781.24913987363	2518.42469246624	2367.00368451963	2064.78726328224	1234.64231102083	880.163341714333	1950.29045321727	941.50657125981	40.5387573713406	3309.50273772792	1953.76950209122	2977.06936428502	2902.3738385702	2160.96673558683	2071.48374440861	3126.45749638693	2215.40888684572	2337.51342332099	2711.08871288237	2171.2357996077	2394.38213874956	1186.36003598472	2725.70717083553	2918.25673679652	2940.83549242409	2636.26134394761	1554.4388219309	3997.57864426533
hsa-miR-191-5p	1244.7772697565	1452.90079690876	1869.42436626895	1799.79704688025	1056.23570757517	1458.22697021316	1456.43686896551	1814.89931730243	2625.94464006034	2048.39977346735	2810.65133519889	1662.08262912602	4068.1001542774	2037.54348396861	1273.88913996273	1542.79321632692	1743.16656696765	2181.78269509461	3281.1321092921	755.947995518652	2041.92917790788	1084.96241236654	1985.17192172491	1582.37032470195	1304.99881548212	1553.60384648192	1436.56062294074	1799.79704688025	677.934911899695	2119.45219911877	1858.52873198342	1682.78385098536	1773.07203641598	1860.4215504278	1476.0038355032	3763.41085757196
