name	pre-microRNA	RC_adj	UR	32150424_EXO_S1032150424_EXO_S10(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-10a-5p	hsa-mir-10a	16192.5	170.0	2431.970168433365	103683.75893245908	5p	lv5p_715.0|nta#A#1_822.0|lv5p#-1_715.0|canonical_3160.0|lv3pE_429.5|nta#C#1_7.0|nta#C_7.0|lv3p_9684.5|nta#A_822.0|lv3p#1_429.5|nta#T#2_1.0|NucVar_55.0|nta#T#1_447.0|mv_1301.0|lv3p#-3_59.0|lv3pT_9255.0|lv3p#-2_1115.0|lv3p#-1_8081.0|lv5pT_715.0|nta#T_448.0|total_16192.5
hsa-miR-30a-5p	hsa-mir-30a	15318.5	163.0	2300.703104841532	98087.36521271418	5p	lv5p#-2_2.0|lv5p_2.0|nta#A#1_1014.5|canonical_2507.0|lv3pE_8426.5|nta#C#1_4.0|nta#AU_2.0|nta#G_2.5|nta#C_4.0|nta#G#2_1.5|nta#G#1_1.0|lv3p_9940.5|nta#A_1017.5|lv3p#2_5215.0|lv3p#1_3211.5|nta#T#2_1.0|NucVar_33.5|nta#T#1_693.0|mv_1115.5|mlv3p_2.0|lv3p#-3_23.0|lv3pT_1514.0|lv3p#-2_303.0|lv3p#-1_1188.0|lv5pT_2.0|mlv3p#2_2.0|nta#T_694.0|nta#A#2_3.0|total_15318.5
hsa-let-7b-5p	hsa-let-7b	13859.75	160.0	2081.6117672962378	88746.70235381502	5p	lv5p_1.0|nta#A#1_1225.0|lv5p#-1_1.0|canonical_5643.0|lv3pE_1960.0|nta#C#1_2.0|nta#AU_2.0|nta#G_709.0|nta#C_2.0|nta#G#1_709.0|lv3p_5040.0|nta#A_1397.0|nta#T#4_1.0|lv3p#1_1960.0|nta#T#3_1.0|NucVar_124.25|nta#T#2_47.0|nta#T#1_485.0|mv_192.5|mlv3p_217.0|lv3pT_3080.0|lv3p#-2_258.0|lv3p#-1_2822.0|lv5pT_1.0|mlv3p#3_217.0|nta#T_534.0|nta#A#3_77.0|nta#A#2_95.0|total_13859.75
hsa-miR-10b-5p	hsa-mir-10b	11402.5	124.0	1712.5545681989468	73012.44781394872	5p	lv5p#-2_1.0|lv5p_561.0|nta#A#1_867.0|lv5p#-1_560.0|canonical_1290.0|lv3pE_1.5|nta#C#1_5.0|nta#G_2.0|nta#C_5.0|nta#G#1_2.0|lv3p_8352.5|nta#A_867.0|lv3p#1_1.5|nta#T#2_1.0|NucVar_30.0|nta#T#1_1.0|mv_293.0|lv3p#-3_2.0|lv3pT_8351.0|lv3p#-2_631.0|lv3p#-1_7718.0|lv5pT_561.0|nta#T_2.0|total_11402.5
hsa-miR-21-5p	hsa-mir-21	9213.0	116.0	1383.7110490521286	58992.64913044592	5p	nta#A#1_1358.0|canonical_3390.0|lv3pE_2797.0|nta#C#2_4.0|nta#C#1_1.0|nta#G_9.0|nta#C_5.0|nta#G#1_9.0|lv3p_4397.0|nta#A_1359.0|lv3p#2_27.0|lv3p#1_2770.0|NucVar_51.0|nta#T#1_1.0|mv_1.0|lv3pT_1600.0|lv3p#-2_42.0|lv3p#-1_1558.0|nta#T_1.0|nta#A#2_1.0|total_9213.0
hsa-miR-30d-5p	hsa-mir-30d	7538.5	103.0	1132.215971266631	48270.49663191866	5p	lv5p_1.0|nta#A#1_1003.0|lv5p#-1_1.0|canonical_969.0|lv3pE_4538.5|nta#AU_1.0|nta#G_2.0|nta#G#2_2.0|lv3p_5486.0|nta#A_1003.0|lv3p#2_1586.5|lv3p#1_2952.0|NucVar_19.5|nta#T#1_5.0|mv_53.0|lv3pT_947.5|lv3p#-2_103.0|lv3p#-1_844.5|lv5pT_1.0|nta#T_5.0|total_7538.5
hsa-miR-26a-5p	hsa-mir-26a-2	6461.5	104.0	970.4601045750927	41374.25402761059	5p	lv5p#-2_0.5|lv5p_145.0|nta#A#1_439.0|lv5p#-1_144.5|canonical_4655.0|nta#C#2_2.0|nta#C#1_3.5|nta#AU_0.5|nta#G_1.0|nta#C_5.5|nta#G#1_1.0|lv3p_673.0|nta#A_565.5|NucVar_71.0|nta#T#2_1.0|nta#T#1_217.0|mv_127.5|lv3pT_673.0|lv3p#-2_45.5|lv3p#-1_627.5|lv5pT_145.0|nta#T_218.0|total_6461.5|nta#A#2_126.5
hsa-miR-26a-5p	hsa-mir-26a-1	6461.5	104.0	970.4601045750927	41374.25402761059	5p	lv5p#-2_0.5|lv5p_145.0|nta#A#1_439.0|lv5p#-1_144.5|canonical_4655.0|nta#C#2_2.0|nta#C#1_3.5|nta#AU_0.5|nta#G_1.0|nta#C_5.5|nta#G#1_1.0|lv3p_673.0|nta#A_565.5|NucVar_71.0|nta#T#2_1.0|nta#T#1_217.0|mv_127.5|lv3pT_673.0|lv3p#-2_45.5|lv3p#-1_627.5|lv5pT_145.0|nta#T_218.0|total_6461.5|nta#A#2_126.5
hsa-miR-200b-3p	hsa-mir-200b	4622.0	80.0	694.1834873243176	29595.574110596008	3p	lv5p_1.0|nta#A#1_189.0|lv5p#-1_1.0|canonical_1563.0|lv3pE_1433.0|nta#C#2_3.0|nta#C#1_1.0|nta#AU_1.0|nta#G_2.0|nta#C_4.0|nta#G#1_2.0|lv3p_1815.0|nta#A_189.0|nta#UA_2.0|lv3p#1_1433.0|NucVar_27.0|nta#T#1_999.0|mv_22.0|lv3pT_382.0|lv3p#-2_65.0|lv3p#-1_317.0|lv5pT_1.0|nta#T_999.0|total_4622.0
hsa-miR-125a-5p	hsa-mir-125a	4297.0	64.0	645.3713641351347	27514.535255999795	5p	lv5p_1.0|nta#A#1_8.0|canonical_388.0|nta#C#1_1.0|nta#C_1.0|lv3p_3669.0|nta#A_8.0|nta#UA_1.0|NucVar_10.0|nta#T#1_143.0|mv_77.0|lv3p#-4_52.0|lv3p#-3_89.0|lv3pT_3669.0|lv3p#-2_3340.0|lv3p#-1_188.0|lv5pT_1.0|nta#T_143.0|lv5p#-4_1.0|total_4297.0
