name	pre-microRNA	RC_adj	UR	32150080_EXO_S532150080_EXO_S5(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	68048.0	474.0	30989.832030629146	203559.78342158007	5p	mlv3p_14.5|NucVar_279.0|canonical_15656.0|nta#G_71.0|nta#C_57.5|nta#A_4069.0|mv_2915.5|lv5p_761.5|nta#C#2_5.0|nta#C#1_52.5|lv5p#1_16.0|nta#T#2_12.0|lv5pT_745.5|nta#T#1_1385.0|nta#UA_1.0|mlv5p_5.0|lv5p#-3_83.0|lv5p#-2_178.0|lv5p#-1_484.5|lv3p#3_19.0|lv3p#2_15847.0|lv3p#1_16980.0|lv5pE_16.0|nta#A#3_4.0|nta#A#2_123.0|nta#A#1_3942.0|lv3pT_9976.0|mlv5p#1_5.0|total_68048.0|nta#AU_6.0|lv3pE_32846.0|mlv3p#2_14.5|nta#G#2_28.0|nta#G#1_43.0|lv3p_42822.0|lv3p#-3_900.0|lv3p#-2_958.5|lv3p#-1_8117.5|nta#T_1397.0
hsa-miR-30d-5p	hsa-mir-30d	22015.5	279.0	10026.108733104807	65857.4890065512	5p	mlv3p_4.5|NucVar_71.0|canonical_4968.0|nta#G_45.0|nta#C_14.5|nta#A_1748.0|mv_700.0|lv5p_223.5|nta#C#2_1.0|nta#C#1_13.5|nta#T#2_5.0|lv5pT_223.5|nta#T#1_563.0|mlv5p_1.0|lv5p#-3_69.0|lv5p#-2_38.0|lv5p#-1_116.5|lv3p#3_5.0|lv3p#2_4464.5|lv3p#1_5136.0|nta#A#4_4.0|nta#A#3_1.0|nta#A#2_65.0|nta#A#1_1678.0|lv3pT_4066.5|mlv5p#2_1.0|total_22015.5|nta#AU_4.0|lv3pE_9605.5|mlv3p#2_4.5|nta#G#2_7.0|nta#G#1_38.0|lv3p_13672.0|lv3p#-3_237.0|lv3p#-2_1057.5|lv3p#-1_2772.0|nta#T_568.0
hsa-miR-10a-5p	hsa-mir-10a	20779.0	306.0	9462.992590001808	62158.604804211915	5p	lv5p#-2_79.0|nta#A#1_1741.0|lv5p_2300.0|lv5p#-1_2168.0|canonical_3009.0|lv3pE_397.0|nta#C#1_22.0|lv5pE_3.0|nta#G_24.0|mlv5p#1_3.0|mlv5p_3.0|nta#C_22.0|nta#G#2_2.0|nta#G#1_22.0|lv3p_10719.5|nta#A_1816.0|lv3p#1_397.0|nta#T#2_1.0|NucVar_60.0|nta#T#1_54.0|mv_2770.5|lv3p#-4_49.0|lv3p#-3_131.0|lv3pT_10322.5|lv5p#1_3.0|lv3p#-2_835.5|lv3p#-1_9307.0|lv5pT_2297.0|nta#T_55.0|lv5p#-4_9.0|nta#A#3_3.0|lv5p#-3_41.0|nta#A#2_72.0|total_20779.0
hsa-let-7b-5p	hsa-let-7b	17413.5	261.0	7930.305667548799	52090.99883334829	5p	mlv3p_19.0|NucVar_165.0|canonical_7618.0|nta#G_73.0|nta#C_28.0|nta#A_2066.25|mv_101.0|lv5p_172.0|nta#T#5_1.0|nta#C#1_28.0|nta#T#3_3.0|nta#T#2_29.0|lv5pT_172.0|nta#T#1_763.0|nta#UA_8.0|mlv5p_12.0|lv5p#-3_26.0|lv5p#-2_24.0|lv5p#-1_122.0|lv3p#2_11.0|lv3p#1_2992.25|nta#A#3_27.0|nta#A#2_616.0|nta#A#1_1423.25|lv3pT_3360.0|mlv5p#1_12.0|total_17413.5|lv3pE_3003.25|mlv3p#3_14.0|mlv3p#2_5.0|nta#G#1_73.0|lv3p_6363.25|lv3p#-3_96.0|lv3p#-2_833.5|lv3p#-1_2430.5|nta#T_796.0
hsa-miR-10b-5p	hsa-mir-10b	16591.0	209.0	7555.729826301555	49630.56029196207	5p	lv5p#-2_27.0|lv5p_736.0|nta#A#1_746.0|lv5p#-1_679.0|canonical_1814.0|lv3pE_250.0|nta#C#1_23.0|nta#G_6.0|mlv5p#1_2.0|mlv5p_2.0|nta#C_23.0|nta#G#2_2.0|nta#G#1_4.0|lv3p_11834.5|nta#A_782.0|nta#UA_1.0|lv3p#1_250.0|NucVar_40.0|nta#T#1_31.0|mv_1322.5|lv3p#-4_81.0|lv3p#-3_86.0|lv3pT_11584.5|lv3p#-2_941.5|lv3p#-1_10476.0|lv5pT_736.0|nta#T_31.0|lv5p#-4_15.0|nta#A#3_5.0|lv5p#-3_15.0|nta#A#2_31.0|total_16591.0
hsa-miR-26a-5p	hsa-mir-26a-1	12100.833333333334	199.0	5510.856930852313	36198.609989330624	5p	mlv3p_33.0|NucVar_136.83333333333334|canonical_8849.5|nta#G_14.5|nta#C_15.0|nta#A_619.0|mv_96.0|lv5p_516.5|nta#C#2_2.0|nta#C#1_13.0|lv5p#1_5.0|nta#T#2_31.5|lv5pT_511.5|nta#T#1_423.0|nta#UA_0.5|mlv5p_4.0|lv5p#-3_44.0|lv5p#-2_110.5|lv5p#-1_357.0|lv3p#2_3.0|lv3p#1_16.0|lv5pE_5.0|nta#A#3_5.0|nta#A#2_77.5|nta#A#1_536.5|lv3pT_1343.0|mlv5p#1_4.0|total_12100.833333333334|nta#AU_1.0|lv3pE_19.0|mlv3p#3_5.0|mlv3p#2_28.0|nta#G#1_14.5|lv3p_1362.0|lv3p#-3_44.0|lv3p#-2_188.0|lv3p#-1_1111.0|nta#T_454.5
hsa-miR-26a-5p	hsa-mir-26a-2	12099.833333333334	200.0	5510.4015194951735	36195.61857469064	5p	mlv3p_29.0|NucVar_136.83333333333334|canonical_8849.5|nta#G_14.5|nta#C_15.0|nta#A_619.0|mv_96.0|lv5p_518.5|nta#C#2_2.0|nta#C#1_13.0|lv5p#1_7.0|nta#T#2_31.5|lv5pT_511.5|nta#T#1_423.0|nta#UA_0.5|mlv5p_5.0|lv5p#-3_44.0|lv5p#-2_110.5|lv5p#-1_357.0|lv3p#2_3.0|lv3p#1_16.0|lv5pE_7.0|nta#A#3_5.0|nta#A#2_77.5|nta#A#1_536.5|lv3pT_1343.0|mlv5p#2_1.0|mlv5p#1_4.0|total_12099.833333333334|nta#AU_1.0|lv3pE_19.0|mlv3p#3_1.0|mlv3p#2_28.0|nta#G#1_14.5|lv3p_1362.0|lv3p#-3_44.0|lv3p#-2_188.0|lv3p#-1_1111.0|nta#T_454.5
hsa-miR-125a-5p	hsa-mir-125a	11209.0	148.0	5104.70590217673	33530.766699572225	5p	lv5p#-2_1.0|lv5p_18.0|nta#A#1_191.0|lv5p#-1_14.0|canonical_288.0|nta#C#1_9.0|nta#G_6.0|nta#C_9.0|nta#G#1_6.0|lv3p_9977.0|nta#A_194.0|nta#UA_2.0|nta#T#2_1.0|NucVar_10.0|nta#T#1_161.0|mv_545.0|lv3p#-5_28.0|lv3p#-4_134.0|lv3p#-3_473.0|lv3pT_9977.0|lv3p#-2_7457.0|lv3p#-1_1885.0|lv5pT_18.0|nta#T_162.0|lv5p#-3_3.0|nta#A#2_3.0|total_11209.0
hsa-miR-21-5p	hsa-mir-21	7632.0	138.0	3475.6994776887145	22830.47653235215	5p	lv5p#-2_51.0|nta#A#1_451.0|lv5p_206.0|lv5p#-1_136.0|canonical_3266.0|lv3pE_1717.0|nta#C#2_1.0|nta#C#1_18.0|lv5pE_3.0|nta#G_17.0|mlv5p#1_7.0|mlv5p_7.0|nta#C_19.0|nta#G#1_17.0|lv3p_3349.0|nta#A_466.0|lv3p#2_106.0|lv3p#1_1611.0|NucVar_58.0|nta#T#1_6.0|mv_238.0|lv3p#-3_47.0|lv3pT_1632.0|lv5p#1_3.0|lv3p#-2_133.0|lv3p#-1_1452.0|lv5pT_203.0|nta#T_6.0|lv5p#-3_16.0|nta#A#2_15.0|total_7632.0
hsa-let-7a-5p	hsa-let-7a-2	6967.749999999991	176.0	3173.1924837087927	20843.429357743247	5p	lv5p#-2_16.666666666666668|nta#A#1_299.4166666666665|lv5p_101.33333333333333|lv5p#-1_50.666666666666664|canonical_4225.666666666667|lv3pE_192.95000000000005|nta#C#1_7.666666666666667|nta#AU_1.0|lv5pE_2.3333333333333335|nta#G_26.666666666666664|mlv5p#1_0.25|mlv5p_0.25|nta#C_7.666666666666667|nta#G#1_26.666666666666664|lv3p_2072.9833333333354|nta#A_405.3333333333332|lv3p#1_192.95000000000005|nta#T#3_1.6666666666666667|nta#T#2_1.0|NucVar_64.2|nta#T#1_5.733333333333333|mv_55.25|lv3p#-3_28.749999999999996|lv3pT_1880.0333333333324|lv5p#1_2.3333333333333335|lv3p#-2_256.5|lv3p#-1_1594.7833333333328|lv5pT_98.99999999999999|nta#T_8.399999999999999|nta#A#3_6.999999999999999|lv5p#-3_31.666666666666664|total_6967.749999999991|nta#A#2_98.91666666666667
