name	pre-microRNA	RC_adj	UR	32160187_EXO_S932160187_EXO_S9(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	346166.0	847.0	45100.77012373313	188273.4682378331	5p	mlv3p_251.5|NucVar_919.0|canonical_54839.0|nta#G_307.0|nta#C_440.0|nta#A_21230.0|mv_15876.0|lv5p_5245.5|nta#C#2_29.5|nta#C#1_410.5|lv5p#1_21.5|nta#T#2_78.0|lv5pT_5224.0|nta#T#1_8486.0|nta#UA_6.0|mlv5p_55.0|lv5p#-3_1343.5|lv5p#-2_2134.5|lv5p#-1_1746.0|lv3p#3_56.0|lv3p#2_112405.0|lv3p#1_90210.5|lv5pE_21.5|nta#A#4_1.0|nta#A#3_45.0|nta#A#2_1214.0|nta#A#1_19970.0|lv3pT_35767.5|mlv5p#1_55.0|total_346166.0|nta#AU_10.0|lv3pE_202671.5|mlv3p#2_251.5|nta#G#2_48.0|nta#G#1_259.0|lv3p_238439.0|lv3p#-3_3065.0|lv3p#-2_1484.5|lv3p#-1_31218.0|nta#T_8564.0
hsa-miR-30d-5p	hsa-mir-30d	189770.0	673.0	24724.476541257187	103212.49362298315	5p	mlv3p_56.0|NucVar_744.5|canonical_33175.0|nta#G_85.0|nta#C_247.0|nta#A_16469.0|mv_8734.0|lv5p_1839.5|nta#C#2_14.0|nta#C#1_233.0|lv5p#1_269.0|nta#T#2_2.0|lv5pT_1570.5|nta#T#1_6016.5|nta#UA_1.0|mlv5p_21.5|lv5p#-3_537.5|lv5p#-2_72.0|lv5p#-1_961.0|lv3p#2_51709.5|lv3p#1_48399.0|lv5pE_269.0|nta#A#4_3.0|nta#A#3_2.0|nta#A#2_511.0|nta#A#1_15953.0|lv3pT_22271.5|mlv5p#1_21.5|total_189770.0|nta#AU_7.0|lv3pE_100108.5|mlv3p#2_56.0|nta#G#2_32.0|nta#G#1_53.0|lv3p_122380.0|lv3p#-3_1235.0|lv3p#-2_3671.0|lv3p#-1_17365.5|nta#T_6018.5
hsa-let-7b-5p	hsa-let-7b	147586.5	575.0	19228.534315520123	80269.64583489699	5p	mlv3p_66.0|NucVar_880.5|canonical_64557.0|nta#G_1600.5|nta#C_33.0|nta#A_20412.0|mv_782.0|lv5p_196.0|nta#T#5_3.0|nta#T#4_6.0|nta#C#1_33.0|nta#T#3_10.0|nta#T#2_155.0|lv5pT_196.0|nta#T#1_7399.5|nta#UA_10.0|mlv5p_245.0|lv5p#-2_191.0|lv5p#-1_5.0|lv3p#2_164.0|lv3p#1_32536.75|nta#A#3_247.0|nta#A#2_6976.0|nta#A#1_13189.0|lv3pT_18540.25|mlv5p#1_245.0|total_147586.5|nta#AU_8.0|lv3pE_32700.75|mlv3p#3_66.0|nta#G#1_1600.5|lv3p_51241.0|lv3p#-3_30.0|lv3p#-2_2762.75|lv3p#-1_15747.5|nta#T_7573.5
hsa-miR-10a-5p	hsa-mir-10a	120279.5	603.0	15670.799789978098	65417.85912802657	5p	lv5p#-2_424.0|nta#A#1_9199.5|lv5p_11164.0|lv5p#-1_10456.0|canonical_16543.0|lv3pE_3959.5|nta#C#1_51.0|nta#AU_2.0|lv5pE_2.0|nta#G_23.0|nta#C_51.0|nta#G#2_8.5|nta#G#1_14.5|lv3p_69334.0|nta#A_9491.0|nta#UA_2.0|lv3p#1_3959.5|nta#T#2_11.0|NucVar_343.0|nta#T#1_920.0|mv_12399.5|lv3p#-4_30.0|lv3p#-3_636.0|lv3pT_65374.5|lv5p#1_2.0|lv3p#-2_3546.5|lv3p#-1_61162.0|lv5pT_11162.0|nta#T_931.0|lv5p#-4_140.0|lv5p#-3_142.0|nta#A#2_291.5|total_120279.5
hsa-miR-10b-5p	hsa-mir-10b	113381.5	463.0	14772.083242675617	61666.160856374896	5p	lv5p#-2_193.0|nta#A#1_5283.5|lv5p_3700.0|lv5p#-1_3380.0|canonical_12907.0|lv3pE_1958.5|nta#C#1_38.0|lv5pE_29.0|nta#G_45.0|nta#C_38.0|nta#G#2_4.5|nta#G#1_40.5|lv3p_81427.0|nta#A_5633.0|nta#UA_1.0|lv3p#1_1958.5|NucVar_250.0|nta#T#2_73.0|nta#T#1_824.0|mv_8484.5|lv3p#-4_236.0|lv3p#-3_205.0|lv3pT_79468.5|lv5p#1_29.0|lv3p#-2_3809.5|lv3p#-1_75218.0|lv5pT_3671.0|nta#T_897.0|nta#A#3_2.0|lv5p#-3_98.0|nta#A#2_347.5|total_113381.5
hsa-let-7a-5p	hsa-let-7a-2	61664.300000000214	411.0	8034.0282383045305	33538.10491919556	5p	lv5p#-2_152.11666666666667|lv5p_1115.7666666666667|nta#A#1_3785.333333333336|lv5p#-1_902.4833333333337|canonical_39957.333333333336|lv3pE_2701.9000000000024|nta#C#1_22.2|nta#AU_0.8|nta#G_362.41666666666646|mlv5p#1_21.5|mlv5p_21.5|nta#C_22.2|nta#G#1_362.41666666666646|lv3p_14330.21666666668|nta#A_5174.833333333324|nta#T#4_0.3333333333333333|lv3p#1_2701.9000000000024|nta#T#3_11.500000000000002|nta#T#2_3.0|NucVar_529.0000000000001|nta#T#1_0.6666666666666666|mv_135.53333333333333|lv3p#-3_0.6666666666666666|lv3pT_11628.316666666671|lv3p#-2_1249.4833333333331|lv3p#-1_10378.16666666667|lv5pT_1115.7666666666667|nta#T_15.500000000000002|nta#A#3_1.0|lv5p#-3_61.16666666666667|total_61664.300000000214|nta#A#2_1388.499999999999
hsa-let-7a-5p	hsa-let-7a-1	61167.300000000214	407.0	7969.275828329272	33267.79554821689	5p	lv5p#-2_152.11666666666667|lv5p_1115.7666666666667|nta#A#1_3992.333333333336|lv5p#-1_902.4833333333337|canonical_39957.333333333336|lv3pE_2824.9000000000024|nta#C#1_22.2|nta#AU_0.8|nta#G_362.41666666666646|mlv5p#1_21.5|mlv5p_21.5|nta#C_22.2|nta#G#1_362.41666666666646|lv3p_14453.21666666668|nta#A_4465.833333333324|lv3p#2_123.0|nta#T#4_0.3333333333333333|lv3p#1_2701.9000000000024|nta#T#3_11.500000000000002|nta#T#2_3.0|NucVar_529.0000000000001|nta#T#1_0.6666666666666666|mlv3p_88.0|mv_136.53333333333333|lv3p#-3_0.6666666666666666|lv3pT_11628.316666666671|lv3p#-2_1249.4833333333331|lv3p#-1_10378.16666666667|lv5pT_1115.7666666666667|mlv3p#2_88.0|nta#T_15.500000000000002|lv5p#-3_61.16666666666667|total_61167.300000000214|nta#A#2_473.4999999999998
hsa-let-7a-5p	hsa-let-7a-3	61028.300000000214	400.0	7951.16599938247	33192.19594546833	5p	lv5p#-2_152.11666666666667|nta#A#1_3784.333333333336|lv5p_1304.7666666666657|lv5p#-1_902.4833333333337|canonical_39957.333333333336|lv3pE_2701.9000000000024|nta#C#1_22.2|nta#AU_0.8|lv5pE_189.0|nta#G_362.41666666666646|mlv5p#1_21.5|mlv5p_21.5|nta#C_22.2|nta#G#1_362.41666666666646|lv3p_14330.21666666668|nta#A_4257.833333333324|nta#T#4_0.3333333333333333|lv3p#1_2701.9000000000024|nta#T#3_11.500000000000002|nta#T#2_3.0|NucVar_529.0000000000001|nta#T#1_0.6666666666666666|mv_227.53333333333336|lv3p#-3_0.6666666666666666|lv3pT_11628.316666666671|lv5p#1_189.0|lv3p#-2_1249.4833333333331|lv3p#-1_10378.16666666667|lv5pT_1115.7666666666667|nta#T_15.500000000000002|lv5p#-3_61.16666666666667|total_61028.300000000214|nta#A#2_473.4999999999998
hsa-miR-26a-5p	hsa-mir-26a-1	48453.5	344.0	6312.83882643097	26352.98814228389	5p	mlv3p_476.5|NucVar_652.5|canonical_34592.5|nta#G_20.5|nta#C_20.5|nta#A_2978.5|mv_488.5|lv5p_2815.5|nta#C#2_2.5|nta#C#1_18.0|lv5p#1_1.0|nta#T#2_237.5|lv5pT_2814.5|nta#T#1_1943.0|nta#UA_2.5|mlv5p_127.0|lv5p#-3_84.0|lv5p#-2_307.5|lv5p#-1_2423.0|lv3p#1_67.0|lv5pE_1.0|nta#A#3_107.5|nta#A#2_228.5|nta#A#1_2642.5|lv3pT_4034.0|mlv5p#1_127.0|total_48453.5|nta#AU_0.5|lv3pE_67.0|mlv3p#2_476.5|nta#G#2_0.5|nta#G#1_20.0|lv3p_4101.0|lv3p#-2_558.5|lv3p#-1_3475.5|nta#T_2180.5
hsa-miR-26a-5p	hsa-mir-26a-2	48452.5	343.0	6312.708539891784	26352.44426024973	5p	lv5p#-2_307.5|lv5p_2814.5|nta#A#1_2642.5|lv5p#-1_2423.0|canonical_34592.5|lv3pE_67.0|nta#C#2_2.5|nta#C#1_18.0|nta#AU_0.5|nta#G_20.5|mlv5p#1_127.0|mlv5p_127.0|nta#C_20.5|nta#G#2_0.5|nta#G#1_20.0|lv3p_4101.0|nta#A_2978.5|nta#UA_2.5|lv3p#1_67.0|NucVar_652.5|nta#T#2_237.5|nta#T#1_1943.0|mv_488.5|mlv3p_476.5|lv3pT_4034.0|lv3p#-2_558.5|lv3p#-1_3475.5|lv5pT_2814.5|mlv3p#2_476.5|nta#T_2180.5|nta#A#3_107.5|lv5p#-3_84.0|total_48452.5|nta#A#2_228.5
