name	pre-microRNA	RC_adj	UR	32152356_EXO_S2132152356_EXO_S21(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	357849.0	854.0	54967.6636857423	139886.1831077531	5p	mlv3p_191.5|NucVar_1006.0|canonical_69564.0|nta#G_190.0|nta#C_659.5|nta#A_24103.0|mv_18882.0|lv5p_4880.0|nta#C#2_21.0|nta#C#1_638.5|nta#T#2_89.0|lv5pT_4880.0|nta#T#1_6389.0|nta#UA_1.0|mlv5p_11.0|lv5p#-3_758.5|lv5p#-2_964.0|lv5p#-1_3157.5|lv3p#2_91402.0|lv3p#1_107317.5|nta#A#4_1.0|nta#A#3_3.0|nta#A#2_739.5|nta#A#1_23359.5|lv3pT_33164.5|mlv5p#1_11.0|total_357849.0|nta#AU_11.0|lv3pE_198719.5|mlv3p#2_191.5|nta#G#2_34.0|nta#G#1_156.0|lv3p_231884.0|lv3p#-3_3603.0|lv3p#-2_1761.0|lv3p#-1_27800.5|nta#T_6478.0
hsa-let-7b-5p	hsa-let-7b	237426.0833333333	779.0	36470.01137040956	92811.85239506976	5p	mlv3p_298.0|NucVar_1529.75|canonical_97002.0|nta#G_2668.0|nta#C_432.5|nta#A_36245.5|mv_2114.0|lv5p_2151.75|nta#T#4_17.0|nta#C#1_432.5|lv5p#1_121.0|nta#T#3_19.0|nta#T#2_474.0|lv5pT_2030.75|nta#T#1_15508.333333333332|nta#UA_462.0|mlv5p_322.0|lv5p#-3_604.0|lv5p#-2_326.75|lv5p#-1_1100.0|lv3p#2_4.0|lv3p#1_47902.0|lv5pE_121.0|nta#A#3_752.0|nta#A#2_10768.75|nta#A#1_24724.75|lv3pT_30738.25|mlv5p#2_87.0|mlv5p#1_235.0|total_237426.0833333333|nta#AU_15.0|lv3pE_47906.0|mlv3p#3_297.0|mlv3p#2_1.0|nta#G#2_1.0|nta#G#1_2667.0|lv3p_78644.25|lv3p#-3_604.0|lv3p#-2_7943.25|lv3p#-1_22191.0|nta#T_16018.333333333332
hsa-miR-30d-5p	hsa-mir-30d	194826.5	638.0	29926.47046399535	76159.31706737385	5p	mlv3p_33.5|NucVar_507.5|canonical_37286.0|nta#G_193.0|nta#C_73.0|nta#A_14638.0|mv_7415.5|lv5p_2676.0|nta#C#2_14.0|nta#C#1_59.0|lv5p#1_46.0|nta#T#3_1.0|nta#T#2_3.0|lv5pT_2630.0|nta#T#1_4695.0|mlv5p_32.0|lv5p#-3_165.0|lv5p#-2_334.0|lv5p#-1_2131.0|lv3p#2_45353.5|lv3p#1_56345.5|lv5pE_46.0|nta#A#4_1.0|nta#A#3_22.0|nta#A#2_541.5|nta#A#1_14073.5|lv3pT_25574.0|mlv5p#1_32.0|total_194826.5|nta#AU_7.0|lv3pE_101699.0|mlv3p#2_33.5|nta#G#2_10.0|nta#G#1_183.0|lv3p_127273.0|lv3p#-3_1144.5|lv3p#-2_4062.0|lv3p#-1_20367.5|nta#T_4699.0
hsa-miR-10a-5p	hsa-mir-10a	146874.0	647.0	22560.69078348609	57414.28160416302	5p	lv5p#-2_210.0|nta#A#1_10079.0|lv5p_13196.0|lv5p#-1_12628.0|canonical_22901.0|lv3pE_2884.5|nta#C#1_148.0|lv5pE_87.0|nta#G_46.5|mlv5p#1_64.0|mlv5p_64.0|nta#C_148.0|nta#G#2_3.0|nta#G#1_43.5|lv3p_82938.5|nta#A_10718.0|lv3p#2_8.0|lv3p#1_2876.5|NucVar_475.0|nta#T#2_15.0|nta#T#1_276.0|mv_16096.0|lv3p#-4_124.5|lv3p#-3_277.5|lv3pT_80054.0|lv5p#1_87.0|lv3p#-2_4103.0|lv3p#-1_75549.0|lv5pT_13109.0|nta#T_291.0|lv5p#-4_77.0|nta#A#3_11.0|lv5p#-3_194.0|nta#A#2_628.0|total_146874.0
hsa-miR-10b-5p	hsa-mir-10b	132477.0	531.0	20349.228814656693	51786.37324560306	5p	lv5p#-2_11.0|nta#A#1_5887.0|lv5p_5589.0|lv5p#-1_5120.0|canonical_18587.0|lv3pE_1994.5|nta#C#1_246.0|lv5pE_184.0|nta#G_45.5|nta#C_246.0|nta#G#2_3.0|nta#G#1_42.5|lv3p_90933.5|nta#A_6229.0|lv3p#1_1994.5|nta#T#2_23.0|NucVar_339.0|nta#T#1_286.0|mv_10199.0|lv3p#-4_92.5|lv3p#-3_305.5|lv3pT_88939.0|lv5p#1_184.0|lv3p#-2_5160.0|lv3p#-1_83381.0|lv5pT_5405.0|nta#T_309.0|lv5p#-4_221.0|nta#A#3_35.0|lv5p#-3_53.0|nta#A#2_307.0|total_132477.0
hsa-let-7a-5p	hsa-let-7a-1	90966.34999999942	445.0	13972.954328556156	35559.51111430765	5p	mlv3p_84.0|NucVar_785.3166666666672|canonical_58053.666666666664|nta#G_315.5833333333332|nta#C_116.66666666666664|nta#A_5930.616666666656|mv_444.4999999999999|lv5p_1652.7833333333324|nta#T#4_0.6666666666666666|nta#C#1_116.66666666666664|lv5p#1_568.0|nta#T#3_15.083333333333334|nta#T#2_3.0|lv5pT_1084.7833333333333|nta#T#1_43.733333333333334|mlv5p_95.25|lv5p#-3_168.50000000000006|lv5p#-2_179.41666666666669|lv5p#-1_736.866666666667|lv3p#2_14.0|lv3p#1_2691.783333333334|lv5pE_568.0|nta#A#3_18.833333333333332|nta#A#2_523.0333333333339|nta#A#1_5388.749999999992|lv3pT_20719.699999999975|mlv5p#2_55.0|mlv5p#1_40.25|total_90966.34999999942|nta#AU_0.8|lv3pE_2705.783333333334|mlv3p#2_84.0|nta#G#1_315.5833333333332|lv3p_23425.4833333333|lv3p#-3_103.83333333333333|lv3p#-2_2192.983333333335|lv3p#-1_18422.883333333324|nta#T_62.48333333333334
hsa-let-7a-5p	hsa-let-7a-3	90865.84999999942	429.0	13957.51695077833	35520.224819243726	5p	lv5p#-2_179.41666666666669|nta#A#1_5301.249999999992|lv5p_1566.7833333333324|lv5p#-1_736.866666666667|canonical_58053.666666666664|lv3pE_2759.783333333334|nta#C#1_116.66666666666664|nta#AU_0.8|lv5pE_482.0|nta#G_315.5833333333332|mlv5p#1_40.25|mlv5p_40.25|nta#C_116.66666666666664|nta#G#1_315.5833333333332|lv3p_23479.4833333333|nta#A_5837.616666666656|lv3p#2_68.0|nta#T#4_0.6666666666666666|lv3p#1_2691.783333333334|nta#T#3_15.083333333333334|NucVar_785.3166666666672|nta#T#2_4.0|nta#T#1_43.733333333333334|mv_607.0000000000002|lv3p#-3_103.83333333333333|lv3pT_20719.699999999975|lv5p#1_482.0|lv3p#-2_2192.983333333335|lv3p#-1_18422.883333333324|lv5pT_1084.7833333333333|nta#T_63.48333333333334|nta#A#3_14.333333333333332|lv5p#-3_168.50000000000006|nta#A#2_522.0333333333339|total_90865.84999999942
hsa-let-7a-5p	hsa-let-7a-2	90443.18333333275	433.0	13892.592920853678	35355.00086521038	5p	lv5p#-2_179.41666666666669|nta#A#1_5370.249999999992|lv5p_1154.4499999999998|lv5p#-1_736.866666666667|canonical_58053.666666666664|lv3pE_2760.783333333334|nta#C#1_116.66666666666664|nta#AU_0.8|lv5pE_69.66666666666667|nta#G_315.5833333333332|mlv5p#1_40.25|mlv5p_40.25|nta#C_116.66666666666664|nta#G#1_315.5833333333332|lv3p_23480.4833333333|nta#A_6103.116666666656|lv3p#2_69.0|nta#T#4_0.6666666666666666|lv3p#1_2691.783333333334|nta#T#3_15.083333333333334|nta#T#2_3.0|NucVar_785.3166666666672|nta#T#1_93.06666666666666|mv_281.8333333333332|lv3p#-3_103.83333333333333|lv3pT_20719.699999999975|lv5p#1_69.66666666666667|lv3p#-2_2192.983333333335|lv3p#-1_18422.883333333324|lv5pT_1084.7833333333333|nta#T_111.81666666666665|nta#A#3_18.833333333333332|lv5p#-3_168.50000000000006|nta#A#2_714.0333333333339|total_90443.18333333275
hsa-miR-204-5p	hsa-mir-204	82995.5	393.0	12748.585943875838	32443.638825648595	5p	mlv3p_1.0|NucVar_794.0|canonical_44202.0|nta#G_37.0|nta#C_91.0|nta#A_1256.0|mv_958.0|lv5p_3215.0|nta#C#3_2.0|nta#C#2_1.0|lv5p#2_13.0|nta#C#1_88.0|nta#T#3_1.0|lv5p#1_101.0|nta#T#2_298.0|lv5pT_3101.0|nta#T#1_11257.5|nta#UA_29.0|mlv5p_172.0|lv5p#-3_300.0|lv5p#-2_533.0|lv5p#-1_2268.0|lv3p#2_413.0|lv3p#1_14342.0|lv5pE_114.0|nta#A#4_13.0|nta#A#3_6.0|nta#A#2_42.0|nta#A#1_1195.0|lv3pT_5958.0|mlv5p#2_33.0|mlv5p#1_139.0|total_82995.5|lv3pE_14755.0|mlv3p#2_1.0|nta#G#2_1.0|nta#G#1_36.0|lv3p_20713.0|lv3p#-3_39.0|lv3p#-2_1107.0|lv3p#-1_4812.0|nta#T_11556.5
hsa-miR-26a-5p	hsa-mir-26a-2	81425.16666666667	433.0	12507.373715977543	31829.78232134965	5p	mlv3p_142.0|NucVar_1038.1666666666667|canonical_59179.5|nta#G_26.5|nta#C_61.0|nta#A_5738.0|mv_267.5|lv5p_3774.0|nta#C#1_61.0|lv5p#1_89.0|nta#T#3_34.5|nta#T#2_207.5|lv5pT_3685.0|nta#T#1_2640.5|nta#UA_2.0|mlv5p_79.0|lv5p#-3_196.16666666666666|lv5p#-2_734.3333333333334|lv5p#-1_2754.5|lv3p#2_84.5|lv3p#1_274.0|lv5pE_89.0|nta#A#3_14.5|nta#A#2_1028.0|nta#A#1_4695.5|lv3pT_7878.5|mlv5p#1_79.0|total_81425.16666666667|nta#AU_2.0|lv3pE_358.5|mlv3p#2_142.0|nta#G#1_26.5|lv3p_8237.0|lv3p#-3_103.5|lv3p#-2_1092.0|lv3p#-1_6683.0|nta#T_2882.5
