name	pre-microRNA	RC_adj	UR	32151184_EXO_S832151184_EXO_S8(total)	RPM (lib)	arm	isoString_RC_adj
hsa-let-7b-5p	hsa-let-7b	38239.0	294.0	3011.181034355135	114350.39264119233	5p	lv5p#-2_1.0|lv5p_83.0|nta#A#1_5303.5|lv5p#-1_82.0|canonical_17568.0|lv3pE_7249.0|nta#C#1_11.0|nta#AU_1.0|nta#G_137.0|nta#C_11.0|nta#G#2_2.0|nta#G#1_135.0|lv3p_10452.0|nta#A_7942.0|nta#UA_1.0|lv3p#2_1.0|lv3p#1_7248.0|nta#T#3_2.0|nta#T#2_2.0|NucVar_267.0|nta#T#1_1766.0|mlv3p_2.0|mv_7.0|lv3p#-3_1.0|lv3pT_3203.0|lv3p#-2_499.75|lv3p#-1_2702.25|lv5pT_83.0|mlv3p#3_1.0|mlv3p#2_1.0|nta#T_1770.0|nta#A#4_1.0|nta#A#3_151.0|total_38239.0|nta#A#2_2486.5
hsa-miR-30a-5p	hsa-mir-30a	36498.0	336.0	2874.0836682939857	109144.08406648286	5p	lv5p#-2_538.0|lv5p_1246.0|nta#A#1_1562.0|lv5p#-1_707.0|canonical_9817.0|lv3pE_13750.5|nta#C#2_2.0|nta#C#1_320.0|nta#G_20.0|nta#C_322.0|nta#G#2_12.0|nta#G#1_8.0|lv3p_18145.0|nta#A_1659.0|lv3p#2_6403.5|lv3p#1_7347.0|nta#T#2_2.0|NucVar_151.0|nta#T#1_686.5|mlv3p_9.0|mv_4440.5|lv3p#-3_546.5|lv3pT_4394.5|lv3p#-2_430.0|lv3p#-1_3418.0|lv5pT_1246.0|mlv3p#2_9.0|nta#T_688.5|nta#A#3_1.0|lv5p#-3_1.0|nta#A#2_96.0|total_36498.0
hsa-miR-10a-5p	hsa-mir-10a	22697.0	265.0	1787.3055241182694	67873.39788637627	5p	lv5p#-2_131.0|lv5p_2641.0|nta#A#1_1564.5|lv5p#-1_2510.0|canonical_1704.0|lv3pE_101.5|nta#C#1_9.0|nta#AU_1.0|nta#G_4.0|nta#C_9.0|nta#G#2_2.0|nta#G#1_2.0|lv3p_12542.0|nta#A_1566.5|lv3p#1_101.5|nta#T#2_3.0|NucVar_27.5|nta#T#1_273.0|mv_3927.0|lv3p#-4_248.0|lv3p#-3_553.0|lv3pT_12440.5|lv3p#-2_842.0|lv3p#-1_10797.5|lv5pT_2641.0|nta#T_276.0|nta#A#2_2.0|total_22697.0
hsa-miR-30d-5p	hsa-mir-30d	19307.5	221.0	1520.3948278148428	57737.393915108165	5p	lv5p#-2_333.0|lv5p_845.0|nta#A#1_1965.0|lv5p#-1_512.0|canonical_3515.0|lv3pE_9332.0|nta#C#1_4.0|nta#G_4.0|nta#C_4.0|nta#G#2_2.0|nta#G#1_2.0|lv3p_11531.0|nta#A_2023.0|lv3p#2_4338.5|lv3p#1_4993.5|NucVar_73.0|nta#T#1_822.5|mv_486.0|mlv3p_4.0|lv3p#-3_3.5|lv3pT_2199.0|lv3p#-2_915.0|lv3p#-1_1280.5|lv5pT_845.0|mlv3p#2_4.0|nta#T_822.5|nta#A#4_3.0|total_19307.5|nta#A#2_55.0
hsa-miR-10b-5p	hsa-mir-10b	17582.5	150.0	1384.5574030845253	52578.93194418694	5p	lv5p_164.0|nta#A#1_419.5|lv5p#-1_7.0|canonical_3313.0|lv3pE_152.5|nta#C#1_72.0|nta#G_3.0|nta#C_72.0|nta#G#1_3.0|lv3p_12886.0|nta#A_419.5|nta#T#4_1.0|lv3p#1_152.5|NucVar_84.5|nta#T#2_2.0|nta#T#1_2.0|mv_635.5|lv3p#-4_116.0|lv3pT_12733.5|lv3p#-2_406.0|lv3p#-1_12211.5|lv5pT_164.0|nta#T_5.0|lv5p#-3_157.0|total_17582.5
hsa-miR-125a-5p	hsa-mir-125a	13802.0	116.0	1086.8568905088935	41273.676592843345	5p	lv5p_1.0|nta#A#1_25.0|canonical_38.0|nta#C#1_5.0|nta#G_1.0|nta#C_5.0|nta#G#1_1.0|lv3p_11976.0|nta#A_25.0|NucVar_2.0|nta#T#2_3.0|nta#T#1_2.0|mv_1749.0|lv3p#-5_1.0|lv3p#-4_2.0|lv3p#-3_140.0|lv3pT_11976.0|lv3p#-2_10874.0|lv3p#-1_959.0|lv5pT_1.0|nta#T_5.0|lv5p#-3_1.0|total_13802.0
hsa-miR-21-5p	hsa-mir-21	10800.0	133.0	850.4603983115526	32296.457557072026	5p	lv5p#-2_249.0|lv5p_422.0|nta#A#1_1034.0|lv5p#-1_173.0|canonical_3958.0|lv3pE_4049.0|nta#C#2_5.0|nta#C#1_1.0|nta#G_5.0|nta#C_6.0|nta#G#1_5.0|lv3p_5296.0|nta#A_1035.0|lv3p#2_718.0|lv3p#1_3331.0|NucVar_75.0|nta#T#1_1.0|mv_1.0|mlv3p_1.0|lv3pT_1247.0|lv3p#-2_129.0|lv3p#-1_1118.0|lv5pT_422.0|mlv3p#2_1.0|nta#T_1.0|nta#A#2_1.0|total_10800.0
hsa-miR-26a-5p	hsa-mir-26a-2	10637.0	145.0	837.6247460037023	31809.02028097918	5p	lv5p#-2_38.5|lv5p_315.5|nta#A#1_197.0|lv5p#-1_277.0|canonical_8333.0|lv3pE_2.0|nta#C#2_0.5|nta#C#1_5.5|nta#AU_0.5|nta#G_1.0|nta#C_6.0|nta#G#1_1.0|lv3p_817.0|nta#A_388.0|nta#UA_0.5|lv3p#2_0.5|lv3p#1_1.5|nta#T#3_0.5|NucVar_127.5|nta#T#2_30.0|nta#T#1_617.5|mlv3p_0.5|mv_0.5|lv3pT_815.0|lv3p#-2_1.0|lv3p#-1_814.0|lv5pT_315.5|mlv3p#2_0.5|nta#T_648.0|total_10637.0|nta#A#2_191.0
hsa-miR-26a-5p	hsa-mir-26a-1	10637.0	145.0	837.6247460037023	31809.02028097918	5p	lv5p#-2_38.5|lv5p_315.5|nta#A#1_197.0|lv5p#-1_277.0|canonical_8333.0|lv3pE_2.0|nta#C#2_0.5|nta#C#1_5.5|nta#AU_0.5|nta#G_1.0|nta#C_6.0|nta#G#1_1.0|lv3p_817.0|nta#A_388.0|nta#UA_0.5|lv3p#2_0.5|lv3p#1_1.5|nta#T#3_0.5|NucVar_127.5|nta#T#2_30.0|nta#T#1_617.5|mlv3p_0.5|mv_0.5|lv3pT_815.0|lv3p#-2_1.0|lv3p#-1_814.0|lv5pT_315.5|mlv3p#2_0.5|nta#T_648.0|total_10637.0|nta#A#2_191.0
hsa-let-7a-5p	hsa-let-7a-1	10561.733333333357	186.0	831.697771993249	31583.941882325336	5p	nta#A#1_522.0333333333332|lv5p_264.24999999999994|lv5p#-1_97.91666666666666|canonical_6615.0|lv3pE_874.1666666666667|nta#C#1_2.6666666666666665|lv5pE_1.0|nta#G_2.6666666666666665|nta#C_2.6666666666666665|nta#G#1_2.6666666666666665|lv3p_2874.850000000001|nta#A_667.6166666666674|lv3p#2_236.0|nta#T#4_0.3333333333333333|lv3p#1_638.1666666666667|nta#T#3_0.3333333333333333|nta#T#2_0.3333333333333333|NucVar_83.4333333333333|mv_50.250000000000014|lv3p#-3_0.5833333333333333|lv3pT_2000.683333333333|lv5p#1_1.0|lv3p#-2_174.16666666666669|lv3p#-1_1825.9333333333332|lv5pT_263.24999999999994|nta#T_1.0|lv5p#-3_165.33333333333334|total_10561.733333333357|nta#A#2_145.58333333333337
