name	pre-microRNA	RC_adj	UR	32161248_EXO_S2932161248_EXO_S29(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	570381.0	1111.0	61473.49239159359	156211.58940179704	5p	mlv3p_138.0|NucVar_1950.5|canonical_118156.0|nta#G_744.0|nta#C_806.5|nta#A_38008.5|mv_30661.0|lv5p_8589.5|nta#C#2_34.0|nta#C#1_772.5|lv5p#1_145.0|nta#T#2_208.0|lv5pT_8444.5|nta#T#1_11434.0|nta#UA_6.0|mlv5p_163.0|lv5p#-3_1430.0|lv5p#-2_1554.5|lv5p#-1_5460.0|lv3p#3_33.0|lv3p#2_141737.5|nta#A#5_1.0|lv3p#1_157199.0|lv5pE_145.0|nta#A#4_3.0|nta#A#3_70.0|nta#A#2_1925.5|nta#A#1_36009.0|lv3pT_60552.5|mlv5p#1_163.0|total_570381.0|nta#AU_16.0|lv3pE_298969.5|mlv3p#2_138.0|nta#G#2_221.0|nta#G#1_523.0|lv3p_359522.0|lv3p#-3_3660.0|lv3p#-2_5345.0|lv3p#-1_51547.5|nta#T_11642.0
hsa-miR-30d-5p	hsa-mir-30d	286849.0	858.0	30915.493010875587	78560.01200656417	5p	mlv3p_65.5|NucVar_967.0|canonical_55942.0|nta#G_352.5|nta#C_342.5|nta#A_22911.0|mv_13056.5|lv5p_4291.0|nta#C#2_27.5|nta#C#1_315.0|lv5p#1_38.0|nta#T#2_94.0|lv5pT_4253.0|nta#T#1_7085.0|nta#UA_3.0|mlv5p_172.0|lv5p#-3_587.5|lv5p#-2_888.0|lv5p#-1_2777.5|lv3p#3_1.0|lv3p#2_71830.0|lv3p#1_76607.0|lv5pE_38.0|nta#A#3_21.0|nta#A#2_1058.5|nta#A#1_21831.5|lv3pT_33132.0|mlv5p#1_172.0|total_286849.0|nta#AU_5.0|lv3pE_148438.0|mlv3p#2_65.5|nta#G#2_81.0|nta#G#1_271.5|lv3p_181570.0|lv3p#-3_2181.5|lv3p#-2_5714.0|lv3p#-1_25236.5|nta#T_7179.0
hsa-let-7b-5p	hsa-let-7b	278685.0	875.0	30035.60817620373	76324.11807623292	5p	mlv3p_322.0|NucVar_2078.5|canonical_114293.0|nta#G_1776.0|nta#C_456.0|nta#A_44435.5|mv_1578.0|lv5p_2034.75|nta#T#5_1.0|nta#C#2_1.0|nta#T#4_25.0|nta#C#1_455.0|nta#T#3_23.5|nta#T#2_681.5|lv5pT_2034.75|nta#T#1_20861.75|nta#UA_316.5|mlv5p_329.0|lv5p#-3_138.0|lv5p#-2_405.0|lv5p#-1_1491.75|lv3p#2_1.0|lv3p#1_57776.25|nta#A#3_1428.0|nta#A#2_10838.75|nta#A#1_32168.75|lv3pT_32012.25|mlv5p#1_329.0|total_278685.0|nta#AU_11.0|lv3pE_57777.25|mlv3p#3_321.0|mlv3p#2_1.0|nta#G#2_1.0|nta#G#1_1775.0|lv3p_89789.5|lv3p#-3_589.5|lv3p#-2_8437.0|lv3p#-1_22985.75|nta#T_21592.75
hsa-miR-10b-5p	hsa-mir-10b	261988.5	751.0	28236.122979964297	71751.4082516646	5p	NucVar_698.0|canonical_31921.0|nta#G_124.0|nta#C_361.0|nta#A_14060.5|mv_17231.0|lv5p_7716.0|nta#C#1_361.0|lv5p#1_45.0|nta#T#3_1.0|nta#T#2_36.0|lv5pT_7671.0|nta#T#1_861.0|lv5p#-4_134.0|mlv5p_205.0|lv5p#-3_160.0|lv5p#-2_242.5|lv5p#-1_7134.5|lv3p#2_7.0|lv3p#1_2941.0|lv5pE_45.0|nta#A#3_34.0|nta#A#2_462.5|nta#A#1_13564.0|lv3pT_185826.0|mlv5p#1_205.0|total_261988.5|nta#AU_4.5|lv3pE_2948.0|nta#G#2_6.0|nta#G#1_118.0|lv3p_188774.0|lv3p#-4_227.0|lv3p#-3_534.0|lv3p#-2_10737.0|lv3p#-1_174328.0|nta#T_898.0
hsa-miR-10a-5p	hsa-mir-10a	246845.0	817.0	26604.01421050652	67604.02219899785	5p	mlv3p_1.0|NucVar_902.0|canonical_39099.0|nta#G_52.0|nta#C_332.0|nta#A_17408.5|mv_24338.5|lv5p_20107.0|nta#C#1_332.0|lv5p#1_97.0|nta#T#2_28.0|lv5pT_20010.0|nta#T#1_574.0|lv5p#-4_314.5|nta#UA_1.0|mlv5p_68.0|lv5p#-3_409.5|lv5p#-2_1317.5|lv5p#-1_17968.5|lv3p#1_4763.0|lv5pE_97.0|nta#A#3_50.0|nta#A#2_1874.5|nta#A#1_15484.0|lv3pT_139172.0|mlv5p#1_68.0|total_246845.0|nta#AU_3.5|lv3pE_4763.0|mlv3p#2_1.0|nta#G#2_7.0|nta#G#1_45.0|lv3p_143935.0|lv3p#-4_50.0|lv3p#-3_457.0|lv3p#-2_7331.0|lv3p#-1_131334.0|nta#T_602.0
hsa-miR-26a-5p	hsa-mir-26a-2	116637.0	537.0	12570.691751790997	31943.65021460638	5p	mlv3p_635.0|NucVar_1482.1666666666667|canonical_86212.5|nta#G_95.5|nta#C_132.5|nta#A_7784.166666666667|mv_796.3333333333334|lv5p_5575.5|nta#T#5_1.0|nta#C#2_2.0|nta#C#1_130.5|lv5p#1_257.0|nta#T#3_139.5|nta#T#2_472.3333333333333|lv5pT_5318.5|nta#T#1_4488.5|nta#UA_4.0|mlv5p_52.5|lv5p#-3_257.0|lv5p#-2_1039.5|lv5p#-1_4022.0|lv3p#2_13.0|lv3p#1_310.5|lv5pE_257.0|nta#A#3_25.0|nta#A#2_1108.0|nta#A#1_6651.166666666667|lv3pT_8446.0|mlv5p#1_52.5|total_116637.0|nta#AU_4.0|lv3pE_323.5|mlv3p#2_635.0|nta#G#2_0.5|nta#G#1_95.0|lv3p_8769.5|lv3p#-3_123.83333333333333|lv3p#-2_1131.6666666666667|lv3p#-1_7190.5|nta#T_5101.333333333333
hsa-miR-26a-5p	hsa-mir-26a-1	116339.0	532.0	12538.57444645878	31862.03625193628	5p	mlv3p_635.0|NucVar_1482.1666666666667|canonical_86212.5|nta#G_95.5|nta#C_132.5|nta#A_7784.166666666667|mv_796.3333333333334|lv5p_5365.5|nta#C#2_2.0|nta#C#1_130.5|nta#T#3_0.5|lv5p#1_47.0|nta#T#2_472.3333333333333|lv5pT_5318.5|nta#T#1_4488.5|nta#UA_4.0|mlv5p_104.5|lv5p#-3_257.0|lv5p#-2_1039.5|lv5p#-1_4022.0|lv3p#2_13.0|lv3p#1_310.5|lv5pE_47.0|nta#A#3_25.0|nta#A#2_1108.0|nta#A#1_6651.166666666667|lv3pT_8446.0|mlv5p#3_23.0|mlv5p#2_29.0|mlv5p#1_52.5|total_116339.0|nta#AU_4.0|lv3pE_323.5|mlv3p#2_635.0|nta#G#2_0.5|nta#G#1_95.0|lv3p_8769.5|lv3p#-3_123.83333333333333|lv3p#-2_1131.6666666666667|lv3p#-1_7190.5|nta#T_4961.333333333333
hsa-miR-204-5p	hsa-mir-204	112353.5	515.0	12109.032431688485	30770.51796931315	5p	lv5p#-2_980.5|lv5p_4264.5|nta#A#1_1291.0|lv5p#-1_3014.0|canonical_62280.0|lv3pE_18210.0|nta#C#1_155.0|nta#G_61.0|mlv5p#1_101.0|mlv5p_101.0|nta#C_155.0|nta#G#1_61.0|nta#A_1335.0|lv3p_24881.0|nta#UA_48.0|lv3p#2_616.0|lv3p#1_17594.0|NucVar_1462.0|nta#T#2_923.0|nta#T#1_15727.0|mv_1164.0|lv3p#-3_5.0|lv3pT_6671.0|lv3p#-2_1012.5|lv3p#-1_5653.5|lv5pT_4264.5|nta#T_16650.0|nta#A#3_41.0|lv5p#-3_270.0|nta#A#2_3.0|total_112353.5
hsa-let-7a-5p	hsa-let-7a-2	111880.06666666616	536.0	12058.007589671264	30640.85766597929	5p	mlv3p_39.0|NucVar_1190.2166666666665|canonical_73092.0|nta#G_326.4999999999999|nta#C_57.25|nta#A_7926.883333333319|mv_843.4000000000007|lv5p_1575.8333333333323|nta#T#4_1.2|nta#C#1_57.25|lv5p#1_82.33333333333333|nta#T#3_22.083333333333332|nta#T#2_6.166666666666667|lv5pT_1493.499999999999|nta#T#1_114.11666666666667|mlv5p_60.75|lv5p#-3_238.6666666666667|lv5p#-2_72.24999999999999|lv5p#-1_1182.583333333333|lv3p#2_50.0|lv3p#1_3629.4333333333348|lv5pE_82.33333333333333|nta#A#3_65.66666666666666|nta#A#2_2048.616666666666|nta#A#1_5812.599999999989|lv3pT_22945.233333333323|mlv5p#1_60.75|total_111880.06666666616|nta#AU_0.8999999999999999|lv3pE_3679.4333333333348|mlv3p#2_39.0|nta#G#1_326.4999999999999|lv3p_26624.666666666642|lv3p#-3_98.33333333333331|lv3p#-2_2544.8666666666677|lv3p#-1_20302.033333333336|nta#T_143.56666666666666
hsa-let-7a-5p	hsa-let-7a-3	111819.56666666616	538.0	12051.48713003167	30624.28838832311	5p	NucVar_1190.2166666666665|canonical_73092.0|nta#G_333.4999999999999|nta#C_196.25|nta#A_6718.883333333319|mv_1529.2333333333324|lv5p_1952.999999999999|nta#T#4_1.2|nta#C#1_196.25|lv5p#1_459.5|nta#T#3_22.083333333333332|nta#T#2_6.166666666666667|lv5pT_1493.499999999999|nta#T#1_115.11666666666667|mlv5p_87.25|lv5p#-3_238.6666666666667|lv5p#-2_72.24999999999999|lv5p#-1_1182.583333333333|lv3p#1_3629.4333333333348|lv5pE_459.5|nta#A#3_0.6666666666666666|nta#A#2_846.6166666666672|nta#A#1_5871.599999999989|lv3pT_22945.233333333323|mlv5p#2_26.5|mlv5p#1_60.75|total_111819.56666666616|nta#AU_0.4|lv3pE_3629.4333333333348|nta#G#2_7.0|nta#G#1_326.4999999999999|lv3p_26574.666666666642|lv3p#-3_98.33333333333331|lv3p#-2_2544.8666666666677|lv3p#-1_20302.033333333336|nta#T_144.56666666666666
