name	pre-microRNA	RC_adj	UR	32160696_EXO_S332160696_EXO_S3(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	167547.0	659.0	20899.33226965823	169093.52942007603	5p	mlv3p_35.0|NucVar_462.5|canonical_30538.0|nta#G_339.5|nta#C_151.0|nta#A_11893.0|mv_11166.5|lv5p_3489.0|nta#C#2_20.0|nta#C#1_131.0|nta#T#3_1.0|nta#T#2_40.0|lv5pT_3489.0|nta#T#1_3319.0|lv5p#-3_356.0|lv5p#-2_609.0|lv5p#-1_2524.0|lv3p#3_3.0|lv3p#2_48326.0|lv3p#1_44012.5|nta#A#4_2.0|nta#A#3_15.0|nta#A#2_468.5|nta#A#1_11407.5|lv3pT_13771.0|total_167547.0|nta#AU_9.0|lv3pE_92341.5|mlv3p#2_35.0|nta#G#2_34.0|nta#G#1_305.5|lv3p_106112.5|lv3p#-3_873.0|lv3p#-2_1347.0|lv3p#-1_11551.0|nta#T_3360.0
hsa-let-7b-5p	hsa-let-7b	95230.75	506.0	11878.810641424529	96109.76995601774	5p	mlv3p_31.0|NucVar_754.5|canonical_41930.0|nta#G_232.0|nta#C_173.0|nta#A_13578.5|mv_730.0|lv5p_1116.75|nta#T#4_7.0|nta#C#1_173.0|nta#T#3_11.0|nta#T#2_224.0|lv5pT_1116.75|nta#T#1_6295.0|nta#UA_10.0|mlv5p_68.5|lv5p#-3_285.5|lv5p#-2_308.0|lv5p#-1_523.25|lv3p#2_12.0|lv3p#1_18353.0|nta#A#3_295.0|nta#A#2_4332.0|nta#A#1_8951.5|lv3pT_11714.5|mlv5p#1_68.5|total_95230.75|nta#AU_2.0|lv3pE_18365.0|mlv3p#3_27.0|mlv3p#2_4.0|nta#G#1_232.0|lv3p_30079.5|lv3p#-3_21.0|lv3p#-2_3457.75|lv3p#-1_8235.75|nta#T_6537.0
hsa-miR-10a-5p	hsa-mir-10a	61177.0	398.0	7631.043529641721	61741.6894920947	5p	lv5p#-2_599.0|nta#A#1_3399.0|lv5p_5482.5|lv5p#-1_4651.5|canonical_9196.0|lv3pE_885.0|nta#C#1_21.0|nta#AU_1.0|lv5pE_111.0|nta#G_13.0|nta#C_21.0|nta#G#2_5.0|nta#G#1_8.0|lv3p_36722.0|nta#A_3553.0|lv3p#2_1.0|lv3p#1_884.0|nta#T#2_4.0|NucVar_219.0|nta#T#1_130.0|mv_5836.5|lv3p#-4_2.0|lv3p#-3_458.0|lv3pT_35837.0|lv5p#1_111.0|lv3p#-2_2045.5|lv3p#-1_33331.5|lv5pT_5371.5|nta#T_134.0|lv5p#-4_72.0|nta#A#3_1.0|lv5p#-3_49.0|total_61177.0|nta#A#2_153.0
hsa-miR-30d-5p	hsa-mir-30d	58856.5	440.0	7341.591014635533	59399.77029915608	5p	lv5p#-2_215.5|lv5p_829.5|nta#A#1_3991.5|lv5p#-1_611.0|canonical_11815.0|lv3pE_29562.5|nta#C#2_7.0|nta#C#1_198.5|nta#AU_1.0|nta#G_25.5|nta#C_205.5|nta#G#2_3.0|nta#G#1_22.5|lv3p_36101.5|nta#A_4190.0|lv3p#2_15836.0|lv3p#1_13726.5|nta#T#2_4.0|NucVar_174.0|nta#T#1_1867.0|mlv3p_20.0|mv_3624.5|lv3p#-3_271.0|lv3pT_6539.0|lv3p#-2_891.5|lv3p#-1_5376.5|lv5pT_829.5|mlv3p#2_20.0|nta#T_1871.0|nta#A#3_5.0|lv5p#-3_3.0|total_58856.5|nta#A#2_193.5
hsa-miR-10b-5p	hsa-mir-10b	53077.0	304.0	6620.672759742937	53566.92307847574	5p	lv5p#-2_89.0|lv5p_1570.5|nta#A#1_2457.0|lv5p#-1_1454.5|canonical_6190.0|lv3pE_356.0|nta#C#1_139.0|nta#G_9.0|nta#C_139.0|nta#G#2_2.0|nta#G#1_7.0|lv3p_39072.0|nta#A_2572.0|lv3p#1_356.0|nta#T#2_1.0|NucVar_122.0|nta#T#1_53.0|mv_3348.5|lv3p#-3_191.0|lv3pT_38716.0|lv3p#-2_2535.5|lv3p#-1_35989.5|lv5pT_1570.5|nta#T_54.0|lv5p#-4_27.0|nta#A#3_21.0|total_53077.0|nta#A#2_94.0
hsa-let-7a-5p	hsa-let-7a-3	39492.50000000019	325.0	4926.181188917029	39857.03241849979	5p	lv5p#-2_174.41666666666669|nta#A#1_1963.4333333333323|lv5p_844.0833333333338|lv5p#-1_377.08333333333326|canonical_26201.333333333332|lv3pE_1309.916666666666|nta#C#1_7.0|lv5pE_217.0|nta#G_180.25000000000003|nta#C_7.0|nta#G#1_180.25000000000003|lv3p_9148.750000000013|nta#A_2235.683333333333|lv3p#1_1309.916666666666|nta#T#3_6.5|nta#T#2_1.6666666666666667|NucVar_419.6999999999999|nta#T#1_117.19999999999999|mv_330.3333333333332|lv3p#-3_15.666666666666668|lv3pT_7838.833333333329|lv5p#1_217.0|lv3p#-2_954.2333333333335|lv3p#-1_6868.933333333332|lv5pT_627.0833333333335|nta#T_125.36666666666666|nta#A#3_71.91666666666666|lv5p#-3_75.58333333333331|total_39492.50000000019|nta#A#2_200.33333333333337
hsa-let-7a-5p	hsa-let-7a-1	39409.00000000019	325.0	4915.765638387827	39772.76167831002	5p	lv5p#-2_174.41666666666669|nta#A#1_1961.4333333333323|lv5p_771.0833333333338|lv5p#-1_377.08333333333326|canonical_26201.333333333332|lv3pE_1309.916666666666|nta#C#1_7.0|lv5pE_144.0|nta#G_180.25000000000003|nta#C_7.0|nta#G#1_180.25000000000003|lv3p_9148.750000000013|nta#A_2233.683333333333|lv3p#1_1309.916666666666|nta#T#3_6.5|nta#T#2_1.6666666666666667|NucVar_419.6999999999999|nta#T#1_76.19999999999999|mv_163.3333333333334|mlv3p_199.5|lv3p#-3_15.666666666666668|lv3pT_7838.833333333329|lv5p#1_144.0|lv3p#-2_954.2333333333335|lv3p#-1_6868.933333333332|lv5pT_627.0833333333335|mlv3p#2_199.5|nta#T_84.36666666666666|nta#A#3_71.91666666666666|lv5p#-3_75.58333333333331|total_39409.00000000019|nta#A#2_200.33333333333337
hsa-let-7a-5p	hsa-let-7a-2	39388.83333333352	321.0	4913.250106224086	39752.408864811085	5p	lv5p#-2_174.41666666666669|lv5p_627.0833333333335|nta#A#1_1976.7666666666655|lv5p#-1_377.08333333333326|canonical_26201.333333333332|lv3pE_1309.916666666666|nta#C#1_7.0|nta#G_180.25000000000003|nta#C_7.0|nta#G#1_180.25000000000003|lv3p_9148.750000000013|nta#A_2557.01666666667|lv3p#1_1309.916666666666|nta#T#3_6.5|nta#T#2_1.6666666666666667|NucVar_419.6999999999999|nta#T#1_76.19999999999999|mv_163.3333333333334|lv3p#-3_15.666666666666668|lv3pT_7838.833333333329|lv3p#-2_954.2333333333335|lv3p#-1_6868.933333333332|lv5pT_627.0833333333335|nta#T_84.36666666666666|nta#A#3_71.91666666666666|lv5p#-3_75.58333333333331|total_39388.83333333352|nta#A#2_508.3333333333333
hsa-miR-125a-5p	hsa-mir-125a	29111.0	235.0	3631.222652163397	29379.706798377963	5p	lv5p_127.0|nta#A#1_851.0|lv5p#-1_127.0|canonical_694.0|nta#C#1_8.0|nta#G_4.0|nta#C_8.0|nta#G#1_4.0|lv3p_23546.0|nta#A_852.0|nta#UA_4.0|nta#T#2_1.0|NucVar_24.0|nta#T#1_825.0|mv_3030.0|lv3p#-5_86.0|lv3p#-4_211.0|lv3p#-3_863.0|lv3pT_23546.0|lv3p#-2_20024.0|lv3p#-1_2362.0|lv5pT_127.0|nta#T_826.0|nta#A#2_1.0|total_29111.0
hsa-miR-26a-5p	hsa-mir-26a-2	28778.0	271.0	3589.6851871786694	29043.633068040297	5p	lv5p#-2_381.5|lv5p_1927.5|nta#A#1_1683.5|lv5p#-1_1515.0|canonical_20486.0|lv3pE_18.5|nta#C#2_1.5|nta#C#1_9.5|nta#AU_2.5|nta#G_24.0|mlv5p#1_6.0|mlv5p_6.0|nta#C_11.0|nta#G#1_24.0|lv3p_2719.8333333333335|nta#A_1793.5|lv3p#1_18.5|nta#T#3_8.0|nta#T#2_38.5|NucVar_302.6666666666667|nta#T#1_934.0|mv_371.5|mlv3p_155.5|lv3pT_2701.3333333333335|lv3p#-2_213.33333333333334|lv3p#-1_2488.0|lv5pT_1927.5|mlv3p#2_155.5|nta#T_980.5|lv5p#-3_31.0|total_28778.0|nta#A#2_110.0
hsa-miR-26a-5p	hsa-mir-26a-1	28748.0	269.0	3585.9430732160813	29013.356155397265	5p	lv5p#-2_381.5|lv5p_1927.5|nta#A#1_1683.5|lv5p#-1_1515.0|canonical_20486.0|lv3pE_18.5|nta#C#2_1.5|nta#C#1_9.5|nta#AU_2.5|nta#G_24.0|mlv5p#1_6.0|mlv5p_6.0|nta#C_11.0|nta#G#1_24.0|lv3p_2719.8333333333335|nta#A_1793.5|lv3p#1_18.5|nta#T#2_38.5|NucVar_302.6666666666667|nta#T#1_934.0|mv_349.5|mlv3p_155.5|lv3pT_2701.3333333333335|lv3p#-2_213.33333333333334|lv3p#-1_2488.0|lv5pT_1927.5|mlv3p#2_155.5|nta#T_972.5|lv5p#-3_31.0|total_28748.0|nta#A#2_110.0
