name	pre-microRNA	RC_adj	UR	32151484_EXO_S1132151484_EXO_S11(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	515563.5	1027.0	60516.480640045826	151695.88647307103	5p	mlv3p_187.5|NucVar_1675.0|canonical_90845.0|nta#G_292.0|nta#C_566.0|nta#A_32693.5|mv_26916.5|lv5p_5948.0|nta#C#2_41.0|nta#C#1_525.0|lv5p#1_24.0|nta#T#2_80.0|lv5pT_5924.0|nta#T#1_10415.0|nta#UA_6.0|mlv5p_66.0|lv5p#-3_1465.0|lv5p#-2_1262.5|lv5p#-1_3196.5|lv3p#2_145624.0|lv3p#1_152370.0|lv5pE_24.0|nta#A#4_119.0|nta#A#3_12.0|nta#A#2_612.5|nta#A#1_31950.0|lv3pT_47885.0|mlv5p#1_66.0|total_515563.5|nta#AU_11.0|lv3pE_297994.0|mlv3p#2_187.5|nta#G#2_67.0|nta#G#1_225.0|lv3p_345879.0|lv3p#-3_2355.0|lv3p#-2_2867.0|lv3p#-1_42663.0|nta#T_10495.0
hsa-let-7b-5p	hsa-let-7b	303799.75	856.0	35659.80076038308	89387.96556883365	5p	mlv3p_95.0|NucVar_2536.25|canonical_132841.0|nta#G_1761.75|nta#C_1224.0|nta#A_42868.75|mv_2076.25|lv5p_2319.75|nta#T#5_1.0|nta#T#4_15.0|nta#C#1_1224.0|nta#T#3_29.0|nta#T#2_875.0|lv5pT_2319.75|nta#T#1_15003.5|nta#UA_224.0|mlv5p_64.0|lv5p#-3_320.0|lv5p#-2_411.25|lv5p#-1_1588.5|lv3p#2_86.0|lv3p#1_63602.5|nta#A#4_1.0|nta#A#3_665.25|nta#A#2_11264.75|nta#A#1_30937.75|lv3pT_38401.0|mlv5p#1_64.0|total_303799.75|nta#AU_4.0|lv3pE_63688.5|mlv3p#3_87.0|mlv3p#2_8.0|nta#G#1_1761.75|lv3p_102089.5|lv3p#-3_275.0|lv3p#-2_7712.5|lv3p#-1_30413.5|nta#T_15923.5
hsa-miR-10a-5p	hsa-mir-10a	262828.0	875.0	30850.565592137464	77332.71740521646	5p	mlv3p_1.0|NucVar_1109.0|canonical_39743.0|nta#G_70.0|nta#C_231.5|nta#A_21258.5|mv_28781.0|lv5p_22402.0|nta#C#1_231.5|lv5p#1_32.0|nta#T#3_1.0|nta#T#2_19.0|lv5pT_22370.0|nta#T#1_495.0|lv5p#-4_31.0|nta#UA_1.0|mlv5p_284.0|lv5p#-3_848.0|lv5p#-2_1497.0|lv5p#-1_19994.0|lv3p#2_71.0|lv3p#1_3667.0|lv5pE_32.0|nta#A#3_91.0|nta#A#2_1618.0|nta#A#1_19549.5|lv3pT_144695.0|mlv5p#2_65.0|mlv5p#1_219.0|total_262828.0|nta#AU_3.0|lv3pE_3738.0|mlv3p#2_1.0|nta#G#2_7.0|nta#G#1_63.0|lv3p_148433.0|lv3p#-4_6.0|lv3p#-3_1225.0|lv3p#-2_8506.5|lv3p#-1_134957.5|nta#T_515.0
hsa-miR-30d-5p	hsa-mir-30d	209883.5	760.0	24635.977458480007	61754.68897346458	5p	mlv3p_236.5|NucVar_693.5|canonical_38253.0|nta#G_151.5|nta#C_100.0|nta#A_15037.0|mv_9480.5|lv5p_2681.0|nta#C#2_22.5|nta#C#1_77.5|lv5p#1_98.0|nta#T#2_11.0|lv5pT_2583.0|nta#T#1_5016.0|nta#UA_1.0|lv5p#-3_480.0|lv5p#-2_1213.0|lv5p#-1_890.0|lv3p#2_53409.0|lv3p#1_56675.0|lv5pE_98.0|nta#A#4_2.0|nta#A#3_30.0|nta#A#2_577.0|nta#A#1_14428.0|lv3pT_28139.5|total_209883.5|nta#AU_5.0|lv3pE_110084.0|mlv3p#3_1.0|mlv3p#2_235.5|nta#G#2_51.0|nta#G#1_100.5|lv3p_138223.5|lv3p#-3_2623.5|lv3p#-2_5324.0|lv3p#-1_20192.0|nta#T_5027.0
hsa-miR-10b-5p	hsa-mir-10b	195096.5	639.0	22900.289809481666	57403.86298737887	5p	lv5p#-2_347.0|nta#A#1_7113.5|lv5p_7399.5|lv5p#-1_6558.0|canonical_23504.0|lv3pE_2491.0|nta#C#1_327.5|lv5pE_23.0|nta#G_26.0|nta#C_327.5|nta#G#2_2.0|nta#G#1_24.0|lv3p_139592.0|nta#A_7557.5|nta#UA_4.0|lv3p#1_2491.0|nta#T#2_27.0|NucVar_472.0|nta#T#1_910.0|mv_15281.0|lv3p#-4_2.0|lv3p#-3_793.0|lv3pT_137101.0|lv5p#1_23.0|lv3p#-2_9319.5|lv3p#-1_126986.5|lv5pT_7376.5|nta#T_937.0|lv5p#-4_201.0|nta#A#3_1.0|lv5p#-3_270.5|nta#A#2_443.0|total_195096.5
hsa-let-7a-5p	hsa-let-7a-1	114337.9166666663	520.0	13420.904157065974	33642.008455280615	5p	mlv3p_513.5|NucVar_1211.3666666666663|canonical_75366.33333333333|nta#G_354.16666666666663|nta#C_111.99999999999997|nta#A_5206.9166666666615|mv_709.2000000000002|lv5p_2220.433333333333|nta#T#4_1.0666666666666667|nta#C#1_111.99999999999997|lv5p#1_449.5|nta#T#3_48.75|nta#T#2_6.333333333333333|lv5pT_1770.9333333333318|nta#T#1_217.93333333333334|nta#UA_116.0|lv5p#-3_224.75000000000003|lv5p#-2_514.866666666667|lv5p#-1_1031.3166666666657|lv3p#2_355.0|lv3p#1_3757.416666666669|lv5pE_449.5|nta#A#3_115.08333333333333|nta#A#2_681.9500000000004|nta#A#1_4409.883333333331|lv3pT_24257.5|total_114337.9166666663|nta#AU_0.4|lv3pE_4112.4166666666615|mlv3p#2_513.5|nta#G#1_354.16666666666663|lv3p_28369.91666666665|lv3p#-3_90.83333333333333|lv3p#-2_2289.6333333333337|lv3p#-1_21877.03333333334|nta#T_274.0833333333333
hsa-let-7a-5p	hsa-let-7a-3	113820.9166666663	493.0	13360.219061067317	33489.889902849	5p	lv5p#-2_514.866666666667|nta#A#1_4411.883333333331|lv5p_2319.9333333333343|lv5p#-1_1031.3166666666657|canonical_75366.33333333333|lv3pE_3757.416666666669|nta#C#1_111.99999999999997|nta#AU_0.4|lv5pE_549.0|nta#G_354.16666666666663|nta#C_111.99999999999997|nta#G#1_354.16666666666663|lv3p_28014.91666666665|nta#A_5100.4166666666615|nta#T#4_1.0666666666666667|lv3p#1_3757.416666666669|nta#T#3_48.75|nta#T#2_6.333333333333333|NucVar_1211.3666666666663|nta#T#1_101.93333333333332|mv_1183.6999999999998|lv3p#-3_90.83333333333333|lv3pT_24257.5|lv5p#1_549.0|lv3p#-2_2289.6333333333337|lv3p#-1_21877.03333333334|lv5pT_1770.9333333333318|nta#T_158.08333333333334|nta#A#3_6.583333333333333|lv5p#-3_224.75000000000003|total_113820.9166666663|nta#A#2_681.9500000000004
hsa-let-7a-5p	hsa-let-7a-2	113515.4166666663	499.0	13324.35968615902	33400.00166732122	5p	lv5p#-2_514.866666666667|nta#A#1_4521.883333333331|lv5p_1981.9333333333325|lv5p#-1_1031.3166666666657|canonical_75366.33333333333|lv3pE_3757.416666666669|nta#C#1_111.99999999999997|nta#AU_0.4|lv5pE_211.0|nta#G_354.16666666666663|nta#C_111.99999999999997|nta#G#1_354.16666666666663|lv3p_28014.91666666665|nta#A_5744.9166666666615|nta#T#4_1.0666666666666667|lv3p#1_3757.416666666669|nta#T#3_48.75|nta#T#2_6.333333333333333|NucVar_1211.3666666666663|nta#T#1_101.93333333333332|mlv3p_91.0|mv_480.6999999999999|lv3p#-3_90.83333333333333|lv3pT_24257.5|lv5p#1_211.0|lv3p#-2_2289.6333333333337|lv3p#-1_21877.03333333334|lv5pT_1770.9333333333318|mlv3p#2_91.0|nta#T_158.08333333333334|nta#A#3_116.08333333333333|lv5p#-3_224.75000000000003|total_113515.4166666663|nta#A#2_1106.9499999999996
hsa-miR-26a-5p	hsa-mir-26a-2	96698.33333333333	472.0	11350.382284803645	28451.85781279806	5p	mlv3p_311.0|NucVar_1224.0|canonical_73553.5|nta#G_101.5|nta#C_106.0|nta#A_4621.833333333333|mv_600.0|lv5p_4217.5|nta#C#2_2.0|nta#C#1_104.0|lv5p#1_129.0|nta#T#3_0.5|nta#T#2_142.5|lv5pT_4088.5|nta#T#1_3329.0|nta#UA_3.0|mlv5p_9.5|lv5p#-3_193.5|lv5p#-2_724.0|lv5p#-1_3171.0|lv3p#2_3.5|lv3p#1_288.5|lv5pE_129.0|nta#A#3_36.5|nta#A#2_733.0|nta#A#1_3852.3333333333335|lv3pT_8189.5|mlv5p#1_9.5|total_96698.33333333333|nta#AU_5.5|lv3pE_292.0|mlv3p#3_99.0|mlv3p#2_212.0|nta#G#1_101.5|lv3p_8481.5|lv3p#-3_27.5|lv3p#-2_1079.0|lv3p#-1_7083.0|nta#T_3472.0
hsa-miR-26a-5p	hsa-mir-26a-1	96551.33333333333	465.0	11333.127528301125	28408.605535801067	5p	mlv3p_212.0|NucVar_1224.0|canonical_73553.5|nta#G_101.5|nta#C_106.0|nta#A_4621.833333333333|mv_600.0|lv5p_4169.5|nta#C#2_2.0|nta#C#1_104.0|lv5p#1_81.0|nta#T#3_0.5|nta#T#2_142.5|lv5pT_4088.5|nta#T#1_3329.0|nta#UA_3.0|mlv5p_9.5|lv5p#-3_193.5|lv5p#-2_724.0|lv5p#-1_3171.0|lv3p#2_3.5|lv3p#1_288.5|lv5pE_81.0|nta#A#3_36.5|nta#A#2_733.0|nta#A#1_3852.3333333333335|lv3pT_8189.5|mlv5p#1_9.5|total_96551.33333333333|nta#AU_5.5|lv3pE_292.0|mlv3p#2_212.0|nta#G#1_101.5|lv3p_8481.5|lv3p#-3_27.5|lv3p#-2_1079.0|lv3p#-1_7083.0|nta#T_3472.0
