name	pre-microRNA	RC_adj	UR	32150184_EXO_S1832150184_EXO_S18(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	327777.5	849.0	38503.74603262612	160919.06904039404	5p	mlv3p_155.5|NucVar_1081.5|canonical_65875.0|nta#G_142.5|nta#C_190.0|nta#A_17753.5|mv_17499.5|lv5p_4859.0|nta#C#2_37.5|nta#C#1_152.5|nta#T#3_1.0|nta#T#2_53.0|lv5pT_4859.0|nta#T#1_5023.5|nta#UA_1.0|mlv5p_57.0|lv5p#-3_480.0|lv5p#-2_754.5|lv5p#-1_3624.5|lv3p#3_24.0|lv3p#2_92713.0|lv3p#1_92845.5|nta#A#3_1.0|nta#A#2_563.5|nta#A#1_17189.0|lv3pT_29504.0|mlv5p#2_12.0|mlv5p#1_45.0|total_327777.5|nta#AU_11.0|lv3pE_185582.5|mlv3p#2_155.5|nta#G#2_73.0|nta#G#1_69.5|lv3p_215086.5|lv3p#-3_1193.0|lv3p#-2_3176.5|lv3p#-1_25134.5|nta#T_5077.5
hsa-let-7b-5p	hsa-let-7b	196833.25	679.0	23121.835601212424	96633.30566068488	5p	mlv3p_95.0|NucVar_2221.75|canonical_78013.0|nta#G_988.5|nta#C_170.0|nta#A_30723.5|mv_1304.5|lv5p_1445.25|nta#T#6_1.0|nta#T#5_2.0|nta#T#4_10.0|nta#C#1_170.0|nta#T#3_24.5|nta#T#2_564.0|lv5pT_1445.25|nta#T#1_12378.5|nta#UA_16.0|mlv5p_44.5|lv5p#-3_0.25|lv5p#-2_363.0|lv5p#-1_1082.0|lv3p#1_40938.0|nta#A#4_1.0|nta#A#3_330.0|nta#A#2_7963.25|nta#A#1_22429.25|lv3pT_27909.25|mlv5p#1_44.5|total_196833.25|nta#AU_18.0|lv3pE_40938.0|mlv3p#3_62.0|mlv3p#2_33.0|nta#G#1_988.5|lv3p_68847.25|lv3p#-2_7161.5|lv3p#-1_20747.75|nta#T_12980.0
hsa-miR-30d-5p	hsa-mir-30d	159480.0	606.0	18733.98087813597	78295.10302129354	5p	lv5p#-2_35.5|lv5p_652.0|nta#A#1_13452.0|lv5p#-1_453.0|canonical_27378.0|lv3pE_88655.0|nta#C#2_10.5|nta#C#1_52.5|nta#AU_6.0|nta#G_182.5|nta#C_63.0|nta#G#2_36.0|nta#G#1_146.5|lv3p_106120.5|nta#A_13963.0|nta#UA_1.0|lv3p#2_44517.0|lv3p#1_44138.0|nta#T#2_28.0|NucVar_435.0|nta#T#1_4584.0|mlv3p_36.0|mv_6038.0|lv3p#-3_728.5|lv3pT_17465.5|lv3p#-2_3120.5|lv3p#-1_13616.5|lv5pT_652.0|mlv3p#2_36.0|nta#T_4612.0|lv5p#-3_163.5|total_159480.0|nta#A#2_511.0
hsa-miR-10a-5p	hsa-mir-10a	155022.0	634.0	18210.303384063172	76106.49272991577	5p	lv5p#-2_673.0|nta#A#1_10483.0|lv5p_10439.5|lv5p#-1_9348.0|canonical_27283.0|lv3pE_3508.5|nta#C#1_240.0|lv5pE_165.0|nta#G_25.5|nta#C_240.0|nta#G#2_3.5|nta#G#1_22.0|lv3p_87171.0|nta#A_11982.0|nta#UA_2.0|lv3p#1_3508.5|nta#T#2_56.0|NucVar_570.0|nta#T#1_674.0|mv_16581.0|lv3p#-3_578.0|lv3pT_83662.5|lv5p#1_165.0|lv3p#-2_3786.5|lv3p#-1_79298.0|lv5pT_10274.5|nta#T_730.0|lv5p#-4_51.0|nta#A#3_32.0|lv5p#-3_202.5|nta#A#2_1467.0|total_155022.0
hsa-miR-10b-5p	hsa-mir-10b	130096.0	533.0	15282.267220478914	63869.32356821046	5p	lv5p#-2_45.0|nta#A#1_6323.0|lv5p_3970.5|lv5p#-1_3709.0|canonical_16448.0|lv3pE_2612.5|nta#C#1_76.0|nta#AU_1.0|lv5pE_101.0|nta#G_70.5|mlv5p#1_40.0|mlv5p_40.0|nta#C_76.0|nta#G#2_3.5|nta#G#1_67.0|lv3p_93546.0|nta#A_6736.0|lv3p#1_2612.5|nta#T#2_20.0|NucVar_364.0|nta#T#1_280.0|mv_8545.0|lv3p#-3_1144.0|lv3pT_90933.5|lv5p#1_101.0|lv3p#-2_5226.5|lv3p#-1_84563.0|lv5pT_3869.5|nta#T_300.0|lv5p#-4_70.0|lv5p#-3_45.5|nta#A#2_413.0|total_130096.0
hsa-let-7a-5p	hsa-let-7a-2	76621.98333333286	418.0	9000.719655201347	37616.79256821628	5p	lv5p#-2_391.91666666666663|nta#A#1_3880.8666666666704|lv5p_1458.5333333333335|lv5p#-1_538.9500000000004|canonical_49879.0|lv3pE_2679.366666666668|nta#C#1_14.916666666666668|nta#AU_0.7|lv5pE_274.0|mlv5p#3_5.0|nta#G_163.50000000000003|mlv5p#1_0.25|mlv5p_5.25|nta#C_14.916666666666668|nta#G#1_163.50000000000003|lv3p_18367.366666666636|nta#A_5818.766666666652|lv3p#2_60.0|nta#T#4_0.3333333333333333|lv3p#1_2619.366666666668|nta#T#3_8.0|nta#T#2_4.0|NucVar_733.1500000000001|mv_169.16666666666669|lv3p#-3_108.33333333333333|lv3pT_15688.000000000011|lv5p#1_274.0|lv3p#-2_1153.116666666666|lv3p#-1_14426.550000000005|lv5pT_1184.5333333333338|nta#T_12.333333333333334|nta#A#3_189.20000000000002|lv5p#-3_253.66666666666666|total_76621.98333333286|nta#A#2_1748.699999999999
hsa-let-7a-5p	hsa-let-7a-1	76060.98333333286	422.0	8934.819459110086	37341.37525698637	5p	mlv3p_98.5|NucVar_733.1500000000001|canonical_49879.0|nta#G_163.50000000000003|nta#C_14.916666666666668|nta#A_4776.766666666652|mv_169.16666666666669|lv5p_1629.0333333333335|nta#T#4_0.3333333333333333|nta#C#1_14.916666666666668|lv5p#1_444.5|nta#T#3_9.0|nta#T#2_4.0|lv5pT_1184.5333333333338|mlv5p_199.25|lv5p#-3_253.66666666666666|lv5p#-2_391.91666666666663|lv5p#-1_538.9500000000004|lv3p#2_77.0|lv3p#1_2619.366666666668|lv5pE_444.5|nta#A#3_186.20000000000002|nta#A#2_708.7000000000005|nta#A#1_3881.8666666666704|lv3pT_15688.000000000011|mlv5p#2_199.0|mlv5p#1_0.25|total_76060.98333333286|nta#AU_0.2|lv3pE_2696.366666666668|mlv3p#2_98.5|nta#G#1_163.50000000000003|lv3p_18384.366666666636|lv3p#-3_108.33333333333333|lv3p#-2_1153.116666666666|lv3p#-1_14426.550000000005|nta#T_13.333333333333334
hsa-let-7a-5p	hsa-let-7a-3	75656.98333333286	408.0	8887.361920391959	37143.03551770494	5p	lv5p#-2_391.91666666666663|nta#A#1_4203.366666666658|lv5p_1287.0333333333335|lv5p#-1_538.9500000000004|canonical_49879.0|lv3pE_2619.366666666668|nta#C#1_14.916666666666668|nta#AU_0.2|lv5pE_102.5|nta#G_163.50000000000003|mlv5p#1_0.25|mlv5p_0.25|nta#C_14.916666666666668|nta#G#1_163.50000000000003|lv3p_18307.366666666636|nta#A_5088.266666666652|nta#T#4_0.3333333333333333|lv3p#1_2619.366666666668|nta#T#3_8.0|nta#T#2_4.0|NucVar_733.1500000000001|mlv3p_1.0|mv_170.16666666666669|lv3p#-3_108.33333333333333|lv3pT_15688.000000000011|lv5p#1_102.5|lv3p#-2_1153.116666666666|lv3p#-1_14426.550000000005|lv5pT_1184.5333333333338|mlv3p#2_1.0|nta#T_12.333333333333334|nta#A#3_177.20000000000002|lv5p#-3_253.66666666666666|total_75656.98333333286|nta#A#2_707.7000000000005
hsa-miR-26a-5p	hsa-mir-26a-2	63018.66666666667	351.0	7402.749537866554	30938.380981510058	5p	mlv3p_254.5|NucVar_816.0|canonical_47075.5|nta#G_18.0|nta#C_18.0|nta#A_3763.0|mv_327.5|lv5p_3464.3333333333335|nta#C#2_0.5|nta#C#1_17.5|lv5p#1_218.0|nta#T#3_158.0|nta#T#2_128.5|lv5pT_3246.3333333333335|nta#T#1_1904.0|nta#UA_1.0|mlv5p_35.0|lv5p#-3_308.3333333333333|lv5p#-2_434.0|lv5p#-1_2504.0|lv3p#1_194.0|lv5pE_218.0|nta#A#3_14.0|nta#A#2_216.5|nta#A#1_3532.5|lv3pT_4862.333333333333|mlv5p#2_35.0|total_63018.66666666667|nta#AU_2.5|lv3pE_194.0|mlv3p#2_254.5|nta#G#1_18.0|lv3p_5056.333333333333|lv3p#-3_25.5|lv3p#-2_459.8333333333333|lv3p#-1_4377.0|nta#T_2190.5
hsa-miR-26a-5p	hsa-mir-26a-1	62737.66666666667	342.0	7369.740705243303	30800.426855920745	5p	lv5p#-2_434.0|nta#A#1_3531.5|lv5p_3378.3333333333335|lv5p#-1_2504.0|canonical_47075.5|lv3pE_194.0|nta#C#2_0.5|nta#C#1_17.5|nta#AU_2.5|lv5pE_132.0|nta#G_17.0|nta#C_18.0|nta#G#1_17.0|lv3p_5056.333333333333|nta#A_3762.0|nta#UA_1.0|lv3p#1_194.0|NucVar_816.0|nta#T#2_128.5|nta#T#1_1904.0|mv_327.5|mlv3p_254.5|lv3p#-3_25.5|lv3pT_4862.333333333333|lv5p#1_132.0|lv3p#-2_459.8333333333333|lv3p#-1_4377.0|lv5pT_3246.3333333333335|mlv3p#2_254.5|nta#T_2032.5|nta#A#3_14.0|lv5p#-3_308.3333333333333|total_62737.66666666667|nta#A#2_216.5
