name	pre-microRNA	RC_adj	UR	32151971_EXO_S2332151971_EXO_S23(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	368717.0	927.0	28072.909148163915	177815.42577765946	5p	mlv3p_86.0|NucVar_1331.5|canonical_79537.0|nta#G_235.0|nta#C_345.5|nta#A_22421.5|mv_18202.0|lv5p_6710.5|nta#C#2_28.0|nta#C#1_317.5|nta#T#2_122.0|lv5pT_6710.5|nta#T#1_8569.0|nta#UA_1.0|mlv5p_267.0|lv5p#-3_765.0|lv5p#-2_1032.0|lv5p#-1_4913.5|lv3p#3_45.0|lv3p#2_98527.5|lv3p#1_94399.0|nta#A#4_2.0|nta#A#3_23.0|nta#A#2_733.0|nta#A#1_21663.5|lv3pT_37918.5|mlv5p#1_267.0|total_368717.0|nta#AU_9.0|lv3pE_192971.5|mlv3p#2_86.0|nta#G#2_129.0|nta#G#1_106.0|lv3p_230890.0|lv3p#-3_1778.5|lv3p#-2_3246.5|lv3p#-1_32893.5|nta#T_8691.0
hsa-let-7b-5p	hsa-let-7b	168787.75	743.0	12850.948481011194	81398.6489158437	5p	mlv3p_187.0|NucVar_1403.0|canonical_67277.0|nta#G_1112.75|nta#C_535.0|nta#A_27274.25|mv_1204.0|lv5p_1522.0|nta#C#2_1.0|nta#T#4_10.0|nta#C#1_534.0|nta#T#3_16.25|nta#T#2_983.0|lv5pT_1522.0|nta#T#1_12107.0|nta#UA_230.5|mlv5p_105.0|lv5p#-3_381.0|lv5p#-2_119.25|lv5p#-1_1021.75|lv3p#2_60.0|lv3p#1_35640.0|nta#A#3_437.0|nta#A#2_7527.25|nta#A#1_19310.0|lv3pT_19351.5|mlv5p#1_105.0|total_168787.75|nta#AU_5.0|lv3pE_35700.0|mlv3p#3_182.0|mlv3p#2_5.0|nta#G#2_1.0|nta#G#1_1111.75|lv3p_55051.5|lv3p#-3_314.0|lv3p#-2_5443.75|lv3p#-1_13593.75|nta#T_13116.25
hsa-miR-30d-5p	hsa-mir-30d	143653.5	629.0	10937.308706449025	69277.54420585708	5p	mlv3p_28.0|NucVar_489.5|canonical_30237.0|nta#G_241.0|nta#C_122.0|nta#A_12235.5|mv_6020.0|lv5p_2497.5|nta#C#2_9.5|nta#C#1_112.5|nta#T#3_1.0|nta#T#2_22.0|lv5pT_2497.5|nta#T#1_4087.0|nta#UA_1.0|mlv5p_151.0|lv5p#-3_841.0|lv5p#-2_717.5|lv5p#-1_939.0|lv3p#2_34318.5|lv3p#1_37101.0|nta#A#4_2.0|nta#A#3_2.0|nta#A#2_342.5|nta#A#1_11889.0|lv3pT_16102.5|mlv5p#1_151.0|total_143653.5|nta#AU_6.0|lv3pE_71419.5|mlv3p#2_28.0|nta#G#2_83.0|nta#G#1_158.0|lv3p_87522.0|lv3p#-3_425.0|lv3p#-2_2500.0|lv3p#-1_13177.5|nta#T_4110.0
hsa-miR-10b-5p	hsa-mir-10b	124729.5	532.0	9496.497101017612	60151.3603916678	5p	lv5p#-2_300.0|lv5p_3996.0|nta#A#1_5476.0|lv5p#-1_3256.0|canonical_16043.0|lv3pE_1105.0|nta#C#1_142.0|nta#AU_1.0|nta#G_20.0|mlv5p#1_38.0|mlv5p_38.0|nta#C_142.0|nta#G#2_3.0|nta#G#1_17.0|lv3p_88578.0|nta#A_5788.0|nta#UA_1.0|lv3p#1_1105.0|nta#T#2_15.0|NucVar_355.5|nta#T#1_517.5|mv_9236.5|lv3p#-4_134.0|lv3p#-3_327.5|lv3pT_87473.0|lv3p#-2_6031.0|lv3p#-1_80980.5|lv5pT_3996.0|nta#T_532.5|lv5p#-4_256.0|nta#A#3_53.0|lv5p#-3_184.0|nta#A#2_259.0|total_124729.5
hsa-miR-10a-5p	hsa-mir-10a	108146.0	554.0	8233.883527847469	52153.89319220638	5p	lv5p#-2_584.0|nta#A#1_7955.0|lv5p_10233.5|lv5p#-1_8834.0|canonical_18649.0|lv3pE_1891.0|nta#C#1_51.0|nta#AU_1.0|lv5pE_125.0|nta#G_38.0|nta#C_51.0|nta#G#2_3.0|nta#G#1_35.0|lv3p_60102.0|nta#A_8461.0|lv3p#1_1891.0|nta#T#2_8.0|NucVar_411.5|nta#T#1_259.5|mv_9932.5|lv3p#-4_35.0|lv3p#-3_416.5|lv3pT_58211.0|lv5p#1_125.0|lv3p#-2_3426.0|lv3p#-1_54333.5|lv5pT_10108.5|nta#T_267.5|lv5p#-4_121.5|nta#A#3_70.0|lv5p#-3_569.0|total_108146.0|nta#A#2_436.0
hsa-let-7a-5p	hsa-let-7a-1	74511.53333333279	489.0	5673.064994988132	35933.520898176204	5p	mlv3p_603.5|NucVar_706.283333333334|canonical_46940.333333333336|nta#G_375.41666666666634|nta#C_134.16666666666669|nta#A_5036.999999999986|mv_456.7|lv5p_1294.2333333333327|nta#C#2_0.3333333333333333|nta#T#4_0.8666666666666667|nta#C#1_133.83333333333334|lv5p#1_214.5|nta#T#3_54.0|nta#T#2_3.0|lv5pT_1079.7333333333336|nta#T#1_136.2|mlv5p_51.25|lv5p#-3_28.5|lv5p#-2_167.28333333333333|lv5p#-1_883.9500000000004|lv3p#3_1.0|lv3p#2_195.0|lv3p#1_2743.566666666668|lv5pE_214.5|nta#A#3_20.5|nta#A#2_496.4166666666665|nta#A#1_4520.083333333322|lv3pT_15779.016666666672|mlv5p#2_45.0|mlv5p#1_6.25|total_74511.53333333279|nta#AU_0.8|lv3pE_2939.566666666668|mlv3p#2_603.5|nta#G#1_375.41666666666634|lv3p_18718.583333333314|lv3p#-3_129.25000000000003|lv3p#-2_1713.533333333333|lv3p#-1_13936.233333333334|nta#T_194.0666666666667
hsa-let-7a-5p	hsa-let-7a-3	74179.53333333279	458.0	5647.7875984016155	35773.41241020797	5p	mlv3p_1.0|NucVar_706.283333333334|canonical_46940.333333333336|nta#G_375.41666666666634|nta#C_134.16666666666669|nta#A_4946.499999999986|mv_885.2|lv5p_1466.7333333333327|nta#C#2_0.3333333333333333|nta#T#4_0.8666666666666667|nta#C#1_133.83333333333334|lv5p#1_387.0|nta#T#3_55.0|nta#T#2_3.0|lv5pT_1079.7333333333336|nta#T#1_136.2|mlv5p_6.25|lv5p#-3_28.5|lv5p#-2_167.28333333333333|lv5p#-1_883.9500000000004|lv3p#1_2743.566666666668|lv5pE_387.0|nta#A#2_496.4166666666665|nta#A#1_4450.083333333322|lv3pT_15779.016666666672|mlv5p#1_6.25|total_74179.53333333279|nta#AU_0.8|lv3pE_2743.566666666668|mlv3p#2_1.0|nta#G#1_375.41666666666634|lv3p_18522.583333333314|lv3p#-3_129.25000000000003|lv3p#-2_1713.533333333333|lv3p#-1_13936.233333333334|nta#T_195.0666666666667
hsa-let-7a-5p	hsa-let-7a-2	73945.03333333279	462.0	5629.933533643971	35660.323734218364	5p	mlv3p_1.0|NucVar_706.283333333334|canonical_46940.333333333336|nta#G_375.41666666666634|nta#C_134.16666666666669|nta#A_5482.499999999986|mv_279.2|lv5p_1237.2333333333327|nta#C#2_0.3333333333333333|nta#T#4_0.8666666666666667|nta#C#1_133.83333333333334|lv5p#1_157.5|nta#T#3_54.0|nta#T#2_3.0|lv5pT_1079.7333333333336|nta#T#1_137.2|mlv5p_6.25|lv5p#-3_28.5|lv5p#-2_167.28333333333333|lv5p#-1_883.9500000000004|lv3p#2_65.0|lv3p#1_2743.566666666668|lv5pE_157.5|nta#A#3_20.5|nta#A#2_1011.9166666666669|nta#A#1_4450.083333333322|lv3pT_15779.016666666672|mlv5p#1_6.25|total_73945.03333333279|nta#AU_0.8|lv3pE_2808.566666666668|mlv3p#2_1.0|nta#G#1_375.41666666666634|lv3p_18587.583333333314|lv3p#-3_129.25000000000003|lv3p#-2_1713.533333333333|lv3p#-1_13936.233333333334|nta#T_195.0666666666667
hsa-miR-26a-5p	hsa-mir-26a-2	68453.83333333334	423.0	5211.851485041974	33012.1679235826	5p	mlv3p_192.5|NucVar_944.0|canonical_50260.5|nta#G_79.5|nta#C_139.5|nta#A_4064.3333333333335|mv_383.0|lv5p_3357.0|nta#C#2_1.5|nta#C#1_138.0|lv5p#1_101.0|nta#T#3_13.5|nta#T#2_231.0|lv5pT_3256.0|nta#T#1_2499.5|nta#UA_3.5|mlv5p_53.0|lv5p#-3_180.5|lv5p#-2_825.0|lv5p#-1_2250.5|lv3p#1_39.5|lv5pE_101.0|nta#A#3_22.0|nta#A#2_599.5|nta#A#1_3442.8333333333335|lv3pT_6197.0|mlv5p#2_17.0|mlv5p#1_36.0|total_68453.83333333334|nta#AU_3.5|lv3pE_39.5|mlv3p#3_28.0|mlv3p#2_164.5|nta#G#1_79.5|lv3p_6236.5|lv3p#-3_101.5|lv3p#-2_876.0|lv3p#-1_5219.5|nta#T_2744.0
hsa-miR-26a-5p	hsa-mir-26a-1	68262.83333333334	414.0	5197.309368331057	32920.05731755269	5p	mlv3p_164.5|NucVar_944.0|canonical_50260.5|nta#G_79.5|nta#C_139.5|nta#A_4064.3333333333335|mv_350.0|lv5p_3257.0|nta#C#2_1.5|nta#C#1_138.0|lv5p#1_1.0|nta#T#3_0.5|nta#T#2_231.0|lv5pT_3256.0|nta#T#1_2499.5|nta#UA_3.5|mlv5p_36.0|lv5p#-3_180.5|lv5p#-2_825.0|lv5p#-1_2250.5|lv3p#1_39.5|lv5pE_1.0|nta#A#3_22.0|nta#A#2_599.5|nta#A#1_3442.8333333333335|lv3pT_6197.0|mlv5p#1_36.0|total_68262.83333333334|nta#AU_3.5|lv3pE_39.5|mlv3p#2_164.5|nta#G#1_79.5|lv3p_6236.5|lv3p#-3_101.5|lv3p#-2_876.0|lv3p#-1_5219.5|nta#T_2731.0
