name	pre-microRNA	RC_adj	UR	32151031_EXO_S1932151031_EXO_S19(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	472860.5	1038.0	59052.74678779423	151068.9122193618	5p	mlv3p_128.5|NucVar_1944.5|canonical_107390.0|nta#G_256.0|nta#C_560.0|nta#A_32809.5|mv_29443.5|lv5p_7031.0|nta#C#2_35.5|nta#C#1_524.5|lv5p#1_81.0|nta#T#2_145.0|lv5pT_6950.0|nta#T#1_9436.5|nta#UA_1.0|mlv5p_63.0|lv5p#-3_1461.0|lv5p#-2_1152.5|lv5p#-1_4336.5|lv3p#3_1.0|lv3p#2_108579.5|lv3p#1_122931.0|lv5pE_81.0|nta#A#4_3.0|nta#A#3_21.0|nta#A#2_716.0|nta#A#1_32069.5|lv3pT_52141.5|mlv5p#1_63.0|total_472860.5|nta#AU_29.0|lv3pE_231511.5|mlv3p#2_128.5|nta#G#3_1.0|nta#G#2_109.5|nta#G#1_145.5|lv3p_283653.0|lv3p#-3_2637.0|lv3p#-2_3515.5|lv3p#-1_45989.0|nta#T_9581.5
hsa-let-7b-5p	hsa-let-7b	232576.25	819.0	29045.070163620618	74303.1847565156	5p	mlv3p_287.0|NucVar_1969.5|canonical_90409.0|nta#G_2076.0|nta#C_283.0|nta#A_37303.0|mv_2253.25|lv5p_1386.5|nta#C#2_1.0|nta#T#4_9.0|nta#C#1_282.0|lv5p#1_86.5|nta#T#3_179.25|nta#T#2_954.0|lv5pT_1300.0|nta#T#1_13967.25|nta#UA_399.0|mlv5p_25.0|lv5p#-3_512.0|lv5p#-2_147.0|lv5p#-1_641.0|lv3p#2_5.0|lv3p#1_45953.75|lv5pE_86.5|nta#A#4_1.0|nta#A#3_532.0|nta#A#2_10549.75|nta#A#1_26220.25|lv3pT_35515.75|mlv5p#1_25.0|total_232576.25|nta#AU_14.0|lv3pE_45958.75|mlv3p#3_164.0|mlv3p#2_123.0|nta#G#1_2076.0|lv3p_81474.5|lv3p#-3_964.0|lv3p#-2_9748.25|lv3p#-1_24803.5|nta#T_15109.5
hsa-miR-10a-5p	hsa-mir-10a	193005.5	729.0	24103.31359915159	61661.168436259824	5p	lv5p#-2_1294.0|nta#A#1_13132.5|lv5p_19224.0|lv5p#-1_17545.0|canonical_28429.0|lv3pE_2937.0|nta#C#1_157.0|nta#AU_1.0|lv5pE_143.0|nta#G_146.0|nta#C_157.0|nta#G#2_3.0|nta#G#1_143.0|lv3p_106930.0|nta#A_13950.5|nta#UA_1.0|lv3p#2_24.0|lv3p#1_2913.0|nta#T#2_30.0|NucVar_804.0|nta#T#1_952.0|mv_22383.0|lv3p#-4_173.0|lv3p#-3_391.0|lv3pT_103993.0|lv5p#1_143.0|lv3p#-2_5796.0|lv3p#-1_97633.0|lv5pT_19081.0|nta#T_982.0|lv5p#-4_13.0|lv5p#-3_229.0|nta#A#2_818.0|total_193005.5
hsa-miR-30d-5p	hsa-mir-30d	187263.0	722.0	23386.166790676554	59826.56134089093	5p	mlv3p_170.0|NucVar_634.0|canonical_39654.0|nta#G_228.5|nta#C_128.0|nta#A_19864.0|mv_7777.0|lv5p_3295.0|nta#C#2_11.5|nta#C#1_116.5|nta#T#2_3.5|lv5pT_3295.0|nta#T#1_5677.0|mlv5p_170.0|lv5p#-3_509.5|lv5p#-2_641.5|lv5p#-1_2144.0|lv3p#2_37178.0|lv3p#1_48052.0|nta#A#4_2.0|nta#A#3_36.0|nta#A#2_888.0|nta#A#1_18938.0|lv3pT_24432.0|mlv5p#1_170.0|total_187263.0|nta#AU_7.0|lv3pE_85230.0|mlv3p#3_132.0|mlv3p#2_38.0|nta#G#2_31.5|nta#G#1_197.0|lv3p_109662.0|lv3p#-3_1541.0|lv3p#-2_3594.5|lv3p#-1_19296.5|nta#T_5680.5
hsa-miR-10b-5p	hsa-mir-10b	181325.5	657.0	22644.667587312077	57929.65587658917	5p	lv5p#-2_557.0|lv5p_6694.0|nta#A#1_8845.5|lv5p#-1_5640.0|canonical_20866.0|lv3pE_1636.0|nta#C#1_138.0|nta#AU_1.0|nta#G_245.0|mlv5p#1_18.0|mlv5p_18.0|nta#C_138.0|nta#G#2_3.0|nta#G#1_242.0|lv3p_127337.0|nta#A_9526.5|nta#UA_2.0|lv3p#1_1636.0|nta#T#2_24.0|NucVar_469.0|nta#T#1_603.0|mv_15405.0|lv3p#-4_173.0|lv3p#-3_1066.0|lv3pT_125701.0|lv3p#-2_8868.0|lv3p#-1_115594.0|lv5pT_6694.0|nta#T_627.0|lv5p#-4_191.0|nta#A#3_21.0|lv5p#-3_306.0|total_181325.5|nta#A#2_660.0
hsa-miR-21-5p	hsa-mir-21	141890.0	508.0	17719.80159417021	45330.84906606758	5p	lv5p#-2_1331.0|lv5p_4298.0|nta#A#1_11537.0|lv5p#-1_2609.0|canonical_55423.0|nta#C#3_2.0|lv3pE_41707.0|nta#C#2_69.0|nta#C#1_264.0|nta#AU_4.0|nta#G_275.0|nta#C_335.0|nta#G#2_3.0|nta#G#1_272.0|lv3p_64845.0|nta#A_11731.0|lv3p#2_2478.0|lv3p#1_39229.0|NucVar_856.0|nta#T#1_128.0|mlv3p_4.0|mv_3995.0|lv3p#-3_193.0|lv3pT_23138.0|lv3p#-2_1787.0|lv3p#-1_21158.0|lv5pT_4298.0|mlv3p#2_4.0|nta#T_128.0|lv5p#-3_358.0|total_141890.0|nta#A#2_194.0
hsa-let-7a-5p	hsa-let-7a-1	101423.49999999953	530.0	12666.180118305125	32402.659597239297	5p	mlv3p_114.0|NucVar_978.1500000000003|canonical_64172.0|nta#G_320.9166666666665|nta#C_52.91666666666668|nta#A_6135.049999999993|mv_975.4166666666671|lv5p_1998.4333333333323|nta#T#4_1.2|nta#C#1_52.91666666666668|lv5p#1_345.5|nta#T#3_15.166666666666668|nta#T#2_5.583333333333333|lv5pT_1652.9333333333323|nta#T#1_56.85|mlv5p_323.5|lv5p#-3_263.24999999999994|lv5p#-2_340.8666666666665|lv5p#-1_1048.8166666666664|lv3p#2_126.0|lv3p#1_3016.733333333335|lv5pE_345.5|nta#A#3_16.583333333333332|nta#A#2_869.7333333333338|nta#A#1_5248.73333333333|lv3pT_23131.583333333318|mlv5p#2_273.0|mlv5p#1_50.5|total_101423.49999999953|nta#AU_0.4|lv3pE_3142.733333333335|mlv3p#2_114.0|nta#G#1_320.9166666666665|lv3p_26274.31666666664|lv3p#-3_221.33333333333337|lv3p#-2_2438.266666666668|lv3p#-1_20471.983333333334|nta#T_78.79999999999998
hsa-let-7a-5p	hsa-let-7a-2	100935.49999999953	512.0	12605.236689043337	32246.753935499633	5p	NucVar_978.1500000000003|canonical_64172.0|nta#G_319.9166666666665|nta#C_52.91666666666668|nta#A_6649.049999999993|mv_706.9166666666671|lv5p_1739.9333333333323|nta#T#4_1.2|nta#C#1_52.91666666666668|lv5p#1_87.0|nta#T#3_15.166666666666668|nta#T#2_5.583333333333333|lv5pT_1652.9333333333323|nta#T#1_56.85|mlv5p_60.5|lv5p#-3_263.24999999999994|lv5p#-2_340.8666666666665|lv5p#-1_1048.8166666666664|lv3p#2_29.0|lv3p#1_3016.733333333335|lv5pE_87.0|nta#A#3_147.08333333333334|nta#A#2_1253.7333333333327|nta#A#1_5248.23333333333|lv3pT_23131.583333333318|mlv5p#3_10.0|mlv5p#1_50.5|total_100935.49999999953|nta#AU_0.4|lv3pE_3045.733333333335|nta#G#1_319.9166666666665|lv3p_26177.31666666664|lv3p#-3_221.33333333333337|lv3p#-2_2438.266666666668|lv3p#-1_20471.983333333334|nta#T_78.79999999999998
hsa-let-7a-5p	hsa-let-7a-3	100711.49999999953	505.0	12577.262655939565	32175.190680930606	5p	lv5p#-2_340.8666666666665|nta#A#1_5347.23333333333|lv5p_1956.4333333333323|lv5p#-1_1048.8166666666664|canonical_64172.0|lv3pE_3016.733333333335|nta#C#1_52.91666666666668|nta#AU_0.4|lv5pE_303.5|nta#G_319.9166666666665|mlv5p#1_50.5|mlv5p_50.5|nta#C_52.91666666666668|nta#G#1_319.9166666666665|lv3p_26148.31666666664|nta#A_6233.549999999993|nta#T#4_1.2|lv3p#1_3016.733333333335|nta#T#3_15.166666666666668|nta#T#2_5.583333333333333|NucVar_978.1500000000003|nta#T#1_56.85|mv_720.9166666666671|lv3p#-3_221.33333333333337|lv3pT_23131.583333333318|lv5p#1_303.5|lv3p#-2_2438.266666666668|lv3p#-1_20471.983333333334|lv5pT_1652.9333333333323|nta#T_78.79999999999998|nta#A#3_16.583333333333332|lv5p#-3_263.24999999999994|total_100711.49999999953|nta#A#2_869.7333333333338
hsa-miR-26a-5p	hsa-mir-26a-2	98237.33333333333	479.0	12268.278637021851	31384.74684605189	5p	mlv3p_263.0|NucVar_1222.5|canonical_72663.0|nta#G_24.5|nta#C_112.0|nta#A_5544.833333333333|mv_772.5|lv5p_5432.5|nta#C#2_1.0|nta#C#1_111.0|lv5p#1_240.0|nta#T#3_0.5|nta#T#2_109.33333333333333|lv5pT_5192.5|nta#T#1_2845.5|nta#UA_1.5|mlv5p_62.5|lv5p#-3_150.0|lv5p#-2_717.5|lv5p#-1_4325.0|lv3p#2_69.5|lv3p#1_90.0|lv5pE_240.0|nta#A#3_24.5|nta#A#2_951.0|nta#A#1_4569.333333333333|lv3pT_9025.166666666666|mlv5p#2_62.0|mlv5p#1_0.5|total_98237.33333333333|nta#AU_3.0|lv3pE_159.5|mlv3p#3_21.0|mlv3p#2_242.0|nta#G#2_0.5|nta#G#1_24.0|lv3p_9184.666666666666|lv3p#-3_57.5|lv3p#-2_1106.6666666666667|lv3p#-1_7861.0|nta#T_2955.3333333333335
