name	pre-microRNA	RC_adj	UR	32161406_EXO_S432161406_EXO_S4(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	441170.5	917.0	41254.013230968165	173507.26384109887	5p	mlv3p_112.5|NucVar_996.0|canonical_65857.0|nta#G_182.0|nta#C_730.5|nta#A_18809.0|mv_29253.5|lv5p_4366.0|nta#C#2_37.0|nta#C#1_693.5|nta#T#2_20.5|lv5pT_4366.0|nta#T#1_8500.5|nta#UA_1.0|mlv5p_186.0|lv5p#-3_317.5|lv5p#-2_902.5|lv5p#-1_3146.0|lv3p#3_58.0|lv3p#2_165408.0|nta#A#5_1.0|lv3p#1_115265.0|nta#A#4_5.0|nta#A#3_5.0|nta#A#2_433.0|nta#A#1_18365.0|lv3pT_31426.0|mlv5p#1_186.0|total_441170.5|nta#AU_12.0|lv3pE_280731.0|mlv3p#2_112.5|nta#G#2_60.0|nta#G#1_122.0|lv3p_312157.0|lv3p#-3_1717.5|lv3p#-2_3004.5|lv3p#-1_26704.0|nta#T_8521.0
hsa-let-7b-5p	hsa-let-7b	274401.25	795.0	25659.360265689123	107918.8433543887	5p	mlv3p_642.0|NucVar_2125.5|canonical_115868.0|nta#G_1623.0|nta#C_65.0|nta#A_35962.25|mv_2843.0|lv5p_3151.25|nta#T#5_1.0|nta#T#4_10.0|nta#C#1_65.0|nta#T#3_31.0|nta#T#2_899.0|lv5pT_3151.25|nta#T#1_17685.5|nta#UA_189.0|mlv5p_49.0|lv5p#-3_388.0|lv5p#-2_1083.5|lv5p#-1_1679.75|lv3p#2_55.0|lv3p#1_63174.0|nta#A#3_730.0|nta#A#2_10848.0|nta#A#1_24384.25|lv3pT_30216.75|mlv5p#1_49.0|total_274401.25|nta#AU_7.0|lv3pE_63229.0|mlv3p#3_636.0|mlv3p#2_6.0|nta#G#2_1.0|nta#G#1_1622.0|lv3p_93445.75|lv3p#-3_2.0|lv3p#-2_6788.0|lv3p#-1_23426.75|nta#T_18626.5
hsa-miR-30d-5p	hsa-mir-30d	163660.5	583.0	15303.952626902445	64365.78500572038	5p	mlv3p_29.0|NucVar_442.5|canonical_26082.0|nta#G_47.0|nta#C_118.5|nta#A_12076.0|mv_7125.5|lv5p_1806.0|nta#C#2_19.0|nta#C#1_99.5|nta#T#2_192.5|lv5pT_1806.0|nta#T#1_4313.5|nta#UA_1.0|lv5p#-3_369.5|lv5p#-2_91.0|lv5p#-1_1345.5|lv3p#3_1.0|lv3p#2_50305.0|lv3p#1_43569.0|nta#A#4_1.0|nta#A#3_111.0|nta#A#2_590.0|nta#A#1_11374.0|lv3pT_17553.0|total_163660.5|nta#AU_5.0|lv3pE_93875.0|mlv3p#2_29.0|nta#G#2_23.0|nta#G#1_24.0|lv3p_111428.0|lv3p#-3_127.0|lv3p#-2_2427.0|lv3p#-1_14999.0|nta#T_4506.0
hsa-miR-10b-5p	hsa-mir-10b	124088.0	446.0	11603.513820176955	48802.37766467676	5p	lv5p#-2_142.0|nta#A#1_6821.5|lv5p_3162.0|lv5p#-1_2942.0|canonical_14552.0|lv3pE_1446.5|nta#C#2_1.0|nta#C#1_428.0|nta#AU_1.0|lv5pE_63.0|nta#G_186.0|nta#C_429.0|nta#G#2_2.0|nta#G#1_184.0|lv3p_90846.0|nta#A_7049.5|lv3p#1_1446.5|nta#T#3_1.0|nta#T#2_16.0|NucVar_276.0|nta#T#1_368.0|mv_7202.5|lv3p#-4_111.0|lv3p#-3_668.0|lv3pT_89399.5|lv5p#1_63.0|lv3p#-2_4594.5|lv3p#-1_84026.0|lv5pT_3099.0|nta#T_385.0|nta#A#3_99.0|lv5p#-3_15.0|nta#A#2_129.0|total_124088.0
hsa-let-7a-5p	hsa-let-7a-2	110482.54999999948	478.0	10331.263263275945	43451.51126987708	5p	mlv3p_36.0|NucVar_1106.433333333333|canonical_74816.0|nta#G_409.1666666666665|nta#C_22.533333333333328|nta#A_7076.566666666655|mv_712.9166666666671|lv5p_1196.7833333333335|nta#T#4_1.3333333333333333|nta#C#1_22.533333333333328|lv5p#1_124.5|nta#T#3_57.25000000000001|nta#T#2_3.6666666666666665|lv5pT_1072.2833333333338|nta#T#1_45.0|mlv5p_19.5|lv5p#-3_61.166666666666664|lv5p#-2_124.24999999999999|lv5p#-1_886.866666666667|lv3p#1_3680.183333333335|lv5pE_124.5|nta#A#3_12.0|nta#A#2_1221.2833333333328|nta#A#1_5843.283333333324|lv3pT_21299.216666666653|mlv5p#1_19.5|total_110482.54999999948|nta#AU_1.0|lv3pE_3680.183333333335|mlv3p#2_36.0|nta#G#1_409.1666666666665|lv3p_24979.39999999997|lv3p#-3_435.9166666666665|lv3p#-2_1746.4833333333327|lv3p#-1_19116.816666666673|nta#T_107.24999999999997
hsa-let-7a-5p	hsa-let-7a-3	110340.88333333281	479.0	10318.015961969411	43395.795405577854	5p	mlv3p_1.0|NucVar_1106.433333333333|canonical_74816.0|nta#G_409.1666666666665|nta#C_23.533333333333328|nta#A_6294.399999999988|mv_1287.916666666666|lv5p_1340.2833333333324|nta#T#4_1.3333333333333333|nta#C#1_23.533333333333328|lv5p#1_268.0|nta#T#3_57.25000000000001|nta#T#2_3.6666666666666665|lv5pT_1072.2833333333338|nta#T#1_1.0|mlv5p_19.5|lv5p#-3_61.166666666666664|lv5p#-2_124.24999999999999|lv5p#-1_886.866666666667|lv3p#1_3680.183333333335|lv5pE_268.0|nta#A#3_11.0|nta#A#2_332.7833333333332|nta#A#1_5950.616666666657|lv3pT_21299.216666666653|mlv5p#1_19.5|total_110340.88333333281|nta#AU_1.0|lv3pE_3680.183333333335|mlv3p#2_1.0|nta#G#1_409.1666666666665|lv3p_24979.39999999997|lv3p#-3_435.9166666666665|lv3p#-2_1746.4833333333327|lv3p#-1_19116.816666666673|nta#T_63.25000000000001
hsa-let-7a-5p	hsa-let-7a-1	109670.88333333281	471.0	10255.36401931969	43132.292141480335	5p	mlv3p_356.3333333333333|NucVar_1106.433333333333|canonical_74816.0|nta#G_409.1666666666665|nta#C_22.533333333333328|nta#A_6186.566666666655|mv_511.9166666666665|lv5p_1169.7833333333335|nta#T#4_1.3333333333333333|nta#C#1_22.533333333333328|lv5p#1_97.5|nta#T#3_57.25000000000001|nta#T#2_3.6666666666666665|lv5pT_1072.2833333333338|nta#T#1_1.0|mlv5p_19.5|lv5p#-3_61.166666666666664|lv5p#-2_124.24999999999999|lv5p#-1_886.866666666667|lv3p#2_30.0|lv3p#1_3680.183333333335|lv5pE_97.5|nta#A#3_11.0|nta#A#2_332.7833333333332|nta#A#1_5842.783333333324|lv3pT_21299.216666666653|mlv5p#1_19.5|total_109670.88333333281|nta#AU_1.0|lv3pE_3710.183333333335|mlv3p#3_105.83333333333333|mlv3p#2_250.5|nta#G#1_409.1666666666665|lv3p_25009.39999999997|lv3p#-3_435.9166666666665|lv3p#-2_1746.4833333333327|lv3p#-1_19116.816666666673|nta#T_63.25000000000001
hsa-miR-10a-5p	hsa-mir-10a	93821.5	501.0	8773.28244374744	36898.912675411564	5p	lv5p#-2_63.0|lv5p_8826.0|nta#A#1_5345.5|lv5p#-1_8558.0|canonical_15305.0|lv3pE_2017.5|nta#C#1_43.0|nta#G_11.0|nta#C_43.0|nta#G#2_3.0|nta#G#1_8.0|lv3p_53060.0|nta#A_5752.5|lv3p#2_69.0|lv3p#1_1948.5|nta#T#2_10.0|NucVar_252.0|nta#T#1_70.0|mv_10492.0|lv3p#-3_132.0|lv3pT_51042.5|lv3p#-2_3556.5|lv3p#-1_47354.0|lv5pT_8826.0|nta#T_80.0|lv5p#-4_205.0|nta#A#3_48.0|total_93821.5|nta#A#2_359.0
hsa-miR-26a-5p	hsa-mir-26a-2	85896.83333333333	412.0	8032.243993720343	33782.232774588425	5p	mlv3p_336.0|NucVar_983.1666666666666|canonical_63276.5|nta#G_52.0|nta#C_89.5|nta#A_4400.0|mv_434.5|lv5p_4120.333333333333|nta#C#2_2.0|nta#T#4_0.5|nta#C#1_87.5|lv5p#1_441.0|nta#T#3_36.0|nta#T#2_208.0|lv5pT_3679.3333333333335|nta#T#1_2514.0|nta#UA_1.0|mlv5p_82.5|lv5p#-2_537.3333333333334|lv5p#-1_3142.0|lv3p#2_19.5|lv3p#1_288.0|lv5pE_441.0|nta#A#4_0.5|nta#A#3_85.5|nta#A#2_652.0|nta#A#1_3662.0|lv3pT_9056.333333333334|mlv5p#1_82.5|total_85896.83333333333|nta#AU_3.0|lv3pE_307.5|mlv3p#2_336.0|nta#G#1_52.0|lv3p_9363.833333333334|lv3p#-3_17.5|lv3p#-2_1206.3333333333333|lv3p#-1_7832.5|nta#T_2758.5
hsa-miR-26a-5p	hsa-mir-26a-1	85492.83333333333	404.0	7994.465807406183	33623.344239222155	5p	mlv3p_337.0|NucVar_983.1666666666666|canonical_63276.5|nta#G_52.0|nta#C_89.5|nta#A_4399.0|mv_473.5|lv5p_3715.3333333333335|nta#C#2_2.0|nta#T#4_0.5|nta#C#1_87.5|lv5p#1_36.0|nta#T#2_207.0|lv5pT_3679.3333333333335|nta#T#1_2513.0|nta#UA_1.0|mlv5p_82.5|lv5p#-2_537.3333333333334|lv5p#-1_3142.0|lv3p#2_19.5|lv3p#1_288.0|lv5pE_36.0|nta#A#4_0.5|nta#A#3_85.5|nta#A#2_652.0|nta#A#1_3661.0|lv3pT_9056.333333333334|mlv5p#1_82.5|total_85492.83333333333|nta#AU_3.0|lv3pE_307.5|mlv3p#3_1.0|mlv3p#2_336.0|nta#G#1_52.0|lv3p_9363.833333333334|lv3p#-3_17.5|lv3p#-2_1206.3333333333333|lv3p#-1_7832.5|nta#T_2720.5
