name	pre-microRNA	RC_adj	UR	181003-190524_Brain_S35181003-190524_Brain_S35(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-320a-3p	hsa-mir-320a	59694.73928571431	671.0	2275.4219539902797	2377.7857512160563	3p	mlv3p_849.5|NucVar_814.6666666666669|canonical_26591.0|nta#G_540.7|nta#C_322.45833333333337|nta#A_54.57142857142858|mv_2450.190476190476|lv5p_1556.5|nta#C#2_3.3333333333333335|nta#T#4_31.0|nta#C#1_319.12499999999994|lv5p#1_405.6666666666667|nta#T#3_248.0|nta#T#2_1637.8|lv5pT_1150.8333333333333|nta#T#1_9567.685714285717|nta#UA_28.0|mlv5p_129.33333333333334|lv5p#-3_30.0|lv5p#-2_73.5|lv5p#-1_1047.3333333333333|lv3p#3_66.0|lv3p#2_1538.5|lv3p#1_8167.999999999999|lv5pE_405.6666666666667|nta#A#1_54.57142857142858|lv3pT_5128.833333333329|mlv5p#1_129.33333333333334|total_59694.73928571431|lv3pE_9772.500000000002|mlv3p#3_107.0|mlv3p#2_742.5|nta#G#2_3.0|nta#G#1_537.7|lv3p_14901.333333333345|lv3p#-3_166.16666666666654|lv3p#-2_363.6666666666666|lv3p#-1_4599.0|nta#T_11484.485714285716
hsa-miR-30e-5p	hsa-mir-30e	55365.5	543.0	2110.401614967726	2205.3416864567394	5p	lv5p_42.5|nta#A#1_1617.5|lv5p#-1_42.5|canonical_1414.0|lv3pE_43825.5|nta#C#2_3.0|nta#C#1_68.5|nta#AU_3.0|nta#G_82.5|nta#C_71.5|nta#G#2_1.5|nta#G#1_81.0|lv3p_46476.5|nta#A_1714.5|lv3p#3_1.0|nta#UA_6.0|lv3p#2_37109.5|lv3p#1_6715.0|nta#T#2_5.5|NucVar_123.0|nta#T#1_1138.5|mlv3p_110.0|mv_4187.0|lv3p#-3_778.0|lv3pT_2651.0|lv3p#-2_104.5|lv3p#-1_1768.5|lv5pT_42.5|mlv3p#2_110.0|nta#T_1144.0|nta#A#2_97.0|total_55365.5
hsa-miR-423-3p	hsa-mir-423	52788.0	681.0	2012.1534249833617	2102.6736314975633	3p	mlv3p_656.0|NucVar_1285.0|canonical_28804.0|nta#G_354.0|nta#C_42.0|nta#A_6810.0|mv_1374.0|lv5p_4360.0|nta#C#2_1.0|nta#T#4_1.0|nta#C#1_41.0|lv5p#1_2951.0|nta#T#3_31.0|nta#T#2_1062.0|lv5pT_1409.0|nta#T#1_4623.0|lv5p#-4_11.0|nta#UA_34.0|mlv5p_18.0|lv5p#-3_88.0|lv5p#-2_390.0|lv5p#-1_920.0|lv3p#1_55.0|lv5pE_2951.0|nta#A#4_31.0|nta#A#3_148.0|nta#A#2_1181.0|nta#A#1_5450.0|lv3pT_3313.0|mlv5p#1_18.0|total_52788.0|nta#AU_3.0|lv3pE_55.0|mlv3p#2_656.0|nta#G#2_2.0|nta#G#1_352.0|lv3p_3368.0|lv3p#-4_115.0|lv3p#-3_1.0|lv3p#-2_1339.0|lv3p#-1_1858.0|nta#T_5717.0
hsa-miR-323a-3p	hsa-mir-323a	52518.0	322.0	2001.8616650237968	2091.9188788927227	3p	lv5p#-2_94.0|nta#A#1_2604.5|lv5p_24026.5|lv5p#-1_462.0|canonical_22481.0|lv3pE_135.0|nta#C#2_1.0|nta#C#1_515.5|lv5pE_23470.5|nta#G_149.0|mlv5p#2_138.0|mlv5p#1_93.0|mlv5p_231.0|nta#C_516.5|lv3p_693.5|nta#G#1_149.0|nta#A_2662.5|lv3p#1_135.0|NucVar_1035.0|nta#T#2_18.0|nta#T#1_32.0|mlv3p_23.0|mv_650.0|lv5p#2_94.0|lv3pT_558.5|lv5p#1_23376.5|lv3p#-2_17.0|lv3p#-1_541.5|lv5pT_556.0|mlv3p#2_23.0|nta#T_50.0|nta#A#2_58.0|total_52518.0
hsa-miR-129-5p	hsa-mir-129-1	48518.0	712.0	1849.391147104318	1932.5892106728572	5p	mlv3p_416.0|NucVar_1003.5|canonical_28194.5|nta#G_126.5|nta#C_39.0|nta#A_4059.0|mv_234.0|lv5p_730.5|nta#C#2_8.0|nta#T#5_17.0|nta#T#4_13.5|nta#C#1_31.0|lv5p#1_19.5|nta#T#3_229.5|nta#T#2_630.0|lv5pT_711.0|nta#T#1_6049.0|nta#UA_17.5|mlv5p_120.5|lv5p#-2_150.5|lv5p#-1_560.5|lv3p#4_126.0|lv3p#3_475.0|lv3p#2_302.0|lv3p#1_1897.0|lv5pE_19.5|nta#A#4_21.0|nta#A#3_65.5|nta#A#2_985.5|nta#A#1_2987.0|lv3pT_3855.5|mlv5p#1_120.5|total_48518.0|lv3pE_2800.0|mlv3p#4_75.0|mlv3p#3_246.5|mlv3p#2_94.5|nta#G#2_0.5|nta#G#1_126.0|lv3p_6655.5|lv3p#-2_510.0|lv3p#-1_3345.5|nta#T_6939.0
hsa-miR-129-5p	hsa-mir-129-2	48324.0	696.0	1841.9963269852233	1924.8617217641936	5p	mlv3p_374.0|NucVar_1003.5|canonical_28194.5|nta#G_126.5|nta#C_39.0|nta#A_4077.0|mv_226.0|lv5p_730.5|nta#C#2_8.0|nta#T#4_13.5|nta#C#1_31.0|lv5p#1_19.5|nta#T#3_145.5|nta#T#2_630.0|lv5pT_711.0|nta#T#1_6039.0|nta#UA_17.5|mlv5p_153.5|lv5p#-2_150.5|lv5p#-1_560.5|lv3p#4_42.0|lv3p#3_475.0|lv3p#2_302.0|lv3p#1_1897.0|lv5pE_19.5|nta#A#4_21.0|nta#A#3_73.5|nta#A#2_995.5|nta#A#1_2987.0|lv3pT_3855.5|mlv5p#3_33.0|mlv5p#1_120.5|total_48324.0|lv3pE_2716.0|mlv3p#4_33.0|mlv3p#3_246.5|mlv3p#2_94.5|nta#G#2_0.5|nta#G#1_126.0|lv3p_6571.5|lv3p#-2_510.0|lv3p#-1_3345.5|nta#T_6828.0
hsa-miR-340-5p	hsa-mir-340	48253.0	214.0	1839.2899752921526	1922.0336201532912	5p	lv5p#-2_223.0|nta#A#1_1343.0|lv5p_1049.0|lv5p#-1_597.0|canonical_34581.0|lv3pE_40.0|nta#C#1_50.0|nta#AU_2.0|lv5pE_142.0|nta#G_64.0|mlv5p#2_20.0|mlv5p#1_64.0|mlv5p_84.0|nta#C_50.0|nta#G#1_64.0|lv3p_9336.0|nta#A_1563.0|lv3p#1_40.0|nta#T#3_5.0|nta#T#2_2.0|NucVar_969.0|nta#T#1_266.0|mv_284.0|lv3p#-3_55.0|lv3pT_9296.0|lv5p#1_142.0|lv3p#-2_1274.0|lv3p#-1_7967.0|lv5pT_907.0|nta#T_273.0|nta#A#3_22.0|lv5p#-3_87.0|nta#A#2_198.0|total_48253.0
hsa-miR-95-3p	hsa-mir-95	47344.0	260.0	1804.641050094951	1885.8259530503267	3p	lv5p#-2_162.0|lv5p_977.0|nta#A#1_6139.0|lv5p#-1_815.0|canonical_22203.0|lv3pE_84.0|nta#C#2_1.0|nta#C#1_34.0|nta#AU_16.0|nta#G_204.0|nta#C_35.0|nta#G#1_204.0|lv3p_15654.0|nta#A_6417.0|nta#UA_1.0|lv3p#1_84.0|nta#T#2_45.0|NucVar_626.0|nta#T#1_680.0|mv_503.0|lv3p#-3_112.0|lv3pT_15570.0|lv3p#-2_1139.0|lv3p#-1_14319.0|lv5pT_977.0|nta#T_725.0|nta#A#3_86.0|total_47344.0|nta#A#2_192.0
hsa-miR-451a	hsa-mir-451a	46355.0	263.0	1766.94271453936	1846.4316925829648	-	lv5p#-2_101.0|nta#A#1_116.0|lv5p_282.0|lv5p#-1_158.0|canonical_6746.0|lv3pE_186.0|nta#C#1_32.0|lv5pE_23.0|nta#G_29.0|mlv5p#1_13.0|mlv5p_13.0|nta#C_32.0|nta#G#2_9.0|nta#G#1_20.0|nta#A_117.0|lv3p_37658.0|lv3p#1_186.0|nta#T#3_1.0|nta#T#2_8.0|NucVar_285.0|nta#T#1_2.0|mv_1182.0|lv3p#-3_481.0|lv3pT_37472.0|lv5p#1_23.0|lv3p#-2_8453.0|lv3p#-1_28538.0|lv5pT_259.0|nta#T_11.0|nta#A#2_1.0|total_46355.0
hsa-miR-24-3p	hsa-mir-24-1	41372.0	510.0	1577.0025668411693	1647.9467583980677	3p	mlv3p_411.0|NucVar_477.5|canonical_13381.5|nta#G_167.0|nta#C_113.5|nta#A_3477.0|mv_539.5|lv5p_483.0|nta#C#3_1.0|nta#C#2_11.0|nta#C#1_101.5|lv5p#1_13.5|nta#T#2_223.0|lv5pT_469.5|nta#T#1_5545.5|nta#UA_4.0|mlv5p_62.0|lv5p#-3_38.5|lv5p#-2_103.5|lv5p#-1_327.5|lv3p#2_70.0|lv3p#1_129.0|lv5pE_13.5|nta#A#3_13.5|nta#A#2_281.5|nta#A#1_3182.0|lv3pT_16292.5|mlv5p#1_62.0|total_41372.0|nta#AU_165.5|lv3pE_199.0|mlv3p#3_1.0|mlv3p#2_410.0|nta#G#2_54.5|nta#G#1_112.5|lv3p_16491.5|lv3p#-3_1087.5|lv3p#-2_6047.0|lv3p#-1_9158.0|nta#T_5768.5
hsa-miR-24-3p	hsa-mir-24-2	40525.0	478.0	1544.7169346717196	1614.2087011525111	3p	mlv3p_1.0|NucVar_477.5|canonical_13381.5|nta#G_167.0|nta#C_113.5|nta#A_3223.0|mv_456.5|lv5p_483.0|nta#C#3_1.0|nta#C#2_11.0|nta#C#1_101.5|lv5p#1_13.5|nta#T#2_223.0|lv5pT_469.5|nta#T#1_5515.5|nta#UA_4.0|mlv5p_62.0|lv5p#-3_38.5|lv5p#-2_103.5|lv5p#-1_327.5|lv3p#1_129.0|lv5pE_13.5|nta#A#3_1.5|nta#A#2_192.5|nta#A#1_3029.0|lv3pT_16292.5|mlv5p#1_62.0|total_40525.0|nta#AU_12.5|lv3pE_129.0|mlv3p#2_1.0|nta#G#2_54.5|nta#G#1_112.5|lv3p_16421.5|lv3p#-3_1087.5|lv3p#-2_6047.0|lv3p#-1_9158.0|nta#T_5738.5
hsa-miR-101-3p	hsa-mir-101-2	38100.0	617.0	1452.2816831830355	1517.6150897942177	3p	mlv3p_1.0|NucVar_73.5|canonical_1410.5|nta#G_79.0|nta#C_261.0|nta#A_4300.5|mv_20534.0|lv5p_6546.5|nta#C#2_12.5|nta#C#1_248.5|lv5p#1_6448.5|nta#T#3_12.5|nta#T#2_70.5|lv5pT_98.0|nta#T#1_1156.5|nta#UA_1.0|mlv5p_42.0|lv5p#-2_36.5|lv5p#-1_61.5|lv3p#2_630.0|lv3p#1_1742.5|lv5pE_6448.5|nta#A#3_40.5|nta#A#2_169.5|nta#A#1_4090.5|lv3pT_1240.0|mlv5p#2_26.5|mlv5p#1_15.5|total_38100.0|nta#AU_5.5|lv3pE_2372.5|mlv3p#2_1.0|nta#G#2_2.5|nta#G#1_76.5|lv3p_3612.5|lv3p#-2_74.5|lv3p#-1_1165.5|nta#T_1239.5
hsa-miR-101-3p	hsa-mir-101-1	37240.0	586.0	1419.5005218303477	1483.3592111269468	3p	lv5p#-2_36.5|nta#A#1_4073.5|lv5p_6546.5|lv5p#-1_61.5|canonical_1410.5|lv3pE_1742.5|nta#C#2_12.5|nta#C#1_224.5|nta#AU_5.5|lv5pE_6448.5|nta#G_22.0|mlv5p#2_26.5|mlv5p#1_15.5|mlv5p_42.0|nta#C_237.0|nta#G#2_2.5|lv3p_2982.5|nta#G#1_19.5|nta#A_4151.5|nta#UA_1.0|lv3p#1_1742.5|nta#T#3_12.5|NucVar_73.5|nta#T#2_70.5|nta#T#1_1156.5|mv_20535.0|lv3pT_1240.0|lv5p#1_6448.5|lv3p#-2_74.5|lv3p#-1_1165.5|lv5pT_98.0|nta#T_1239.5|nta#A#3_32.5|total_37240.0|nta#A#2_45.5
hsa-miR-369-3p	hsa-mir-369	33141.0	180.0	1263.2563585923617	1320.0861336186397	3p	lv5p#-2_16.0|nta#A#1_347.0|lv5p_1449.0|lv5p#-1_301.0|canonical_28252.0|lv3pE_862.0|nta#C#1_51.0|lv5pE_1132.0|nta#G_25.0|mlv5p#1_74.0|mlv5p_74.0|nta#C_51.0|nta#G#1_25.0|lv3p_1698.0|nta#A_350.0|nta#UA_1.0|lv3p#1_862.0|NucVar_1058.0|nta#T#1_102.0|mv_82.0|lv3pT_836.0|lv5p#1_1132.0|lv3p#-2_113.0|lv3p#-1_723.0|lv5pT_317.0|nta#T_102.0|total_33141.0|nta#A#2_3.0
hsa-let-7d-3p	hsa-let-7d	32839.0	311.0	1251.744834489441	1308.0567436680399	3p	lv5p#-2_261.0|nta#A#1_1377.0|lv5p_2260.0|lv5p#-1_1699.0|canonical_22905.0|lv3pE_98.0|nta#C#1_290.0|lv5pE_211.0|nta#G_75.0|mlv5p#1_105.0|mlv5p_105.0|nta#C_290.0|nta#G#1_75.0|lv3p_3869.0|nta#A_1381.0|nta#T#4_14.0|lv3p#1_98.0|nta#T#3_9.0|NucVar_1471.0|nta#T#1_162.0|mv_298.0|lv3p#-3_78.0|lv3pT_3771.0|lv5p#1_211.0|lv3p#-2_862.0|lv3p#-1_2831.0|lv5pT_2049.0|nta#T_185.0|lv5p#-3_89.0|nta#A#2_4.0|total_32839.0
hsa-miR-409-3p	hsa-mir-409	31722.0	402.0	1209.1674423604265	1263.5639338176425	3p	mlv3p_299.0|NucVar_732.0|canonical_17417.0|nta#G_136.0|nta#C_20.0|nta#A_2695.0|mv_952.0|lv5p_8291.0|nta#C#1_20.0|lv5p#1_4353.0|nta#T#3_22.0|nta#T#2_12.0|lv5pT_3938.0|nta#T#1_37.0|mlv5p_47.0|lv5p#-2_144.0|lv5p#-1_3794.0|lv3p#2_160.0|lv3p#1_788.0|lv5pE_4353.0|nta#A#4_14.0|nta#A#3_54.0|nta#A#2_413.0|nta#A#1_2214.0|lv3pT_114.0|mlv5p#2_16.0|mlv5p#1_31.0|total_31722.0|lv3pE_948.0|mlv3p#3_13.0|mlv3p#2_286.0|nta#G#2_2.0|nta#G#1_134.0|lv3p_1062.0|lv3p#-2_22.0|lv3p#-1_92.0|nta#T_71.0
hsa-miR-140-3p	hsa-mir-140	30912.0	649.0	1178.292162481732	1231.2996760031197	3p	mlv3p_56.0|NucVar_151.0|canonical_2819.0|nta#G_668.0|nta#C_74.0|nta#A_4154.0|mv_10895.0|lv5p_962.0|nta#C#3_1.0|nta#C#2_22.0|nta#C#1_51.0|nta#T#2_71.0|lv5pT_962.0|nta#T#1_1566.0|mlv5p_21.0|lv5p#-2_63.0|lv5p#-1_899.0|lv3p#3_1741.0|lv3p#2_1867.0|lv3p#1_5016.0|nta#A#3_75.0|nta#A#2_1311.0|nta#A#1_2768.0|lv3pT_851.0|mlv5p#1_21.0|total_30912.0|nta#AU_2.0|lv3pE_8624.0|mlv3p#3_55.0|mlv3p#2_1.0|nta#G#2_3.0|nta#G#1_665.0|lv3p_9475.0|lv3p#-2_49.0|lv3p#-1_802.0|nta#T_1637.0
hsa-miR-423-5p	hsa-mir-423	30604.0	363.0	1166.5519326019323	1219.03129155019	5p	NucVar_716.0|canonical_18407.0|nta#G_156.0|nta#C_42.0|nta#A_2345.0|mv_183.0|lv5p_843.0|nta#T#5_1.0|nta#T#4_29.0|nta#C#1_42.0|lv5p#1_43.0|nta#T#3_24.0|lv5pT_800.0|nta#T#1_388.0|lv5p#-4_2.0|nta#UA_4.0|mlv5p_33.0|lv5p#-3_67.0|lv5p#-2_168.0|lv5p#-1_563.0|nta#A#6_21.0|lv3p#1_3627.0|lv5pE_43.0|nta#A#4_38.0|nta#A#3_80.0|nta#A#2_212.0|nta#A#1_1994.0|lv3pT_3810.0|mlv5p#1_33.0|total_30604.0|lv3pE_3627.0|nta#G#1_156.0|lv3p_7437.0|lv3p#-4_160.0|lv3p#-3_174.0|lv3p#-2_1686.0|lv3p#-1_1790.0|nta#T_442.0
hsa-miR-93-5p	hsa-mir-93	30476.0	321.0	1161.6728760285089	1213.9327421671544	5p	lv5p#-2_75.0|lv5p_279.0|nta#A#1_4118.0|lv5p#-1_203.0|canonical_17299.0|lv3pE_1329.0|nta#C#1_59.0|nta#AU_6.0|nta#G_40.0|mlv5p#1_33.0|mlv5p_33.0|nta#C_59.0|nta#G#2_10.0|nta#G#1_30.0|lv3p_6618.0|nta#A_4358.0|lv3p#1_1329.0|nta#T#2_45.0|NucVar_582.0|nta#T#1_955.0|mlv3p_1.0|mv_207.0|lv3p#-3_115.0|lv3pT_5289.0|lv3p#-2_2271.0|lv3p#-1_2903.0|lv5pT_279.0|mlv3p#2_1.0|nta#T_1000.0|lv5p#-3_1.0|total_30476.0|nta#A#2_240.0
hsa-miR-22-3p	hsa-mir-22	29502.0	228.0	1124.5463049151158	1175.1359679556172	3p	lv5p#-2_184.0|nta#A#1_837.0|lv5p_1059.0|lv5p#-1_631.0|canonical_21075.0|lv3pE_288.0|nta#C#1_36.0|lv5pE_169.0|nta#G_17.0|mlv5p#1_62.0|mlv5p_62.0|nta#C_36.0|nta#G#1_17.0|lv3p_4526.0|nta#A_1016.0|nta#T#5_8.0|nta#T#4_196.0|lv3p#1_288.0|nta#T#3_13.0|NucVar_1019.0|nta#T#2_272.0|nta#T#1_96.0|mv_107.0|lv3p#-3_381.0|lv3pT_4238.0|lv5p#1_169.0|lv3p#-2_3357.0|lv3p#-1_500.0|lv5pT_890.0|nta#T_585.0|nta#A#3_25.0|lv5p#-3_75.0|nta#A#2_154.0|total_29502.0
hsa-miR-433-3p	hsa-mir-433	29222.0	387.0	1113.8733686607522	1163.9828911802265	3p	mlv3p_87.0|NucVar_657.0|canonical_17399.0|nta#G_358.0|nta#C_71.0|nta#A_4128.0|mv_140.0|lv5p_1298.0|nta#C#1_71.0|lv5p#1_91.0|nta#T#3_1.0|nta#T#2_161.0|lv5pT_1207.0|nta#T#1_971.0|nta#UA_6.0|mlv5p_85.0|lv5p#-3_45.0|lv5p#-2_106.0|lv5p#-1_1056.0|lv3p#2_27.0|lv3p#1_1151.0|lv5pE_91.0|nta#A#4_36.0|nta#A#3_208.0|nta#A#2_1781.0|nta#A#1_2103.0|lv3pT_2688.0|mlv5p#1_85.0|total_29222.0|nta#AU_3.0|lv3pE_1178.0|mlv3p#3_82.0|mlv3p#2_5.0|nta#G#2_3.0|nta#G#1_355.0|lv3p_3866.0|lv3p#-3_216.0|lv3p#-2_621.0|lv3p#-1_1851.0|nta#T_1133.0
hsa-miR-23a-3p	hsa-mir-23a	27500.5	304.0	1048.2538695111566	1095.411385220102	3p	mlv3p_4.0|NucVar_229.5|canonical_5863.0|nta#G_140.0|nta#C_30.0|nta#A_793.0|mv_563.0|lv5p_168.0|nta#C#4_0.5|nta#C#3_4.0|nta#C#1_25.5|lv5p#1_41.0|nta#T#2_89.5|lv5pT_127.0|nta#T#1_2016.5|nta#UA_2.0|mlv5p_60.0|lv5p#-2_52.0|lv5p#-1_75.0|lv3p#3_19.0|lv3p#2_1586.0|lv3p#1_12509.0|lv5pE_41.0|nta#A#3_76.0|nta#A#2_143.0|nta#A#1_574.0|lv3pT_3430.0|mlv5p#1_60.0|total_27500.5|lv3pE_14114.0|mlv3p#2_4.0|nta#G#1_140.0|lv3p_17544.0|lv3p#-2_1830.5|lv3p#-1_1599.5|nta#T_2106.0
hsa-miR-342-3p	hsa-mir-342	27428.0	398.0	1045.4903413738662	1092.5235349836169	3p	lv5p#-2_122.0|nta#A#1_239.0|lv5p_233.0|lv5p#-1_107.0|canonical_8516.0|lv3pE_11415.0|nta#C#2_10.0|nta#C#1_17.0|lv5pE_4.0|nta#G_108.0|mlv5p#1_54.0|mlv5p_54.0|nta#C_27.0|nta#G#1_108.0|lv3p_13062.0|nta#A_267.0|nta#UA_7.0|lv3p#2_1851.0|lv3p#1_9564.0|nta#T#2_4.0|NucVar_323.0|nta#T#1_1577.0|mlv3p_1.0|mv_3256.0|lv3p#-3_107.0|lv3pT_1647.0|lv5p#1_4.0|lv3p#-2_117.0|lv3p#-1_1423.0|lv5pT_229.0|mlv3p#2_1.0|nta#T_1581.0|nta#A#2_28.0|total_27428.0
hsa-miR-885-5p	hsa-mir-885	27092.0	156.0	1032.6828178686299	1079.1398428531481	5p	lv5p#-2_81.0|nta#A#1_548.0|lv5p_594.0|lv5p#-1_445.0|canonical_23503.0|lv3pE_55.0|nta#C#1_63.0|lv5pE_27.0|nta#G_107.0|mlv5p#1_145.0|mlv5p_145.0|nta#C_63.0|nta#G#1_107.0|lv3p_951.0|nta#A_562.0|lv3p#1_55.0|nta#T#2_4.0|NucVar_1116.0|nta#T#1_1.0|mv_46.0|lv3p#-3_29.0|lv3pT_896.0|lv5p#1_27.0|lv3p#-2_175.0|lv3p#-1_692.0|lv5pT_567.0|nta#T_5.0|lv5p#-3_41.0|nta#A#2_14.0|total_27092.0
hsa-miR-16-5p	hsa-mir-16-2	26262.0	421.0	1001.045185400338	1046.0789366975262	5p	NucVar_448.0|canonical_13189.5|nta#G_25.5|nta#C_43.0|nta#A_4226.333333333333|mv_196.0|lv5p_402.0|nta#C#2_2.0|nta#C#1_41.0|lv5p#1_84.0|lv5pT_318.0|nta#T#1_76.5|mlv5p_99.0|lv5p#-3_20.5|lv5p#-2_101.5|lv5p#-1_196.0|lv3p#2_38.0|lv3p#1_489.0|lv5pE_84.0|nta#A#4_25.0|nta#A#3_78.5|nta#A#2_712.5|nta#A#1_3410.3333333333335|lv3pT_7029.166666666667|mlv5p#2_9.0|mlv5p#1_90.0|total_26262.0|nta#AU_4.0|lv3pE_527.0|nta#G#2_7.0|nta#G#1_18.5|lv3p_7556.166666666667|lv3p#-3_124.0|lv3p#-2_2287.1666666666665|lv3p#-1_4618.0|nta#T_76.5
hsa-miR-16-5p	hsa-mir-16-1	26206.0	421.0	998.9105981494653	1043.8483213424481	5p	mlv3p_41.0|NucVar_448.0|canonical_13189.5|nta#G_25.5|nta#C_43.0|nta#A_4120.333333333334|mv_187.0|lv5p_340.0|nta#C#2_2.0|nta#C#1_41.0|lv5p#1_22.0|lv5pT_318.0|nta#T#1_76.5|mlv5p_90.0|lv5p#-3_20.5|lv5p#-2_101.5|lv5p#-1_196.0|lv3p#2_127.0|lv3p#1_489.0|lv5pE_22.0|nta#A#3_78.5|nta#A#2_643.5|nta#A#1_3398.3333333333335|lv3pT_7029.166666666667|mlv5p#1_90.0|total_26206.0|nta#AU_4.0|lv3pE_616.0|mlv3p#3_28.0|mlv3p#2_13.0|nta#G#2_7.0|nta#G#1_18.5|lv3p_7645.166666666667|lv3p#-3_124.0|lv3p#-2_2287.1666666666665|lv3p#-1_4618.0|nta#T_76.5
hsa-miR-218-5p	hsa-mir-218-1	25054.0	502.0	954.9990889886554	997.9613768951268	5p	mlv3p_288.0|NucVar_388.5|canonical_10745.5|nta#G_41.5|nta#C_75.0|nta#A_5055.0|mv_119.5|lv5p_104.0|nta#C#1_75.0|nta#T#3_27.0|nta#T#2_80.0|lv5pT_104.0|nta#T#1_898.5|nta#UA_2.5|mlv5p_23.5|lv5p#-2_28.5|lv5p#-1_75.5|lv3p#4_195.0|lv3p#3_54.0|lv3p#2_607.5|lv3p#1_4999.0|nta#A#3_96.0|nta#A#2_906.0|nta#A#1_4053.0|lv3pT_1352.5|mlv5p#1_23.5|total_25054.0|lv3pE_5855.5|mlv3p#4_99.0|mlv3p#3_26.0|mlv3p#2_163.0|nta#G#3_0.5|nta#G#2_2.5|nta#G#1_38.5|lv3p_7208.0|lv3p#-2_281.0|lv3p#-1_1071.5|nta#T_1005.5
hsa-miR-218-5p	hsa-mir-218-2	24796.0	491.0	945.164740582849	987.6846132949455	5p	mlv3p_190.0|NucVar_388.5|canonical_10745.5|nta#G_41.5|nta#C_75.0|nta#A_5096.0|mv_95.5|lv5p_144.0|nta#C#1_75.0|lv5p#1_40.0|nta#T#2_80.0|lv5pT_104.0|nta#T#1_889.5|nta#UA_2.5|mlv5p_23.5|lv5p#-2_28.5|lv5p#-1_75.5|lv3p#4_14.0|lv3p#3_54.0|lv3p#2_607.5|lv3p#1_4999.0|lv5pE_40.0|nta#A#3_96.0|nta#A#2_947.0|nta#A#1_4053.0|lv3pT_1352.5|mlv5p#1_23.5|total_24796.0|lv3pE_5674.5|mlv3p#4_1.0|mlv3p#3_26.0|mlv3p#2_163.0|nta#G#3_0.5|nta#G#2_2.5|nta#G#1_38.5|lv3p_7027.0|lv3p#-2_281.0|lv3p#-1_1071.5|nta#T_969.5
hsa-miR-769-5p	hsa-mir-769	24543.0	337.0	935.520980324442	977.607011780039	5p	mlv3p_741.0|NucVar_550.0|canonical_14840.0|nta#G_157.0|nta#C_30.0|nta#A_2253.0|mv_164.0|lv5p_349.0|nta#C#2_2.0|nta#C#1_28.0|lv5p#1_13.0|nta#T#3_66.0|nta#T#2_589.0|lv5pT_336.0|nta#T#1_1400.0|nta#UA_140.0|mlv5p_21.0|lv5p#-3_23.0|lv5p#-2_153.0|lv5p#-1_160.0|lv3p#2_103.0|lv3p#1_132.0|lv5pE_13.0|nta#A#3_87.0|nta#A#2_358.0|nta#A#1_1808.0|lv3pT_3148.0|mlv5p#1_21.0|total_24543.0|nta#AU_3.0|lv3pE_235.0|mlv3p#3_30.0|mlv3p#2_711.0|nta#G#1_157.0|lv3p_3383.0|lv3p#-2_191.0|lv3p#-1_2957.0|nta#T_2055.0
hsa-miR-330-3p	hsa-mir-330	24383.0	504.0	929.4221596076628	971.2338250512444	3p	lv5p#-2_2142.0|nta#A#1_2277.0|lv5p_7082.0|lv5p#-1_4758.0|canonical_4099.0|lv3pE_230.0|nta#C#1_109.0|nta#AU_1.0|lv5pE_35.0|nta#G_43.0|mlv5p#1_1.0|mlv5p_1.0|nta#G#3_5.0|nta#C_109.0|nta#G#2_4.0|nta#G#1_34.0|lv3p_657.0|nta#A_2610.0|lv3p#2_91.0|lv3p#1_139.0|nta#T#2_22.0|NucVar_105.0|nta#T#1_2021.0|mv_7634.0|lv3p#-3_26.0|lv3pT_427.0|lv5p#1_35.0|lv3p#-2_183.0|lv3p#-1_218.0|lv5pT_7047.0|nta#T_2043.0|nta#A#3_64.0|lv5p#-3_147.0|nta#A#2_269.0|total_24383.0
hsa-miR-127-3p	hsa-mir-127	24313.0	506.0	926.753925544072	968.4455558573968	3p	mlv3p_244.0|NucVar_338.0|canonical_9466.0|nta#G_50.0|nta#C_11.0|nta#A_4184.0|mv_55.0|lv5p_302.0|nta#T#4_2.0|nta#C#1_11.0|lv5p#1_30.0|nta#T#3_394.0|nta#T#2_3004.0|lv5pT_272.0|nta#T#1_5703.0|nta#UA_40.0|mlv5p_26.0|lv5p#-3_16.0|lv5p#-2_102.0|lv5p#-1_154.0|lv3p#1_92.0|lv5pE_30.0|nta#A#3_176.0|nta#A#2_863.0|nta#A#1_3145.0|lv3pT_442.0|mlv5p#1_26.0|total_24313.0|nta#AU_2.0|lv3pE_92.0|mlv3p#3_200.0|mlv3p#2_44.0|nta#G#1_50.0|lv3p_534.0|lv3p#-2_245.0|lv3p#-1_197.0|nta#T_9103.0
hsa-miR-149-5p	hsa-mir-149	24277.0	261.0	925.3816908827966	967.0115888434179	5p	lv5p#-2_232.0|lv5p_679.0|nta#A#1_489.0|lv5p#-1_327.0|nta#C#4_8.0|canonical_12303.0|nta#C#3_3.0|lv3pE_59.0|nta#C#1_2.0|nta#G_33.0|mlv5p#1_37.0|mlv5p_37.0|nta#C_13.0|nta#G#1_33.0|lv3p_9419.0|nta#A_536.0|nta#UA_3.0|lv3p#1_59.0|NucVar_483.0|nta#T#1_467.0|mv_307.0|lv3p#-3_558.0|lv3pT_9360.0|lv3p#-2_1564.0|lv3p#-1_7238.0|lv5pT_679.0|nta#T_467.0|lv5p#-4_67.0|nta#A#3_20.0|lv5p#-3_53.0|nta#A#2_27.0|total_24277.0
