sample	readsRaw	readsPerc	reads	adapterDimerPerc	meanofmeans	meanofp50	meanofp10	meanofp25	meanofp75	meanofp90	readsUnique	avgRCperUnique	readsAdapterNotFound	readsAdapterNotFoundPerc	readsAdapterFound	readsAdapterFoundPerc	ultraShortReadsPerc	shortReadsPerc	meanMiRNAlength	stdDevMiRNAlength	modeMiRNAlength	mainPeakMiRNAlength	skewnessMiRNAlength	absskewnessMiRNAlength	microRNAPerc	rRNAPerc	tRNAPerc	un-assignedPerc	mRNA_sensePerc	mRNA_antisensePerc	snRNAPerc	snoRNAPerc	piRNAPerc	vaultRNAPerc	Y_RNAPerc	unmapped	bacteria	virus	refSpecies	miRNAexprTop1	miRNAexprTop5	miRNAexprTop20	miRNAexprp50	miRNAexprp75	miRNAexprp95	miRNAper1k
32151640_EXO_S32	1.2280577E7	74.96795142443226	9206497.0	4.633108911933702	33.21950439808327	35.5	26.775	35.5	35.5	35.5	726092.0	7.886734770021649	375181.0	3.055076320925312	1.1905396E7	96.94492367907469	11.788019591974571	14.409624051413727	22.27129258517034	1.2251369376131922	22.0	78.45305996608602	0.22143858114250553	0.22143858114250553	2.2547555275366924	3.714474436245763	0.0024982357567704633	86.97072295792852	3.5689581224285423	2.7673949789403047	4.7792336216478427E-4	4.7792336216478427E-4	NA	NA	NA	78.10716714511501	16.314207238648958	1.0772175345302342	4.501408081705778	33.18952239259914	74.4670066895431	95.39586826337775	2.0	6.0	20.0	0.3086761684586684
32151675_EXO_S28	1.3907834E7	77.14971288843395	1.0729854E7	0.836197679752056	32.70488891818094	35.5	18.55	35.0	35.5	35.5	808310.0	7.533280508756223	517548.0	3.721269609631521	1.3390286E7	96.27873039036848	15.07468407292781	11.818768352851848	22.254666139107172	1.0733079955969076	22.0	81.86583060764028	0.23727219041682693	0.23727219041682693	16.700749143464467	3.326436978533296	4.6039769040659824E-4	73.42066350576624	2.8631669642608593	2.036804421610464	0.003392404034574933	0.003392404034574933	NA	NA	NA	77.70772090654728	11.391487712693936	0.8912143632150074	10.009577017543759	38.00986158281029	73.19680517317222	96.32355827522225	2.0	6.0	18.0	0.04521613311629591
32151681_EXO_S21	7143944.0	80.48107599947592	5749523.0	1.8806984421905353	33.15237162238394	35.5	25.9	35.5	35.5	35.5	525595.0	9.141540959136957	211346.0	2.9583938507916634	6932598.0	97.04160614920833	8.435948316550677	9.655723390788157	22.37910975789082	1.2100260320287426	22.0	76.95767630547795	0.31330710898442454	0.31330710898442454	4.021516219693361	3.3868240529209617	1.739274718963643E-5	85.59073509228504	2.6712914216107833	1.9980608246399827	0.0010435648313781856	0.0010435648313781856	NA	NA	NA	61.90179602725304	26.47156990240755	1.4623995764518194	10.164234493887578	32.188524802934985	72.94211350598333	94.37376158378832	2.0	6.0	22.0	0.28121241487916515
32151161_EXO_S19	8829439.0	80.56620584841234	7113544.0	2.4706459910840124	33.13788373332666	35.5	25.15	35.5	35.5	35.5	648861.0	9.121487123717799	339330.0	3.8431660267430354	8490109.0	96.15683397325697	5.890510889667778	11.792228918308846	21.28223327558263	2.5790944643631044	22.0	65.98110993125803	-0.27830183590992236	0.27830183590992236	0.2537413137530326	15.65328085101841	0.053580495874299264	61.966468471974025	1.1509128264413122	0.9247889593044133	0.010285355878507412	0.010285355878507412	0.08082421930719332	NA	0.0016447497899781038	57.71941524505928	31.296074080655185	1.3470079049205288	9.637502769365032	13.360151154994817	48.134393856280845	86.78496982995061	6.0	12.0	33.0	6.5825562260010955
32151113_EXO_S24	1.1761258E7	58.65069876028568	6898060.0	2.243657823470321	32.99970408565137	35.5	22.775	35.3	35.5	35.5	614339.0	8.905967764849827	340911.0	2.898592990647769	1.1420347E7	97.10140700935223	35.77404474251222	16.23158715696898	22.120756332216786	1.6911806020553792	22.0	75.24798797513401	0.0714035698316456	0.0714035698316456	2.913862738219153	21.463342028925425	0.2081955961937089	48.919522300472885	1.0617385503449972	0.8537869229268876	0.023326478253444756	0.023326478253444756	0.19913752706023857	NA	0.09309863932757906	82.14873457174916	11.081188044174729	0.8265222395862023	5.9435551444899	20.235258404796237	50.6423869874276	79.77092914421594	5.0	16.0	57.0	1.4166097493106677
32140243_EXO_S2	1.6107843E7	79.56269501757622	1.2815834E7	0.09016083255131693	32.72013135386906	35.5	19.375	35.0	35.5	35.5	800102.0	6.2430739973691916	481982.0	2.9922193803354054	1.5625861E7	97.0077806196646	13.500419993200014	1.6850293037875304	22.276577088618136	1.0144298205639017	22.0	84.10407804690988	0.2726429004861003	0.2726429004861003	49.01024779191082	5.797403044298922	3.0967418503498574	24.645013348331446	0.4474015943452406	0.3590382802675273	0.006540749370512009	0.006540749370512009	0.22146990985004117	0.00442421460827286	1.20446316642366	28.874702965097708	6.995369946271153	0.3164678943250982	63.81345919430605	15.299127773610303	61.0040609755852	90.61028139924946	4.0	9.0	33.0	0.07122016821964741
32150300_EXO_S4	1.1648607E7	79.09981854482686	9214027.0	0.12819762780977034	32.85455975229485	35.5	20.075	35.2	35.5	35.5	963203.0	10.453659404297383	432401.0	3.7120404182233977	1.1216206E7	96.2879595817766	7.879107470564263	3.76876666114914	22.300407503093627	1.0380149167377042	22.0	82.6698790437178	0.2894057669592594	0.2894057669592594	24.4879681815559	13.75973233234689	1.5257491357592337	43.35730728811626	0.6800772695034011	0.5204969151657968	0.012403807838359608	0.012403807838359608	0.10845720007253055	0.002333398849384748	0.7350423435920038	76.74045235595685	6.768614852116236	0.21343545010232773	16.27749734182459	15.819107989492764	59.08673963940069	89.91500209526279	4.0	8.0	37.0	0.17528195833630378
32151662_EXO_S25	1.1047381E7	68.52375237171597	7570080.0	0.8037578135826872	33.00186252854862	35.5	22.7375	35.3	35.5	35.5	623281.0	8.233479699025638	353705.0	3.2017090747571757	1.0693676E7	96.79829092524282	25.572981475943525	17.422591131112586	22.375336526040282	1.2272451137940141	22.0	72.40654966731195	0.305836643243935	0.305836643243935	3.5279283706381017	4.681909475742882	1.3209900027476592E-5	82.65985300023249	5.085944150313742	3.3893618976664164	0.0033024750068691502	0.0033024750068691502	NA	NA	NA	79.71923678481602	14.385224462621265	1.1717313423372009	4.72380741022552	38.36627671571584	74.47826889755525	96.14479100281808	2.0	6.0	19.0	0.21740435838763633
32150296_EXO_S34	1.4830338E7	73.81594404658883	1.0947154E7	0.42863609564796884	33.38760073270077	35.5	28.825	35.5	35.5	35.5	714948.0	6.530902917781187	463790.0	3.1273056622175437	1.4366548E7	96.87269433778246	2.875427551896906	6.396180794004447	22.291565217391305	1.1393167287345864	22.0	78.39927536231885	0.2559123464421875	0.2559123464421875	1.26218193331344	0.7737571792446575	NA	91.11358988829426	2.0703602706470647	3.9599816534154804	0.0014981062657929175	0.0014981062657929175	NA	NA	NA	95.04737030282026	4.6172822634997175	0.15169239420583652	0.18365503947418663	32.85930796131599	67.76250883915112	96.14244878147616	2.0	7.0	19.0	0.4058146867523678
32151649_EXO_S7	1.6123991E7	81.5818428576399	1.3154249E7	0.3247953004601164	33.2342764804632	35.5	27.0	35.5	35.5	35.5	1087261.0	8.265473764408748	499201.0	3.0960138839075264	1.562479E7	96.90398611609247	4.323367647926505	8.230428453776053	22.195686770896884	1.002587935194889	22.0	85.9173048071683	0.19518165342658508	0.19518165342658508	14.008986754013714	5.5249613291774375	7.602106361222142E-6	70.14408044123233	2.796486572809793	2.3266410748152904	0.005430957125538852	0.005430957125538852	NA	NA	NA	61.94190941649349	21.008945474576315	0.7522512307620147	16.296893878168188	14.862925019748202	61.20319896912614	89.88182174827043	4.0	9.0	33.0	0.09063651655516224
