gene	32151640_EXO_S32	32151675_EXO_S28	32151681_EXO_S21	32151161_EXO_S19	32151113_EXO_S24	32140243_EXO_S2	32150300_EXO_S4	32151662_EXO_S25	32150296_EXO_S34	32151649_EXO_S7	32151808_EXO_S16	32152166_EXO_S8	180322-190603_Brain_S36	32150759_EXO_S26	32151206_EXO_S12	32151872_EXO_S27	32152211_EXO_S35	32151109_EXO_S17	32152477_EXO_S29	32151201_EXO_S23	32141753_EXO_S10	32150101_EXO_S3	32151828_EXO_S15	32152118_EXO_S1	32151204_EXO_S9	32151684_EXO_S13	32150228_EXO_S18	32152206_EXO_S33	32151642_EXO_S5	32151157_EXO_S31	32151086_EXO_S6	32150688_EXO_S20	32151947_EXO_S11	32151680_EXO_S22	32150301_EXO_S14	32150744_EXO_S30
hsa-miR-2277-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.329236527213128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pal-miR-211-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.113633063930697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pal-miR-193a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.56942360741422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-4592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1289550662743713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pal-miR-92b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.120214876833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-340-5p	0.0	0.0	0.0	0.0	399.68632212693836	115.19503810518025	75.88155732030714	0.0	0.0	0.0	62.04695382548426	0.0	2129.883988930357	0.0	0.0	0.0	0.0	0.0	155.83724680365714	0.0	0.0	47.35622520285331	0.0	147.89930170401126	0.0	0.0	0.0	0.0	0.0	842.7069211885832	216.20032868102257	382.9822105599401	0.0	32.94383219844219	165.45461541421372	0.0
pal-miR-22-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.037409863040217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5100	0.0	0.0	0.0	0.0	1937.7197642356632	172.87222177610036	26.625107831686716	0.0	0.0	0.0	0.0	0.0	4.4112860644212715	91.01665604805679	0.0	0.0	0.0	0.0	27.764107189157308	0.0	0.0	110.28162033541182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1065718926708925	97.50210901301017	80.27574719160316	0.0	587.2596174504912	201.62376390011158	290.68949673208743
chi-miR-193b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.911077133364033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-190b-5p	0.0	0.0	0.0	0.0	0.0	12.587009696140026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.413074043666814	0.0	0.0	0.0	0.0	0.0
hsa-miR-6886-5p	0.0	0.0	0.0	0.0	5.059320533252384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44780818047027915	0.0	0.0	0.0	0.0	21.128471672001606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ggo-miR-146b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	517.5537489039409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ggo-miR-146a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.1571175861342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1-3p	0.0	0.0	0.0	0.0	5.059320533252384	0.15932923666000035	71.00028755116458	0.0	0.0	0.0	340.01730696365377	0.0	1549.128588796983	0.0	0.0	0.0	0.0	0.0	41.646160783735965	0.0	0.0	33.73320151436126	0.0	322.2091929980245	0.0	0.0	0.0	0.0	0.0	0.0	124.35051584267964	0.0	0.0	93.81830473904189	553.3110161991611	0.0
hsa-miR-383-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.2032172084653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-4589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.330710366421404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-216b-5p	0.0	0.0	0.0	0.0	0.0	6.532498703060014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-4586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	689.6965335252488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-4585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.55912502327757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1277-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1507702776751143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-4583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2391903087843437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-302a-5p	0.0	0.0	0.0	0.0	0.0	4.46121862648001	0.0	0.0	0.0	0.0	0.8272927176731235	0.0	4.603081110700457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-let-7i-3p	0.0	0.0	0.0	0.0	0.0	0.0	12.86880211864858	0.0	0.0	0.0	0.0	0.0	13.80924333210137	0.0	0.0	0.0	0.0	0.0	34.03342171574122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.59404318220231	0.0	0.0
chi-miR-505-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.56252287023891	0.0	0.0	0.0	0.0	0.0	547.0792049115556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.99552974192393	82.55825187293055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-570-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.79438081338982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-758-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8769256941877854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6754-3p	0.0	0.0	0.0	0.0	0.0	0.0	17.750071887791144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7107-5p	0.0	0.0	0.0	60.949594685195336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.282117918000401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-148a-5p	0.0	0.0	0.0	0.0	0.0	21.350117712440046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.195204511756979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-181c-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.111303076641878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.87066557200531	0.0	0.0	0.0	0.0	0.0
chi-miR-30a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10470.487962232157	0.0	0.0	0.0	0.0	0.0	14710.351954288495	0.0	0.0	0.0	0.0	0.0	0.0	14215.921545591955	0.0	0.0	0.0	15491.026428599549	10362.817168603273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-4579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.330710366421404	0.0	0.0	8.648199877195562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chi-miR-98-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2982.9359400620533	0.0	0.0	0.0	0.0	0.0	7370.613838305773	0.0	0.0	0.0	0.0	0.0	0.0	1396.878156407373	0.0	0.0	0.0	6701.7968436818555	2080.3508432944836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-4577	19.292263320102055	2.2328954625331305	0.0	0.0	0.0	0.0	0.0	3.7483507256807003	0.0	0.0	0.0	0.0	0.0	0.0	411.4174848100334	0.0	0.0	0.0	0.0	4.478380617568687	5.231603067812038	0.0	0.0	0.0	2.1289550662743713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.699193318033625	0.0	0.0	0.0
hsa-miR-4659a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0532859463354463	0.0	0.0	0.0	0.0	0.0	0.0
pal-miR-92b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	560.4220103566762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-340-3p	0.0	0.0	0.0	0.0	0.0	48.7547464179601	44.37517971947786	0.0	0.0	0.0	0.8272927176731235	0.0	773.3176265976767	0.0	0.0	0.0	0.0	0.0	17.46451903834089	0.0	0.0	14.271739102229764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.1989226723491	133.79291198600527	0.0	88.08894261757368	75.4165223748509	0.0
hsa-miR-6788-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.81172217540518	0.0	0.0	0.0	0.0	0.0	0.0
pal-miR-22-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1205.5364661472197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3127-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.107531730568144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chi-miR-449b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5629597269870508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-130a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.463206135624077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-331-5p	0.0	0.0	0.0	0.0	0.0	7.966461833000016	0.0	0.0	0.0	0.0	0.0	0.0	13.233858193263814	0.0	0.0	0.0	0.0	0.0	20.151368121162562	0.0	0.0	35.03063234183669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7978	0.0	0.0	0.0	60.949594685195336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-375b-3p	9.646131660051028	114.43589245482295	12.979034532884548	0.0	0.0	0.0	0.0	209.9076406381192	2010.9569981303534	0.0	0.0	0.0	0.0	0.0	10.82677591605351	0.0	0.0	0.0	0.0	4.478380617568687	18.310610737342135	0.0	0.0	0.0	1.0644775331371856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.774394988525218	0.0	0.0	0.0
hsa-miR-7977	0.0	0.0	0.0	0.0	0.0	16.251582139320035	8.875035943895572	0.0	0.0	0.0	0.0	0.0	9.589752313959286	0.0	0.0	0.0	0.0	0.0	18.360135399281447	0.0	0.0	11.02816203354118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.369962567668583	31.77581659667625	0.0	41.5378753806445	73.87740967332333	0.0
hsa-miR-7976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2435770686885825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-125a-5p	0.0	0.0	0.0	31510.940452245988	16549.03746426855	13260.175721028529	12457.000450851825	0.0	0.0	0.0	8175.306636045806	0.0	20860.396413509356	12176.728341286454	0.0	0.0	10492.040520984081	0.0	11038.471648592382	0.0	0.0	13668.433767453687	0.0	12534.465819414954	0.0	0.0	0.0	0.0	0.0	4940.216661170753	21733.078791595603	19878.281898320733	0.0	18313.906021273124	12265.958674823964	7539.172753954784
hsa-miR-7974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8272927176731235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4798-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.945646434654757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6877-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.068720740466971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-383-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3015405553502286	0.0	0.0	0.0	0.0	0.0	10.7473963312867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-29b-1-5p	0.0	0.0	0.0	0.0	0.0	0.0	37.71890276155618	0.0	0.0	0.0	0.0	0.0	23.59079069233984	0.0	0.0	0.0	0.0	0.0	12.538629053167817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.41030056546856	0.0	0.0	0.0	10.026383712569363	0.0	0.0
pma-miR-4569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.849596659016813	0.0	0.0	0.0
hsa-miR-500b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.219491018142086	0.0	0.0	0.0	0.0	0.0	23.062121294219377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.50070300433672	0.0	0.0	10.742553977752888	13.08245796298434	0.0
pma-miR-4564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.322841465685617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10522-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8769256941877854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-4563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2391903087843437	0.0	0.0	0.0	0.0	2.1289550662743713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chi-miR-1224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.683796903358026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-4561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	272.043359526226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-4560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.463206135624077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548au-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9334583912311984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pal-miR-423-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4380.777234670667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-103a-3p	0.0	0.0	0.0	0.0	1912.4231615694011	893.9963468992624	702.7549294907977	0.0	0.0	0.0	1140.2851291927886	0.0	6369.737247819092	270.88290490493097	0.0	0.0	51.68492867479843	0.0	1171.7647388972296	0.0	0.0	730.6697943399148	0.0	929.6527535680707	0.0	0.0	0.0	0.0	0.0	970.944930934672	881.2871785668697	630.4990977340498	0.0	1090.2498670310542	830.0947836905359	1750.388367419021
hsa-miR-153-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.09953184747154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-148a-3p	0.0	0.0	0.0	0.0	1011.8641066504769	1366.646527451153	1198.573604223097	0.0	0.0	0.0	954.6957961947845	0.0	181.0545236875513	305.55591673276206	0.0	0.0	51.68492867479843	0.0	1053.916552736802	0.0	0.0	1151.4698593844469	0.0	1642.738672498125	0.0	0.0	0.0	0.0	0.0	1838.0781396939387	1581.9363918849983	1398.9721359536675	0.0	1499.6605352943031	1515.256454653892	215.67285241412938
hsa-miR-30c-1-3p	0.0	0.0	0.0	0.0	0.0	7.647803359680016	0.0	0.0	0.0	0.0	0.0	0.0	8.247186990004986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.19751666367566	0.0	0.0	0.0	23.08669052291354	0.0
hsa-miR-144-5p	0.0	0.0	0.0	0.0	5.059320533252384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.2215677749032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chi-miR-98-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.27390580332664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.54162250015042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-4558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.013324236465064	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-4557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	441.05819373697364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-4555	0.0	0.0	8.652689688589698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chi-miR-342-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.66637542883457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pma-miR-4554	0.0	0.0	1328.1878671985187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.250594858859171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.20659419600884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234.4270134936189
hsa-miR-5787	0.0	0.0	0.0	1401.8406777594928	0.0	0.0	3.1062625803634503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.612739067994745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-187-5p	0.0	0.0	0.0	0.0	0.0	3.0272554965400063	0.0	0.0	0.0	0.0	0.0	0.0	2.109745509071043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3127-3p	0.0	0.0	0.0	0.0	0.0	0.0	7.100028755116457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3934-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.01903548349347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.36024044200764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
