sample	readsRaw	readsPerc	reads	adapterDimerPerc	meanofmeans	meanofp50	meanofp10	meanofp25	meanofp75	meanofp90	readsUnique	avgRCperUnique	readsAdapterNotFound	readsAdapterNotFoundPerc	readsAdapterFound	readsAdapterFoundPerc	ultraShortReadsPerc	shortReadsPerc	meanMiRNAlength	stdDevMiRNAlength	modeMiRNAlength	mainPeakMiRNAlength	skewnessMiRNAlength	absskewnessMiRNAlength	microRNAPerc	rRNAPerc	tRNAPerc	un-assignedPerc	mRNA_sensePerc	mRNA_antisensePerc	snRNAPerc	snoRNAPerc	piRNAPerc	vaultRNAPerc	Y_RNAPerc	unmapped	bacteria	virus	refSpecies	miRNAexprTop1	miRNAexprTop5	miRNAexprTop20	miRNAexprp50	miRNAexprp75	miRNAexprp95	miRNAper1k
32160475_EXO_S26	86.71174978867286	32.726555455365194	85.73038773669973	64.11489307857775	29.833755987602142	22.704987320371934	81.46520146520146	38.523527754296985	19.706959706959708	18.24175824175824	59.32709648331831	0.0	40.247957171034095	17.50915750915751	90.27895181741336	82.4908424908425	87.17744894215483	93.71828126762152	71.6326886217111	47.200278810408925	93.00691177324737	54.82372074112796	73.98477894614535	41.02713065706153	19.086804544130498	79.14481351981352	8.105746121913917	87.93417315954271	27.497815321875912	50.30585493737256	15.65597667638484	15.65597667638484	84.6923133075407	44.742063492063494	11.41399416909621	99.66166685462953	61.4469380850344	32.451787526784706	0.26502763054020523	35.21061475172374	57.882843733704156	76.48183556405354	48.58914189698128	30.511617127295903	23.970102555188596	21.866852077177125
32161242_EXO_S7	97.45280360664977	32.15171325518485	97.16523895401262	45.476401366569654	29.92392223161454	22.704987320371934	81.46520146520146	38.523527754296985	19.706959706959708	18.24175824175824	81.85865644724977	0.0	51.451112989574526	17.41899126514511	98.14032121724429	82.58100873485489	89.09746850923321	94.22014209992106	64.63960039495848	52.032992565055764	93.00691177324737	61.096590579078814	65.97920176610701	23.040725033404986	16.363239149431983	78.97727272727273	7.821717282062487	89.5871259011141	33.05418001747743	55.09758228954267	8.316326530612244	8.316326530612244	74.75728155339806	44.70390720390721	6.909620991253644	98.45494530280817	80.28081651065749	71.42212698770723	0.5187774895680614	20.63850744539081	52.140911987948314	76.16316124920331	48.58914189698128	30.511617127295903	22.55634741294397	20.95138768178921
32160187_EXO_S9	87.92899408284023	27.72204688908927	85.16118124436429	58.49677337719853	29.94646379261764	22.704987320371934	81.46520146520146	38.523527754296985	19.706959706959708	18.24175824175824	54.90870153291253	0.0	50.58889828120597	28.16568047337278	91.22006198929276	71.83431952662721	90.65060535648772	94.896808390662	73.52035778590927	57.9228624535316	93.00691177324737	42.39414532148458	75.4023122058909	44.83820368326265	18.336731721526363	86.35635198135198	7.333770300779259	85.73509065754023	24.810661229245557	46.29332944946111	8.345481049562682	8.345481049562682	83.6119424775531	44.66575091575091	8.58600583090379	88.29931205593775	98.00947332807037	97.57527912484493	5.729107928273373	47.74320644301524	60.884176371748076	75.90242771887131	48.58914189698128	30.511617127295903	22.55634741294397	24.47418738049713
32160696_EXO_S3	85.69174415328261	40.93778178539225	86.7560865644725	50.54409717828673	28.3178360101437	22.704987320371934	81.46520146520146	38.523527754296985	19.706959706959708	18.24175824175824	70.1138412984671	0.0	46.3003663003663	24.925331079177234	89.27585235277543	75.07466892082277	83.08670661611838	94.35547535806924	64.04716268804088	70.21375464684014	93.00691177324737	49.22460358947552	64.7243362574798	19.984895137396155	11.986600640838917	65.87995337995338	5.046974000436967	92.14301317993156	38.39207690066997	61.49868919312554	8.360058309037901	8.360058309037901	69.2532301627856	44.61996336996337	7.762390670553936	96.06405774219014	94.65997518890268	92.38186534340814	1.9566933573925793	39.5503795121386	51.71215018251347	68.53815400660525	48.58914189698128	35.593023929544	34.19085694420303	47.77797091372617
32151244_EXO_S30	93.49112426035504	40.02479711451758	93.73309287646528	57.724914589396434	29.935193012116088	22.704987320371934	81.46520146520146	38.523527754296985	19.706959706959708	18.24175824175824	68.38931469792605	0.0	41.189067342913496	13.05156382079459	95.45224006762469	86.94843617920542	83.3985569279687	85.63775797902335	69.37910205029912	31.10478624535316	93.00691177324737	59.34831852239066	72.51495962354035	37.60529832103643	58.17797844450917	59.61538461538461	18.279804821207488	73.15954270734727	12.54733469268861	26.208855228662976	8.316326530612244	8.316326530612244	85.77268413752829	44.742063492063494	23.396501457725947	96.53772414570881	75.47084696064057	76.35051313860382	4.2799142889365065	53.78063618981401	57.013731965930816	78.48079262993221	48.58914189698128	30.511617127295903	22.55634741294397	1.3963729068891593
180626-180628-190531_Brain_S32	73.22062552831784	51.00879170423805	77.05139765554554	54.49196507655321	29.935193012116088	22.704987320371934	75.44096928712314	38.523527754296985	19.706959706959708	18.24175824175824	53.35888187556357	0.0	33.485488870104255	17.323189630881938	79.07016060862215	82.67681036911806	74.78904243610125	62.117965490019174	27.716791543242145	48.67565055762082	93.00691177324737	59.15083928675147	27.955614942194853	49.195375588218205	79.20914651907952	38.03904428904429	35.44534265530551	57.25624408359426	5.490824351878823	8.127002621613748	40.91836734693877	40.91836734693877	86.26907073509015	44.742063492063494	61.967930029154516	80.68681628510207	74.16262546520808	77.35423480320289	23.05176497124168	9.960020858682427	26.69911350599687	21.38594356567588	83.24931919578191	79.73810765397764	82.01518048554378	10.075902427718871
32161406_EXO_S4	90.70160608622147	42.48760144274121	91.51825969341749	52.70783246868278	30.200056353902507	22.704987320371934	81.46520146520146	38.523527754296985	19.706959706959708	18.24175824175824	66.08431018935978	0.0	48.582699351930124	23.550295857988164	93.36151028458721	76.44970414201184	81.58248746484041	94.24269764294576	71.7662775164082	59.22978624535316	93.00691177324737	44.36893767787652	73.33991750421194	39.58054958461628	18.737256044276144	67.4315268065268	8.404340543296192	90.5119056287774	33.33090591319546	56.00058258083309	8.316326530612244	8.316326530612244	75.72815533980582	44.742063492063494	18.345481049562682	97.5583624675764	86.92906281718733	84.2731476260291	1.060110522160821	41.76951155918651	62.13569731734167	70.32852424821832	48.58914189698128	35.593023929544	29.46288892751608	18.27452343704734
32160790_EXO_S27	78.92927585235277	29.249323715058612	74.42515779981966	66.0192332025813	30.37475345167653	22.704987320371934	81.46520146520146	38.523527754296985	19.706959706959708	18.24175824175824	52.95874661857529	0.0	34.51676528599606	15.880529726683573	84.1701887855734	84.11947027331642	89.28090986914516	93.41378143678808	60.55642678747749	51.5625	93.00691177324737	60.63774176685834	62.02288967640737	14.140475222215768	28.007573550830177	71.93327505827506	10.865923822008593	83.77630525012744	27.796387998834838	49.781532187591026	8.338192419825074	8.338192419825074	79.59705087962625	44.742063492063494	25.386297376093296	98.55080636066313	74.25848652306304	69.14965602796887	0.7894440058644412	33.796859609479114	37.55721652471174	65.36299901500666	60.95370531316994	40.85984124225042	34.19085694420303	21.872646155628946
32152197_EXO_S12	96.2355593124824	25.54102795311091	94.21776375112714	52.802733139314185	30.453648915187376	22.704987320371934	81.46520146520146	38.523527754296985	19.706959706959708	18.24175824175824	74.34062218214608	0.0	52.85996055226825	21.50464919695689	97.42462665539588	78.49535080304311	92.08756267579797	96.12608548550806	69.53011558343498	71.34061338289963	93.00691177324737	38.82209444154034	70.28989717074305	32.47545459826875	13.37023011942907	92.54807692307692	10.523632656033792	83.54328988567684	24.810661229245557	44.29799009612584	15.677842565597668	15.677842565597668	84.6923133075407	44.742063492063494	10.692419825072886	97.59783466786963	84.0081199954889	85.10206383218676	1.3251381527010262	53.36925661973463	53.13169940320992	58.1551654209398	48.58914189698128	45.970218436757634	41.821658265252914	36.340460049829076
32150184_EXO_S18	87.02733164271626	33.831154192966636	86.429215509468	62.052385170188536	29.123696816004507	22.704987320371934	81.46520146520146	38.523527754296985	19.706959706959708	18.24175824175824	60.22880973850316	0.0	43.92786700479008	20.896027049873204	90.45928430543815	79.1039729501268	86.66992784639844	93.84233675425736	70.54074461288262	51.9574814126394	93.00691177324737	54.08026950107452	72.55562656131993	37.7156800092953	18.99213515875328	78.86800699300699	8.571844730900882	88.24728755552319	29.646082143897466	48.85668511505971	15.64868804664723	15.64868804664723	87.04284984305424	44.742063492063494	11.41399416909621	98.39291755949024	78.01398443667532	74.31487538062478	0.7048607195218225	36.450547540413694	57.11802537806362	78.51555710064314	48.58914189698128	30.511617127295903	21.246885682832147	25.383857697433225
