name	pre-microRNA	RC_adj	UR	32161046_EXO_S1332161046_EXO_S13(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	31285.5	404.0	4006.66464746461	172744.03812068974	5p	lv5p#-2_10.0|lv5p_220.0|nta#A#1_2074.5|lv5p#-1_202.0|canonical_4907.0|nta#C#3_1.0|lv3pE_18853.0|nta#C#2_5.0|nta#C#1_50.5|nta#AU_1.0|nta#G_25.0|nta#C_56.5|nta#G#2_4.0|nta#G#1_21.0|lv3p_22131.5|nta#A_2145.0|lv3p#2_10696.0|lv3p#1_8157.0|nta#T#2_3.0|NucVar_193.0|nta#T#1_675.0|mlv3p_35.5|mv_894.0|lv3p#-3_283.0|lv3pT_3278.5|lv3p#-2_284.0|lv3p#-1_2711.5|lv5pT_220.0|mlv3p#2_35.5|nta#T_678.0|nta#A#3_2.0|lv5p#-3_8.0|total_31285.5|nta#A#2_68.5
hsa-miR-10a-5p	hsa-mir-10a	20868.0	362.0	2672.518510597289	115223.42898475504	5p	lv5p#-2_32.0|nta#A#1_1477.5|lv5p_1551.0|lv5p#-1_1486.0|canonical_2983.0|lv3pE_346.0|nta#C#1_64.0|nta#AU_1.0|lv5pE_22.0|nta#G_25.0|mlv5p#1_9.0|mlv5p_9.0|nta#C_64.0|nta#G#2_4.0|nta#G#1_21.0|lv3p_12147.0|nta#A_1607.5|lv3p#1_346.0|NucVar_163.5|nta#T#2_5.0|nta#T#1_50.0|mv_2263.0|lv3p#-4_30.0|lv3p#-3_176.0|lv3pT_11801.0|lv5p#1_22.0|lv3p#-2_761.5|lv3p#-1_10833.5|lv5pT_1529.0|nta#T_55.0|lv5p#-4_11.0|nta#A#2_130.0|total_20868.0
hsa-miR-10b-5p	hsa-mir-10b	18208.0	291.0	2331.8582059112246	100536.14121882402	5p	lv5p#-2_6.0|nta#A#1_1028.5|lv5p_631.0|lv5p#-1_610.0|canonical_2054.0|lv3pE_189.0|nta#C#1_20.0|lv5pE_15.0|nta#G_20.0|nta#C_20.0|nta#G#2_2.0|nta#G#1_18.0|lv3p_13043.0|nta#A_1066.5|lv3p#1_189.0|NucVar_108.5|nta#T#2_4.0|nta#T#1_45.0|mv_1216.0|lv3p#-4_37.0|lv3p#-3_122.0|lv3pT_12854.0|lv5p#1_15.0|lv3p#-2_1001.5|lv3p#-1_11693.5|lv5pT_616.0|nta#T_49.0|nta#A#3_1.0|total_18208.0|nta#A#2_37.0
hsa-let-7b-5p	hsa-let-7b	10180.75	261.0	1303.8260890724243	56213.38530939931	5p	lv5p#-2_1.0|lv5p_52.0|nta#A#1_1157.0|lv5p#-1_51.0|canonical_3604.0|lv3pE_2454.5|nta#C#1_42.0|nta#AU_10.0|nta#G_56.0|nta#C_42.0|nta#G#1_56.0|lv3p_3787.5|nta#A_1755.25|nta#UA_8.0|lv3p#2_7.0|lv3p#1_2447.5|nta#T#3_1.0|NucVar_155.0|nta#T#2_24.0|nta#T#1_629.0|mv_61.0|mlv3p_14.0|lv3p#-3_14.0|lv3pT_1333.0|lv3p#-2_400.5|lv3p#-1_918.5|lv5pT_52.0|mlv3p#3_14.0|nta#T_654.0|nta#A#3_42.0|total_10180.75|nta#A#2_556.25
hsa-miR-30d-5p	hsa-mir-30d	9978.5	241.0	1277.9243798157488	55096.654500880686	5p	lv5p#-2_9.0|lv5p_82.0|nta#A#1_734.0|lv5p#-1_73.0|canonical_1732.0|lv3pE_5613.5|nta#C#1_15.0|nta#G_21.0|mlv5p#1_2.0|mlv5p_2.0|nta#C_15.0|nta#G#2_3.0|nta#G#1_18.0|lv3p_6748.5|nta#A_780.0|lv3p#2_3135.0|lv3p#1_2478.5|nta#T#2_2.0|NucVar_76.0|nta#T#1_259.0|mlv3p_24.5|mv_236.5|lv3p#-3_44.0|lv3pT_1135.0|lv3p#-2_212.5|lv3p#-1_878.5|lv5pT_82.0|mlv3p#3_16.0|mlv3p#2_8.5|nta#T_261.0|nta#A#4_1.0|nta#A#2_45.0|total_9978.5
hsa-miR-125a-5p	hsa-mir-125a	5721.0	155.0	732.6757906424713	31588.7117702599	5p	lv5p_13.0|nta#A#1_108.0|canonical_194.0|nta#C#1_11.0|nta#G_4.0|nta#C_11.0|nta#G#1_4.0|lv3p_5094.0|nta#A_120.0|nta#T#3_1.0|nta#T#2_1.0|NucVar_11.0|nta#T#1_80.0|mv_192.0|lv3p#-5_21.0|lv3p#-4_125.0|lv3p#-3_174.0|lv3pT_5094.0|lv3p#-2_3929.0|lv3p#-1_845.0|lv5pT_13.0|nta#T_82.0|lv5p#-3_13.0|total_5721.0|nta#A#2_12.0
hsa-miR-26a-5p	hsa-mir-26a-2	5370.333333333333	173.0	687.7666878191956	29652.492881818867	5p	mlv3p_35.0|NucVar_164.5|canonical_4082.0|nta#G_4.0|nta#C_11.0|nta#A_378.0|mv_29.5|lv5p_87.0|nta#C#2_1.0|nta#C#1_10.0|lv5p#1_21.0|nta#T#2_11.5|lv5pT_66.0|nta#T#1_232.0|mlv5p_19.5|lv5p#-2_21.5|lv5p#-1_44.5|lv3p#1_2.5|lv5pE_21.0|nta#A#3_7.0|nta#A#2_56.5|nta#A#1_314.5|lv3pT_313.8333333333333|mlv5p#2_6.0|mlv5p#1_13.5|total_5370.333333333333|nta#AU_1.0|lv3pE_2.5|mlv3p#3_15.0|mlv3p#2_20.0|nta#G#1_4.0|lv3p_316.3333333333333|lv3p#-3_7.0|lv3p#-2_49.833333333333336|lv3p#-1_257.0|nta#T_243.5
hsa-miR-26a-5p	hsa-mir-26a-1	5343.333333333333	167.0	684.3088576588483	29503.411389457913	5p	lv5p#-2_21.5|nta#A#1_313.5|lv5p_82.0|lv5p#-1_44.5|canonical_4082.0|lv3pE_2.5|nta#C#2_1.0|nta#C#1_10.0|nta#AU_1.0|lv5pE_16.0|nta#G_4.0|mlv5p#1_13.5|mlv5p_13.5|nta#C_11.0|nta#G#1_4.0|lv3p_316.3333333333333|nta#A_377.0|lv3p#1_2.5|nta#T#2_11.5|NucVar_164.5|nta#T#1_232.0|mv_29.5|mlv3p_20.0|lv3p#-3_7.0|lv3pT_313.8333333333333|lv5p#1_16.0|lv3p#-2_49.833333333333336|lv3p#-1_257.0|lv5pT_66.0|mlv3p#2_20.0|nta#T_243.5|nta#A#3_7.0|total_5343.333333333333|nta#A#2_56.5
hsa-let-7a-5p	hsa-let-7a-1	4132.28333333334	170.0	529.2123681889026	22816.554303393757	5p	nta#A#1_239.6666666666668|lv5p_70.8333333333333|lv5p#-1_41.33333333333334|canonical_2551.6666666666665|lv3pE_83.99999999999996|nta#C#1_4.333333333333333|lv5pE_29.5|nta#G_8.333333333333336|nta#C_4.333333333333333|nta#G#2_0.3333333333333333|nta#G#1_8.000000000000002|lv3p_1095.4999999999984|nta#A_264.24999999999966|lv3p#1_83.99999999999996|nta#T#3_8.333333333333334|nta#T#2_0.6666666666666666|NucVar_84.03333333333325|nta#T#1_0.3333333333333333|mv_22.0|mlv3p_22.0|lv3p#-3_4.666666666666667|lv3pT_1011.5000000000005|lv5p#1_29.5|lv3p#-2_76.49999999999999|lv3p#-1_930.3333333333337|lv5pT_41.33333333333334|mlv3p#2_22.0|nta#T_9.333333333333334|total_4132.28333333334|nta#A#2_24.583333333333332
hsa-let-7a-5p	hsa-let-7a-2	4109.283333333339	167.0	526.2668091634214	22689.558958049238	5p	nta#A#1_239.6666666666668|lv5p_56.83333333333334|lv5p#-1_41.33333333333334|canonical_2551.6666666666665|lv3pE_83.99999999999996|nta#C#1_4.333333333333333|lv5pE_15.5|nta#G_8.333333333333336|nta#C_4.333333333333333|nta#G#2_0.3333333333333333|nta#G#1_8.000000000000002|lv3p_1095.4999999999984|nta#A_288.24999999999966|lv3p#1_83.99999999999996|nta#T#3_8.333333333333334|nta#T#2_0.6666666666666666|NucVar_84.03333333333325|nta#T#1_0.3333333333333333|mv_11.0|lv3p#-3_4.666666666666667|lv3pT_1011.5000000000005|lv5p#1_15.5|lv3p#-2_76.49999999999999|lv3p#-1_930.3333333333337|lv5pT_41.33333333333334|nta#T_9.333333333333334|total_4109.283333333339|nta#A#2_48.58333333333334
hsa-let-7a-5p	hsa-let-7a-3	4077.783333333342	165.0	522.23267397635	22515.630550294805	5p	lv5p_41.33333333333334|nta#A#1_239.6666666666668|lv5p#-1_41.33333333333334|canonical_2551.6666666666665|lv3pE_83.99999999999996|nta#C#1_4.333333333333333|nta#G_8.333333333333336|nta#C_4.333333333333333|nta#G#2_0.3333333333333333|nta#G#1_8.000000000000002|lv3p_1095.4999999999984|nta#A_264.24999999999966|lv3p#1_83.99999999999996|nta#T#3_8.333333333333334|nta#T#2_0.6666666666666666|NucVar_84.03333333333325|nta#T#1_0.3333333333333333|mv_19.0|lv3p#-3_4.666666666666667|lv3pT_1011.5000000000005|lv3p#-2_76.49999999999999|lv3p#-1_930.3333333333337|lv5pT_41.33333333333334|nta#T_9.333333333333334|total_4077.783333333342|nta#A#2_24.583333333333332
hsa-let-7c-5p	hsa-let-7c	3487.8833333333337	101.0	446.6854883619469	19258.47601904562	5p	nta#A#1_241.0|lv5p_49.5|lv5p#-1_35.0|canonical_1772.0|lv3pE_255.5|nta#C#1_4.0|lv5pE_14.5|nta#G_24.0|nta#C_4.0|nta#G#2_1.0|nta#G#1_23.0|lv3p_833.8333333333334|nta#A_323.0|lv3p#2_5.0|lv3p#1_250.5|nta#T#3_3.0|NucVar_422.55|nta#T#1_23.0|mv_33.0|lv3p#-3_36.0|lv3pT_578.3333333333334|lv5p#1_14.5|lv3p#-2_108.5|lv3p#-1_433.8333333333333|lv5pT_35.0|nta#T_26.0|nta#A#3_12.0|total_3487.8833333333337|nta#A#2_70.0
hsa-let-7f-5p	hsa-let-7f-2	3391.5666666666666	118.0	434.35042632697963	18726.660004012316	5p	lv5p#-2_9.0|nta#A#1_128.0|lv5p_83.5|lv5p#-1_59.5|canonical_2174.5|lv3pE_133.0|nta#C#1_8.5|lv5pE_15.0|nta#G_2.0|nta#C_8.5|nta#G#1_2.0|lv3p_900.0|nta#A_133.0|lv3p#1_133.0|nta#T#3_0.5|NucVar_74.06666666666668|mv_15.5|lv3p#-3_11.0|lv3pT_767.0|lv5p#1_15.0|lv3p#-2_62.0|lv3p#-1_694.0|lv5pT_68.5|nta#T_0.5|nta#A#2_5.0|total_3391.5666666666666
hsa-miR-30c-5p	hsa-mir-30c-1	3256.5	143.0	417.0527376729956	17980.884439757272	5p	lv5p_32.5|nta#A#1_136.5|lv5p#-1_32.5|canonical_898.0|lv3pE_1774.5|nta#C#2_1.0|nta#C#1_0.5|nta#G_9.5|nta#C_1.5|nta#G#1_9.5|lv3p_2027.0|nta#A_137.5|lv3p#1_1774.5|NucVar_30.0|nta#T#2_6.0|nta#T#1_33.0|mv_81.5|lv3p#-4_3.5|lv3p#-3_29.5|lv3pT_252.5|lv3p#-2_143.0|lv3p#-1_76.5|lv5pT_32.5|nta#T_39.0|nta#A#2_1.0|total_3256.5
hsa-miR-30c-5p	hsa-mir-30c-2	3256.5	143.0	417.0527376729956	17980.884439757272	5p	lv5p_32.5|nta#A#1_136.5|lv5p#-1_32.5|canonical_898.0|lv3pE_1774.5|nta#C#2_1.0|nta#C#1_0.5|nta#G_9.5|nta#C_1.5|nta#G#1_9.5|lv3p_2027.0|nta#A_137.5|lv3p#1_1774.5|NucVar_30.0|nta#T#2_6.0|nta#T#1_33.0|mv_81.5|lv3p#-4_3.5|lv3p#-3_29.5|lv3pT_252.5|lv3p#-2_143.0|lv3p#-1_76.5|lv5pT_32.5|nta#T_39.0|nta#A#2_1.0|total_3256.5
hsa-let-7f-5p	hsa-let-7f-1	3245.5666666666666	111.0	415.6525299043611	17920.515637912344	5p	lv5p#-2_9.0|lv5p_68.5|nta#A#1_128.0|lv5p#-1_59.5|canonical_2174.5|lv3pE_1.0|nta#C#1_8.5|nta#G_2.0|nta#C_8.5|nta#G#1_2.0|lv3p_768.0|nta#A_133.0|lv3p#1_1.0|nta#T#3_0.5|NucVar_74.06666666666668|mv_16.5|lv3p#-3_11.0|lv3pT_767.0|lv3p#-2_62.0|lv3p#-1_694.0|lv5pT_68.5|nta#T_0.5|total_3245.5666666666666|nta#A#2_5.0
