name	pre-microRNA	RC_adj	UR	32170385_EXO_S2632170385_EXO_S26(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	104616.5	740.0	15324.55391487923	162574.961499432	5p	mlv3p_92.0|NucVar_688.5|canonical_17365.0|nta#G_153.5|nta#C_186.0|nta#A_8287.5|mv_3225.0|lv5p_607.0|nta#C#3_5.0|nta#C#2_12.0|nta#C#1_169.0|nta#T#3_2.0|lv5p#1_18.0|nta#T#2_22.0|lv5pT_589.0|nta#T#1_2092.5|nta#UA_1.0|mlv5p_44.0|lv5p#-3_89.0|lv5p#-2_121.5|lv5p#-1_378.5|lv3p#3_11.0|lv3p#2_33492.5|lv3p#1_26543.5|lv5pE_18.0|nta#A#4_1.0|nta#A#3_28.0|nta#A#2_419.5|nta#A#1_7839.0|lv3pT_11804.5|mlv5p#1_44.0|total_104616.5|nta#AU_11.0|lv3pE_60047.0|mlv3p#2_92.0|nta#G#2_32.0|nta#G#1_121.5|lv3p_71851.5|lv3p#-3_953.0|lv3p#-2_613.5|lv3p#-1_10238.0|nta#T_2116.5
hsa-miR-10a-5p	hsa-mir-10a	47521.5	616.0	6961.098764209598	73848.82913207055	5p	mlv3p_5.0|NucVar_375.0|canonical_6811.0|nta#G_65.0|nta#C_97.5|nta#A_4024.5|mv_4854.5|lv5p_3847.0|nta#C#2_7.0|nta#C#1_90.5|lv5p#1_31.0|nta#T#2_18.0|lv5pT_3816.0|nta#T#1_84.0|lv5p#-4_11.0|nta#UA_2.0|mlv5p_14.0|lv5p#-3_66.0|lv5p#-2_139.0|lv5p#-1_3600.0|lv3p#2_10.0|lv3p#1_844.0|lv5pE_31.0|nta#A#3_7.0|nta#A#2_276.0|nta#A#1_3741.5|lv3pT_26472.0|mlv5p#2_13.0|mlv5p#1_1.0|total_47521.5|nta#AU_1.0|lv3pE_854.0|mlv3p#2_5.0|nta#G#2_3.0|nta#G#1_62.0|lv3p_27326.0|lv3p#-4_130.5|lv3p#-3_242.5|lv3p#-2_1761.5|lv3p#-1_24337.5|nta#T_102.0
hsa-miR-10b-5p	hsa-mir-10b	46327.5	487.0	6786.197889353663	71993.34262630595	5p	lv5p#-2_39.0|lv5p_1310.0|nta#A#1_1870.5|lv5p#-1_1229.0|canonical_4686.0|lv3pE_632.0|nta#C#1_69.5|nta#AU_1.0|nta#G_38.0|mlv5p#1_3.0|mlv5p_3.0|nta#C_69.5|nta#G#2_3.0|nta#G#1_35.0|lv3p_34896.0|nta#A_2021.5|nta#UA_1.0|lv3p#1_632.0|nta#T#3_6.0|nta#T#2_15.0|NucVar_250.0|nta#T#1_153.0|mv_2879.5|lv3p#-4_122.5|lv3p#-3_268.5|lv3pT_34264.0|lv3p#-2_2395.5|lv3p#-1_31477.5|lv5pT_1310.0|nta#T_174.0|lv5p#-4_27.0|lv5p#-3_15.0|nta#A#2_151.0|total_46327.5
hsa-miR-30d-5p	hsa-mir-30d	35450.5	509.0	5192.900723685329	55090.388921782076	5p	mlv3p_41.0|NucVar_252.0|canonical_5924.0|nta#G_68.5|nta#C_62.0|nta#A_3183.0|mv_730.0|lv5p_198.0|nta#C#2_18.0|nta#C#1_44.0|lv5p#1_5.0|nta#T#3_8.0|nta#T#2_5.0|lv5pT_193.0|nta#T#1_990.0|nta#UA_1.0|mlv5p_13.0|lv5p#-3_10.0|lv5p#-2_71.0|lv5p#-1_112.0|lv3p#3_5.0|lv3p#2_10599.0|lv3p#1_9037.0|lv5pE_5.0|nta#A#4_1.0|nta#A#3_14.0|nta#A#2_247.0|nta#A#1_2921.0|lv3pT_4335.0|mlv5p#1_13.0|total_35450.5|nta#AU_4.0|lv3pE_19641.0|mlv3p#3_1.0|mlv3p#2_40.0|nta#G#2_11.0|nta#G#1_57.5|lv3p_23976.0|lv3p#-3_184.5|lv3p#-2_735.0|lv3p#-1_3415.5|nta#T_1003.0
hsa-let-7b-5p	hsa-let-7b	29318.5	465.0	4294.6660799528445	45561.20696755385	5p	mlv3p_29.0|NucVar_445.0|canonical_11402.0|nta#G_206.0|nta#C_34.0|nta#A_3910.75|mv_160.25|lv5p_160.5|nta#T#4_2.0|nta#C#1_34.0|lv5p#1_2.0|nta#T#3_33.0|nta#T#2_169.0|lv5pT_158.5|nta#T#1_2007.25|nta#UA_30.0|mlv5p_37.0|lv5p#-3_35.0|lv5p#-2_22.0|lv5p#-1_101.5|lv3p#2_15.0|lv3p#1_6483.5|lv5pE_2.0|nta#A#4_11.0|nta#A#3_81.0|nta#A#2_1085.0|nta#A#1_2733.75|lv3pT_4224.25|mlv5p#1_37.0|total_29318.5|nta#AU_2.0|lv3pE_6498.5|mlv3p#3_23.0|mlv3p#2_6.0|nta#G#1_206.0|lv3p_10722.75|lv3p#-3_71.0|lv3p#-2_830.0|lv3p#-1_3323.25|nta#T_2211.25
hsa-miR-21-5p	hsa-mir-21	22430.0	315.0	3285.616937201504	34856.417357035076	5p	lv5p#-2_36.0|nta#A#1_1747.0|lv5p_273.0|lv5p#-1_192.0|canonical_8697.0|lv3pE_7028.0|nta#C#2_60.0|nta#C#1_62.0|lv5pE_13.0|nta#G_75.0|mlv5p#1_21.0|mlv5p_21.0|nta#C_122.0|nta#G#2_3.0|nta#G#1_72.0|lv3p_10732.0|nta#A_1789.0|lv3p#2_391.0|lv3p#1_6637.0|NucVar_367.0|nta#T#1_31.0|mlv3p_1.0|mv_322.0|lv3p#-3_63.0|lv3pT_3704.0|lv5p#1_13.0|lv3p#-2_312.0|lv3p#-1_3329.0|lv5pT_260.0|mlv3p#2_1.0|nta#T_31.0|nta#A#3_4.0|lv5p#-3_32.0|nta#A#2_38.0|total_22430.0
hsa-miR-26a-5p	hsa-mir-26a-2	20356.333333333332	330.0	2981.859722662485	31633.92111126133	5p	mlv3p_69.5|NucVar_605.5|canonical_15268.5|nta#G_15.0|nta#C_29.5|nta#A_1323.5|mv_30.0|lv5p_560.5|nta#C#1_29.5|lv5p#1_73.0|nta#T#3_28.0|nta#T#2_92.0|lv5pT_487.5|nta#T#1_942.5|nta#UA_1.0|mlv5p_10.0|lv5p#-3_25.0|lv5p#-2_82.5|lv5p#-1_380.0|lv3p#2_9.0|lv3p#1_43.0|lv5pE_73.0|nta#A#3_15.5|nta#A#2_148.5|nta#A#1_1159.5|lv3pT_1329.8333333333333|mlv5p#1_10.0|total_20356.333333333332|nta#AU_1.5|lv3pE_52.0|mlv3p#3_5.0|mlv3p#2_64.5|nta#G#2_0.5|nta#G#1_14.5|lv3p_1381.8333333333333|lv3p#-3_28.5|lv3p#-2_156.83333333333334|lv3p#-1_1144.5|nta#T_1062.5
hsa-miR-26a-5p	hsa-mir-26a-1	20260.333333333332	322.0	2967.797340764521	31484.73626657674	5p	mlv3p_64.5|NucVar_605.5|canonical_15268.5|nta#G_14.0|nta#C_29.5|nta#A_1312.5|mv_31.0|lv5p_508.5|nta#C#1_29.5|lv5p#1_21.0|nta#T#2_92.0|lv5pT_487.5|nta#T#1_942.5|nta#UA_1.0|mlv5p_10.0|lv5p#-3_25.0|lv5p#-2_82.5|lv5p#-1_380.0|lv3p#2_9.0|lv3p#1_43.0|lv5pE_21.0|nta#A#3_15.5|nta#A#2_148.5|nta#A#1_1148.5|lv3pT_1329.8333333333333|mlv5p#1_10.0|total_20260.333333333332|nta#AU_1.5|lv3pE_52.0|mlv3p#2_64.5|nta#G#2_0.5|nta#G#1_13.5|lv3p_1381.8333333333333|lv3p#-3_28.5|lv3p#-2_156.83333333333334|lv3p#-1_1144.5|nta#T_1034.5
hsa-miR-30c-5p	hsa-mir-30c-1	16328.833333333334	396.0	2391.8988570994425	25375.15067410312	5p	NucVar_152.5|canonical_4333.5|nta#G_12.333333333333334|nta#C_35.0|nta#A_562.0|mv_419.5|lv5p_260.0|nta#C#2_6.5|nta#C#1_28.5|lv5p#1_12.0|nta#T#2_3.0|lv5pT_248.0|nta#T#1_193.5|lv5p#-4_14.0|nta#UA_1.5|mlv5p_3.0|lv5p#-3_11.5|lv5p#-2_64.0|lv5p#-1_158.5|lv3p#1_8354.0|lv5pE_12.0|nta#A#2_12.5|nta#A#1_549.5|lv3pT_2000.5|mlv5p#1_3.0|total_16328.833333333334|nta#AU_0.5|lv3pE_8354.0|nta#G#2_0.5|nta#G#1_11.833333333333334|lv3p_10354.5|lv3p#-4_78.0|lv3p#-3_212.0|lv3p#-2_1066.5|lv3p#-1_644.0|nta#T_196.5
hsa-miR-30c-5p	hsa-mir-30c-2	16325.833333333334	396.0	2391.459407665131	25370.488647706723	5p	lv5p#-2_64.0|lv5p_248.0|nta#A#1_549.5|lv5p#-1_158.5|canonical_4333.5|lv3pE_8354.0|nta#C#2_6.5|nta#C#1_28.5|nta#AU_0.5|nta#G_12.333333333333334|mlv5p#2_3.0|mlv5p#1_3.0|mlv5p_6.0|nta#C_35.0|nta#G#2_0.5|nta#G#1_11.833333333333334|lv3p_10354.5|nta#A_562.0|nta#UA_1.5|lv3p#1_8354.0|nta#T#2_3.0|NucVar_152.5|nta#T#1_187.5|mv_431.5|lv3p#-4_78.0|lv3p#-3_212.0|lv3pT_2000.5|lv3p#-2_1066.5|lv3p#-1_644.0|lv5pT_248.0|nta#T_190.5|lv5p#-4_14.0|lv5p#-3_11.5|nta#A#2_12.5|total_16325.833333333334
