name	pre-microRNA	RC_adj	UR	32160472_EXO_S1432160472_EXO_S14(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	98565.5	595.0	25288.034290877753	191620.38108087616	5p	mlv3p_31.0|NucVar_450.0|canonical_19522.0|nta#G_84.0|nta#C_127.5|nta#A_6374.5|mv_4405.0|lv5p_1028.0|nta#C#2_9.5|nta#C#1_118.0|lv5p#1_3.0|nta#T#3_1.0|nta#T#2_23.5|lv5pT_1025.0|nta#T#1_1995.0|mlv5p_18.0|lv5p#-3_210.0|lv5p#-2_194.0|lv5p#-1_621.0|lv3p#3_5.0|lv3p#2_25412.5|lv3p#1_26575.5|lv5pE_3.0|nta#A#3_12.0|nta#A#2_244.5|nta#A#1_6118.0|lv3pT_12513.0|mlv5p#1_18.0|total_98565.5|nta#AU_8.0|lv3pE_51993.0|mlv3p#2_31.0|nta#G#2_26.0|nta#G#1_58.0|lv3p_64506.0|lv3p#-3_944.0|lv3p#-2_1119.5|lv3p#-1_10449.5|nta#T_2019.5
hsa-miR-30d-5p	hsa-mir-30d	28403.5	382.0	7287.222019681798	55219.011662606754	5p	mlv3p_8.5|NucVar_143.5|canonical_5827.0|nta#G_28.0|nta#C_25.0|nta#A_2282.5|mv_903.0|lv5p_318.0|nta#C#1_25.0|lv5p#1_6.0|nta#T#2_7.0|lv5pT_312.0|nta#T#1_988.5|nta#UA_1.0|mlv5p_7.0|lv5p#-3_58.0|lv5p#-2_72.0|lv5p#-1_182.0|lv3p#2_6367.0|lv3p#1_6904.5|lv5pE_6.0|nta#A#3_8.0|nta#A#2_96.0|nta#A#1_2178.5|lv3pT_4594.0|mlv5p#1_7.0|total_28403.5|nta#AU_1.0|lv3pE_13271.5|mlv3p#2_8.5|nta#G#2_7.0|nta#G#1_21.0|lv3p_17865.5|lv3p#-3_253.5|lv3p#-2_1057.0|lv3p#-1_3283.5|nta#T_995.5
hsa-miR-10a-5p	hsa-mir-10a	25795.5	384.0	6618.111697808433	50148.82022788644	5p	mlv3p_1.0|NucVar_138.0|canonical_3912.0|nta#G_13.0|nta#C_46.0|nta#A_2499.5|mv_3135.0|lv5p_2449.0|nta#C#1_46.0|lv5p#1_5.0|nta#T#2_1.0|lv5pT_2444.0|nta#T#1_90.0|lv5p#-4_49.5|mlv5p_3.0|lv5p#-3_38.0|lv5p#-2_99.0|lv5p#-1_2257.5|lv3p#2_1.0|lv3p#1_474.5|lv5pE_5.0|nta#A#3_1.0|nta#A#2_107.0|nta#A#1_2391.5|lv3pT_13032.5|mlv5p#1_3.0|total_25795.5|nta#AU_2.0|lv3pE_475.5|mlv3p#2_1.0|nta#G#1_13.0|lv3p_13508.0|lv3p#-4_51.0|lv3p#-3_88.0|lv3p#-2_1027.0|lv3p#-1_11866.5|nta#T_91.0
hsa-miR-10b-5p	hsa-mir-10b	23634.5	304.0	6063.684011624253	45947.63783124894	5p	lv5p#-2_46.0|nta#A#1_1148.5|lv5p_968.5|lv5p#-1_847.5|canonical_2861.0|lv3pE_343.5|nta#C#1_24.0|lv5pE_9.0|nta#G_22.0|mlv5p#1_7.0|mlv5p_7.0|nta#C_24.0|nta#G#2_1.0|nta#G#1_21.0|lv3p_16513.0|nta#A_1215.5|lv3p#1_343.5|nta#T#2_5.0|NucVar_83.0|nta#T#1_58.0|mv_1877.5|lv3p#-4_34.0|lv3p#-3_85.0|lv3pT_16169.5|lv5p#1_9.0|lv3p#-2_1047.0|lv3p#-1_15003.5|lv5pT_959.5|nta#T_63.0|lv5p#-4_19.0|lv5p#-3_47.0|nta#A#2_67.0|total_23634.5
hsa-let-7b-5p	hsa-let-7b	22431.0	379.0	5754.913201664668	43607.92334057183	5p	mlv3p_46.0|NucVar_219.25|canonical_8652.0|nta#G_153.0|nta#C_30.0|nta#A_3015.75|mv_194.5|lv5p_219.25|nta#T#6_2.0|nta#C#1_30.0|lv5p#1_2.0|nta#T#3_6.0|nta#T#2_157.0|lv5pT_217.25|nta#T#1_1813.0|nta#UA_42.0|mlv5p_15.0|lv5p#-3_20.0|lv5p#-2_50.25|lv5p#-1_147.0|lv3p#2_15.0|lv3p#1_4452.75|lv5pE_2.0|nta#A#3_62.0|nta#A#2_813.25|nta#A#1_2140.5|lv3pT_3440.5|mlv5p#1_15.0|total_22431.0|nta#AU_1.0|lv3pE_4467.75|mlv3p#3_39.0|mlv3p#2_7.0|nta#G#1_153.0|lv3p_7908.25|lv3p#-3_106.0|lv3p#-2_911.25|lv3p#-1_2423.25|nta#T_1978.0
hsa-miR-26a-5p	hsa-mir-26a-2	22146.499999999996	313.0	5681.921680739448	43054.82922125514	5p	mlv3p_80.0|NucVar_366.8333333333333|canonical_16238.5|nta#G_22.5|nta#C_17.0|nta#A_1329.0|mv_107.5|lv5p_893.5|nta#C#1_17.0|lv5p#1_25.0|nta#T#3_13.0|nta#T#2_94.33333333333333|lv5pT_868.5|nta#T#1_976.0|nta#UA_0.5|mlv5p_14.5|lv5p#-3_81.0|lv5p#-2_152.5|lv5p#-1_635.0|lv3p#2_2.5|lv3p#1_31.5|lv5pE_25.0|nta#A#3_6.0|nta#A#2_145.0|nta#A#1_1178.0|lv3pT_1959.8333333333333|mlv5p#3_2.0|mlv5p#2_2.0|mlv5p#1_10.5|total_22146.499999999996|lv3pE_34.0|mlv3p#3_9.0|mlv3p#2_71.0|nta#G#1_22.5|lv3p_1993.8333333333333|lv3p#-3_52.0|lv3p#-2_307.8333333333333|lv3p#-1_1600.0|nta#T_1083.3333333333333
hsa-miR-26a-5p	hsa-mir-26a-1	22094.499999999996	299.0	5668.580524014979	42953.736447249976	5p	lv5p#-2_152.5|nta#A#1_1173.0|lv5p_876.5|lv5p#-1_635.0|canonical_16238.5|lv3pE_34.0|nta#C#1_17.0|lv5pE_8.0|nta#G_22.5|mlv5p#1_10.5|mlv5p_10.5|nta#C_17.0|nta#G#1_22.5|lv3p_1993.8333333333333|nta#A_1324.0|nta#UA_0.5|lv3p#2_2.5|lv3p#1_31.5|NucVar_366.8333333333333|nta#T#2_94.33333333333333|nta#T#1_975.0|mlv3p_71.0|mv_104.5|lv3p#-3_52.0|lv3pT_1959.8333333333333|lv5p#1_8.0|lv3p#-2_307.8333333333333|lv3p#-1_1600.0|lv5pT_868.5|mlv3p#2_71.0|nta#T_1069.3333333333333|nta#A#3_6.0|lv5p#-3_81.0|total_22094.499999999996|nta#A#2_145.0
hsa-miR-21-5p	hsa-mir-21	17761.0	243.0	4556.774703524862	34529.014598185386	5p	lv5p#-2_105.0|nta#A#1_979.0|lv5p_432.0|lv5p#-1_285.0|canonical_8033.0|lv3pE_3674.0|nta#C#2_20.0|nta#C#1_23.0|nta#AU_1.0|lv5pE_10.0|nta#G_52.0|mlv5p#1_8.0|mlv5p_8.0|nta#C_43.0|nta#G#1_52.0|lv3p_7606.0|nta#A_1022.0|lv3p#2_225.0|lv3p#1_3449.0|NucVar_192.0|nta#T#1_40.0|mv_333.0|lv3p#-3_73.0|lv3pT_3932.0|lv5p#1_10.0|lv3p#-2_327.0|lv3p#-1_3532.0|lv5pT_422.0|nta#T_40.0|nta#A#3_6.0|lv5p#-3_32.0|nta#A#2_37.0|total_17761.0
hsa-let-7a-5p	hsa-let-7a-2	15323.033333333377	301.0	3931.2882537358128	29789.383573849973	5p	mlv3p_8.0|NucVar_206.35|canonical_9401.0|nta#G_27.33333333333333|nta#C_17.333333333333336|nta#A_963.9500000000008|mv_101.5|lv5p_276.66666666666674|nta#T#4_0.3333333333333333|nta#C#1_17.333333333333336|lv5p#1_11.0|nta#T#3_6.5|nta#T#2_3.2|lv5pT_265.66666666666674|nta#T#1_19.6|mlv5p_2.25|lv5p#-3_32.41666666666667|lv5p#-2_68.24999999999999|lv5p#-1_165.00000000000006|lv3p#2_12.0|lv3p#1_633.1666666666673|lv5pE_11.0|nta#A#3_5.333333333333334|nta#A#2_174.01666666666668|nta#A#1_784.6000000000007|lv3pT_3643.850000000002|mlv5p#2_1.0|mlv5p#1_1.25|total_15323.033333333377|nta#AU_0.2|lv3pE_645.1666666666673|mlv3p#2_8.0|nta#G#1_27.33333333333333|lv3p_4289.016666666656|lv3p#-3_49.75000000000001|lv3p#-2_430.8333333333332|lv3p#-1_3163.2666666666673|nta#T_29.633333333333333
hsa-let-7a-5p	hsa-let-7a-1	15309.533333333377	303.0	3927.8246842015756	29763.13833444479	5p	mlv3p_39.5|NucVar_206.35|canonical_9401.0|nta#G_27.33333333333333|nta#C_17.333333333333336|nta#A_858.4500000000008|mv_117.0|lv5p_289.6666666666667|nta#T#4_0.3333333333333333|nta#C#1_17.333333333333336|lv5p#1_24.0|nta#T#3_6.5|nta#T#2_3.2|lv5pT_265.66666666666674|nta#T#1_20.6|mlv5p_9.25|lv5p#-3_32.41666666666667|lv5p#-2_68.24999999999999|lv5p#-1_165.00000000000006|lv3p#2_36.0|lv3p#1_633.1666666666673|lv5pE_24.0|nta#A#3_4.333333333333334|nta#A#2_68.51666666666667|nta#A#1_785.6000000000007|lv3pT_3643.850000000002|mlv5p#2_8.0|mlv5p#1_1.25|total_15309.533333333377|nta#AU_0.2|lv3pE_669.1666666666673|mlv3p#3_0.5|mlv3p#2_39.0|nta#G#1_27.33333333333333|lv3p_4313.016666666656|lv3p#-3_49.75000000000001|lv3p#-2_430.8333333333332|lv3p#-1_3163.2666666666673|nta#T_30.633333333333333
