name	pre-microRNA	RC_adj	UR	32170367_EXO_S2732170367_EXO_S27(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	440210.5	1054.0	58386.70067038324	220868.5717840858	5p	mlv3p_142.5|NucVar_2088.0|canonical_89159.0|nta#G_551.0|nta#C_558.5|nta#A_27926.0|mv_20535.0|lv5p_5251.5|nta#C#2_36.0|nta#C#1_522.5|lv5p#1_30.0|nta#T#2_64.0|lv5pT_5221.5|nta#T#1_9019.5|nta#UA_1.0|mlv5p_159.0|lv5p#-3_1020.5|lv5p#-2_947.5|lv5p#-1_3253.5|lv3p#3_29.0|lv3p#2_117670.5|lv3p#1_110072.5|lv5pE_30.0|nta#A#4_38.0|nta#A#3_57.0|nta#A#2_1274.5|nta#A#1_26556.5|lv3pT_56984.5|mlv5p#2_17.0|mlv5p#1_142.0|total_440210.5|nta#AU_15.0|lv3pE_227772.0|mlv3p#2_142.5|nta#G#2_141.0|nta#G#1_410.0|lv3p_284756.5|lv3p#-3_3642.5|lv3p#-2_3336.0|lv3p#-1_50006.0|nta#T_9083.5
hsa-miR-30d-5p	hsa-mir-30d	125439.5	668.0	16637.491697137026	62937.26117461948	5p	mlv3p_38.0|NucVar_648.5|canonical_27859.0|nta#G_202.0|nta#C_88.5|nta#A_10564.0|mv_4015.0|lv5p_1523.5|nta#C#2_8.0|nta#C#1_80.5|lv5p#1_21.0|nta#T#2_31.0|lv5pT_1502.5|nta#T#1_3733.5|nta#UA_3.0|mlv5p_21.0|lv5p#-3_232.5|lv5p#-2_463.0|lv5p#-1_807.0|lv3p#3_15.0|lv3p#2_28470.0|nta#A#5_5.0|lv3p#1_30212.5|lv5pE_21.0|nta#A#4_3.0|nta#A#3_24.0|nta#A#2_492.0|nta#A#1_10040.0|lv3pT_18018.0|mlv5p#1_21.0|total_125439.5|nta#AU_18.0|lv3pE_58697.5|mlv3p#3_3.0|mlv3p#2_35.0|nta#G#2_43.0|nta#G#1_159.0|lv3p_76715.5|lv3p#-3_1045.0|lv3p#-2_2929.0|lv3p#-1_14044.0|nta#T_3764.5
hsa-miR-10b-5p	hsa-mir-10b	86503.0	553.0	11473.203769765058	43401.49556868538	5p	NucVar_374.0|canonical_11346.0|nta#G_68.0|nta#C_115.0|nta#A_4349.5|mv_6767.0|lv5p_3363.5|nta#C#1_115.0|lv5p#1_19.0|nta#T#2_25.0|lv5pT_3344.5|nta#T#1_222.0|lv5p#-4_61.0|mlv5p_7.0|lv5p#-3_79.0|lv5p#-2_152.0|lv5p#-1_3052.5|lv3p#2_5.0|lv3p#1_1341.5|lv5pE_19.0|nta#A#3_14.0|nta#A#2_255.0|nta#A#1_4080.5|lv3pT_58519.5|mlv5p#1_7.0|total_86503.0|nta#AU_2.0|lv3pE_1346.5|nta#G#2_2.0|nta#G#1_66.0|lv3p_59866.0|lv3p#-4_216.0|lv3p#-3_302.5|lv3p#-2_4587.0|lv3p#-1_53414.0|nta#T_247.0
hsa-miR-21-5p	hsa-mir-21	81449.0	446.0	10802.873586391157	40865.73196968724	5p	NucVar_843.0|canonical_33217.0|nta#G_142.0|nta#C_304.0|nta#A_5227.0|mv_1969.0|lv5p_1957.0|nta#C#3_2.0|nta#C#2_84.0|nta#C#1_218.0|lv5p#1_51.0|nta#T#2_3.0|lv5pT_1906.0|nta#T#1_114.0|mlv5p_57.0|lv5p#-3_170.0|lv5p#-2_594.0|lv5p#-1_1142.0|lv3p#2_1201.0|lv3p#1_23753.0|lv5pE_51.0|nta#A#4_6.0|nta#A#3_15.0|nta#A#2_251.0|nta#A#1_4955.0|lv3pT_12662.0|mlv5p#1_57.0|total_81449.0|nta#AU_4.0|lv3pE_24954.0|nta#G#2_1.0|nta#G#1_141.0|lv3p_37616.0|lv3p#-3_194.0|lv3p#-2_1076.0|lv3p#-1_11392.0|nta#T_117.0
hsa-miR-26a-5p	hsa-mir-26a-2	77355.5	514.0	10259.937969920824	38811.88387065699	5p	mlv3p_345.0|NucVar_1260.6666666666667|canonical_56202.5|nta#G_52.5|nta#C_110.0|nta#A_5180.333333333333|mv_389.0|lv5p_3053.5|nta#C#2_1.5|nta#T#4_0.5|nta#C#1_108.5|lv5p#1_139.0|nta#T#3_33.0|nta#T#2_293.0|lv5pT_2914.5|nta#T#1_3443.0|nta#UA_3.5|mlv5p_89.5|lv5p#-3_213.5|lv5p#-2_584.5|lv5p#-1_2116.5|lv3p#2_31.0|lv3p#1_151.0|lv5pE_139.0|nta#A#3_29.5|nta#A#2_598.0|nta#A#1_4552.833333333333|lv3pT_6721.0|mlv5p#2_30.0|mlv5p#1_59.5|total_77355.5|nta#AU_3.0|lv3pE_182.0|mlv3p#3_8.0|mlv3p#2_337.0|nta#G#3_1.5|nta#G#2_0.5|nta#G#1_50.5|lv3p_6903.0|lv3p#-3_200.33333333333334|lv3p#-2_1006.1666666666666|lv3p#-1_5514.5|nta#T_3769.5
hsa-miR-26a-5p	hsa-mir-26a-1	77196.5	507.0	10238.84922849691	38732.108165821075	5p	mlv3p_347.0|NucVar_1260.6666666666667|canonical_56202.5|nta#G_52.5|nta#C_110.0|nta#A_5173.333333333333|mv_404.0|lv5p_2955.5|nta#C#2_1.5|nta#T#4_0.5|nta#C#1_108.5|lv5p#1_41.0|nta#T#2_293.0|lv5pT_2914.5|nta#T#1_3435.0|nta#UA_3.5|mlv5p_59.5|lv5p#-3_213.5|lv5p#-2_584.5|lv5p#-1_2116.5|lv3p#2_31.0|lv3p#1_151.0|lv5pE_41.0|nta#A#3_29.5|nta#A#2_595.0|nta#A#1_4548.833333333333|lv3pT_6721.0|mlv5p#1_59.5|total_77196.5|nta#AU_3.0|lv3pE_182.0|mlv3p#3_10.0|mlv3p#2_337.0|nta#G#3_1.5|nta#G#2_0.5|nta#G#1_50.5|lv3p_6903.0|lv3p#-3_200.33333333333334|lv3p#-2_1006.1666666666666|lv3p#-1_5514.5|nta#T_3728.5
hsa-miR-10a-5p	hsa-mir-10a	75271.0	595.0	9983.4632435174	37766.01936291825	5p	NucVar_374.0|canonical_12123.0|nta#G_60.0|nta#C_131.0|nta#A_6952.5|mv_8489.0|lv5p_7416.5|nta#C#1_131.0|lv5p#1_36.0|nta#T#3_1.0|nta#T#2_11.0|lv5pT_7380.5|nta#T#1_190.0|lv5p#-4_147.0|mlv5p_13.0|lv5p#-3_187.0|lv5p#-2_295.0|lv5p#-1_6751.5|lv3p#1_1426.5|lv5pE_36.0|nta#A#4_2.0|nta#A#3_17.0|nta#A#2_294.0|nta#A#1_6639.5|lv3pT_38083.5|mlv5p#2_5.0|mlv5p#1_8.0|total_75271.0|lv3pE_1426.5|nta#G#2_2.0|nta#G#1_58.0|lv3p_39510.0|lv3p#-4_178.0|lv3p#-3_430.5|lv3p#-2_3256.0|lv3p#-1_34219.0|nta#T_202.0
hsa-let-7b-5p	hsa-let-7b	65027.75	545.0	8624.864183199887	32626.632642412176	5p	mlv3p_46.0|NucVar_626.0|canonical_26804.0|nta#G_640.0|nta#C_169.5|nta#A_9547.75|mv_555.5|lv5p_682.25|nta#T#5_6.0|nta#T#4_1.0|nta#C#1_169.5|lv5p#1_27.0|nta#T#3_9.0|nta#T#2_188.0|lv5pT_655.25|nta#T#1_3888.75|nta#UA_68.0|mlv5p_21.0|lv5p#-3_133.0|lv5p#-2_157.0|lv5p#-1_365.25|lv3p#2_31.0|nta#A#5_1.0|lv3p#1_11547.0|lv5pE_27.0|nta#A#4_6.0|nta#A#3_159.0|nta#A#2_2525.0|nta#A#1_6856.75|lv3pT_10265.0|mlv5p#1_21.0|total_65027.75|nta#AU_3.0|lv3pE_11578.0|mlv3p#3_35.0|mlv3p#2_11.0|nta#G#2_9.0|nta#G#1_631.0|lv3p_21843.0|lv3p#-3_225.0|lv3p#-2_2144.5|lv3p#-1_7895.5|nta#T_4092.75
hsa-let-7a-5p	hsa-let-7a-2	46816.88333333354	440.0	6209.491489874956	23489.62179960621	5p	mlv3p_20.0|NucVar_578.1833333333337|canonical_29459.666666666668|nta#G_130.3333333333333|nta#C_62.53333333333334|nta#A_2914.01666666667|mv_286.23333333333335|lv5p_798.3666666666672|nta#T#4_1.3333333333333333|nta#C#1_62.53333333333334|lv5p#1_51.833333333333336|nta#T#3_18.166666666666664|nta#T#2_9.000000000000002|lv5pT_746.5333333333333|nta#T#1_29.01666666666667|mlv5p_7.0|lv5p#-3_118.16666666666666|lv5p#-2_126.91666666666666|lv5p#-1_501.4499999999998|lv3p#2_13.0|lv3p#1_1484.4499999999991|lv5pE_51.833333333333336|nta#A#4_0.6666666666666666|nta#A#3_36.5|nta#A#2_514.1333333333332|nta#A#1_2362.71666666667|lv3pT_11005.583333333343|mlv5p#1_7.0|total_46816.88333333354|nta#AU_0.4|lv3pE_1497.4499999999991|mlv3p#2_20.0|nta#G#1_130.3333333333333|lv3p_12503.033333333351|lv3p#-3_181.4166666666667|lv3p#-2_1523.3499999999995|lv3p#-1_9300.816666666668|nta#T_57.51666666666668
hsa-let-7a-5p	hsa-let-7a-1	46762.050000000214	435.0	6202.218747811574	23462.110052341	5p	mlv3p_117.0|NucVar_578.1833333333337|canonical_29459.666666666668|nta#G_130.3333333333333|nta#C_56.53333333333334|nta#A_2624.51666666667|mv_307.73333333333335|lv5p_853.5333333333339|nta#T#4_1.3333333333333333|nta#C#1_56.53333333333334|lv5p#1_107.0|nta#T#3_18.166666666666664|nta#T#2_9.000000000000002|lv5pT_746.5333333333333|nta#T#1_29.01666666666667|mlv5p_32.0|lv5p#-3_118.16666666666666|lv5p#-2_126.91666666666666|lv5p#-1_501.4499999999998|lv3p#2_55.0|lv3p#1_1484.4499999999991|lv5pE_107.0|nta#A#4_0.6666666666666666|nta#A#3_10.5|nta#A#2_261.13333333333327|nta#A#1_2352.21666666667|lv3pT_11005.583333333343|mlv5p#2_25.0|mlv5p#1_7.0|total_46762.050000000214|nta#AU_0.4|lv3pE_1539.4499999999991|mlv3p#3_3.0|mlv3p#2_114.0|nta#G#1_130.3333333333333|lv3p_12545.033333333351|lv3p#-3_181.4166666666667|lv3p#-2_1523.3499999999995|lv3p#-1_9300.816666666668|nta#T_57.51666666666668
