name	pre-microRNA	RC_adj	UR	32170644_EXO_S3332170644_EXO_S33(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	57597.5	482.0	11732.70913697901	171591.7012744812	5p	mlv3p_13.0|NucVar_311.0|canonical_11396.0|nta#G_111.0|nta#C_74.5|nta#A_3691.5|mv_2606.0|lv5p_740.5|nta#C#2_1.0|nta#C#1_73.5|nta#T#2_16.0|lv5pT_740.5|nta#T#1_1480.5|mlv5p_92.0|lv5p#-3_134.0|lv5p#-2_160.0|lv5p#-1_446.5|lv3p#2_14688.0|lv3p#1_14662.0|nta#A#3_9.0|nta#A#2_144.0|nta#A#1_3538.5|lv3pT_7715.5|mlv5p#2_10.0|mlv5p#1_82.0|total_57597.5|nta#AU_2.0|lv3pE_29350.0|mlv3p#2_13.0|nta#G#2_20.0|nta#G#1_91.0|lv3p_37065.5|lv3p#-3_384.5|lv3p#-2_674.5|lv3p#-1_6656.5|nta#T_1496.5
hsa-miR-10a-5p	hsa-mir-10a	19428.5	308.0	3957.618637402608	57880.45259275589	5p	lv5p#-2_56.0|lv5p_2305.0|nta#A#1_1656.5|lv5p#-1_2206.0|canonical_2800.0|lv3pE_344.0|nta#C#1_19.0|nta#AU_1.0|nta#G_3.0|nta#C_19.0|nta#G#2_1.0|nta#G#1_2.0|lv3p_10184.0|nta#A_1722.5|lv3p#1_344.0|NucVar_115.5|nta#T#2_4.0|nta#T#1_65.0|mv_2210.5|lv3p#-4_24.0|lv3p#-3_81.0|lv3pT_9840.0|lv3p#-2_561.5|lv3p#-1_9173.5|lv5pT_2305.0|nta#T_69.0|lv5p#-4_1.0|nta#A#3_4.0|lv5p#-3_42.0|total_19428.5|nta#A#2_62.0
hsa-miR-10b-5p	hsa-mir-10b	19124.5	264.0	3895.6933181154577	56974.79041666418	5p	lv5p#-2_82.0|nta#A#1_888.5|lv5p_796.0|lv5p#-1_690.0|canonical_1902.0|lv3pE_275.0|nta#C#1_31.0|lv5pE_8.0|nta#G_14.0|mlv5p#1_9.0|mlv5p_9.0|nta#C_31.0|nta#G#1_14.0|lv3p_13962.0|nta#A_1006.5|lv3p#1_275.0|nta#T#2_6.0|NucVar_64.5|nta#T#1_79.0|mv_1254.5|lv3p#-4_29.0|lv3p#-3_38.0|lv3pT_13687.0|lv5p#1_8.0|lv3p#-2_887.5|lv3p#-1_12732.5|lv5pT_788.0|nta#T_85.0|lv5p#-4_16.0|nta#A#3_10.0|total_19124.5|nta#A#2_108.0
hsa-miR-30d-5p	hsa-mir-30d	17973.0	285.0	3661.130801144559	53544.29700952733	5p	mlv3p_6.0|NucVar_93.5|canonical_3620.0|nta#G_14.0|nta#C_16.0|nta#A_1803.0|mv_470.5|lv5p_199.5|nta#C#1_16.0|lv5p#1_10.0|nta#T#2_5.0|lv5pT_189.5|nta#T#1_557.0|mlv5p_5.0|lv5p#-3_45.0|lv5p#-2_38.0|lv5p#-1_106.5|lv3p#2_4077.0|lv3p#1_4152.0|lv5pE_10.0|nta#A#3_5.0|nta#A#2_64.0|nta#A#1_1734.0|lv3pT_2954.5|mlv5p#1_5.0|total_17973.0|nta#AU_7.0|lv3pE_8229.0|mlv3p#2_6.0|nta#G#2_6.0|nta#G#1_8.0|lv3p_11183.5|lv3p#-3_36.5|lv3p#-2_627.0|lv3p#-1_2291.0|nta#T_562.0
hsa-miR-26a-5p	hsa-mir-26a-2	14266.0	210.0	2906.0085689160564	42500.58093461953	5p	mlv3p_42.0|NucVar_240.0|canonical_10965.5|nta#G_8.0|nta#C_7.0|nta#A_849.0|mv_57.0|lv5p_534.5|nta#C#2_1.0|nta#C#1_6.0|lv5p#1_43.0|nta#T#3_6.0|nta#T#2_38.0|lv5pT_491.5|nta#T#1_587.0|nta#UA_0.5|mlv5p_2.0|lv5p#-3_8.5|lv5p#-2_115.5|lv5p#-1_367.5|lv3p#3_4.0|lv3p#1_23.5|lv5pE_43.0|nta#A#2_88.5|nta#A#1_760.5|lv3pT_902.5|mlv5p#1_2.0|total_14266.0|nta#AU_1.5|lv3pE_27.5|mlv3p#2_42.0|nta#G#1_8.0|lv3p_930.0|lv3p#-3_36.5|lv3p#-2_129.0|lv3p#-1_737.0|nta#T_631.0
hsa-miR-26a-5p	hsa-mir-26a-1	14190.0	203.0	2890.5272390942687	42274.1653905966	5p	lv5p#-2_115.5|lv5p_491.5|nta#A#1_737.5|lv5p#-1_367.5|canonical_10965.5|lv3pE_23.5|nta#C#2_1.0|nta#C#1_6.0|nta#AU_1.5|nta#G_8.0|mlv5p#1_2.0|mlv5p_2.0|nta#C_7.0|nta#G#1_8.0|lv3p_926.0|nta#A_826.0|nta#UA_0.5|lv3p#1_23.5|NucVar_240.0|nta#T#2_38.0|nta#T#1_587.0|mv_57.0|mlv3p_42.0|lv3p#-3_36.5|lv3pT_902.5|lv3p#-2_129.0|lv3p#-1_737.0|lv5pT_491.5|mlv3p#2_42.0|nta#T_625.0|lv5p#-3_8.5|total_14190.0|nta#A#2_88.5
hsa-miR-21-5p	hsa-mir-21	14044.0	190.0	2860.7867896997823	41839.20921392098	5p	lv5p#-2_71.0|nta#A#1_837.0|lv5p_299.0|lv5p#-1_213.0|canonical_6309.0|lv3pE_3033.0|nta#C#2_20.0|nta#C#1_18.0|lv5pE_15.0|nta#G_31.0|mlv5p#1_23.0|mlv5p_23.0|nta#C_38.0|nta#G#2_1.0|nta#A_881.0|nta#G#1_30.0|lv3p_5915.0|lv3p#2_124.0|lv3p#1_2909.0|NucVar_188.0|nta#T#1_18.0|mlv3p_13.0|mv_329.0|lv3p#-3_33.0|lv3pT_2882.0|lv5p#1_15.0|lv3p#-2_152.0|lv3p#-1_2697.0|lv5pT_284.0|mlv3p#2_13.0|nta#T_18.0|nta#A#3_11.0|nta#A#2_33.0|total_14044.0
hsa-let-7b-5p	hsa-let-7b	12651.5	220.0	2577.132161057163	37690.74020007984	5p	lv5p_122.0|nta#A#1_1708.25|lv5p#-1_83.0|canonical_5039.0|lv3pE_2289.0|nta#C#1_46.0|nta#AU_1.0|nta#G_125.0|mlv5p#1_17.0|mlv5p_17.0|nta#C_46.0|nta#G#1_125.0|lv3p_3969.75|nta#A_2287.5|nta#UA_3.0|lv3p#1_2289.0|nta#T#3_2.0|nta#T#2_19.0|NucVar_108.0|nta#T#1_764.0|mv_106.25|mlv3p_46.0|lv3p#-3_11.0|lv3pT_1680.75|lv3p#-2_497.0|lv3p#-1_1172.75|lv5pT_122.0|mlv3p#3_18.0|mlv3p#2_28.0|nta#T_785.0|nta#A#3_30.0|lv5p#-3_39.0|total_12651.5|nta#A#2_549.25
hsa-miR-125a-5p	hsa-mir-125a	8778.0	146.0	1788.0935944164546	26150.99533464813	5p	lv5p#-2_26.0|lv5p_49.0|nta#A#1_230.0|lv5p#-1_10.0|canonical_236.0|nta#C#1_2.0|nta#G_3.0|nta#C_2.0|nta#G#1_3.0|lv3p_7651.0|nta#A_231.0|NucVar_7.0|nta#T#1_141.0|mv_458.0|lv3p#-5_1.0|lv3p#-4_30.0|lv3p#-3_465.0|lv3pT_7651.0|lv3p#-2_5487.0|lv3p#-1_1668.0|lv5pT_49.0|nta#T_141.0|lv5p#-3_13.0|total_8778.0|nta#A#2_1.0
hsa-let-7a-5p	hsa-let-7a-2	8355.683333333362	202.0	1702.0669680229796	24892.849836841866	5p	lv5p#-2_20.0|lv5p_95.78333333333332|nta#A#1_466.8999999999998|lv5p#-1_65.78333333333332|canonical_5331.666666666667|lv3pE_214.3333333333334|nta#C#1_7.666666666666667|nta#G_22.583333333333332|mlv5p#1_7.5|mlv5p_7.5|nta#C_7.666666666666667|nta#G#1_22.583333333333332|lv3p_2093.2500000000023|nta#A_573.9833333333339|lv3p#2_25.0|lv3p#1_189.3333333333334|nta#T#3_0.6666666666666666|nta#T#2_0.3333333333333333|NucVar_126.33333333333327|nta#T#1_6.0|mlv3p_20.666666666666668|mv_69.25|lv3p#-3_13.666666666666666|lv3pT_1878.9166666666658|lv3p#-2_240.16666666666674|lv3p#-1_1625.083333333333|lv5pT_95.78333333333332|mlv3p#3_0.6666666666666666|mlv3p#2_20.0|nta#T_7.0|nta#A#4_6.333333333333333|nta#A#3_7.666666666666666|lv5p#-3_10.0|total_8355.683333333362|nta#A#2_93.08333333333331
