name	pre-microRNA	RC_adj	UR	32152366_EXO_S232152366_EXO_S2(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	136279.5	688.0	31013.41036800227	180045.50036529766	5p	mlv3p_55.0|NucVar_653.0|canonical_28164.0|nta#G_103.0|nta#C_173.5|nta#A_8688.5|mv_5549.5|lv5p_1429.0|nta#C#2_15.5|nta#C#1_158.0|lv5p#1_23.0|nta#T#2_14.0|lv5pT_1406.0|nta#T#1_2272.5|nta#UA_2.0|mlv5p_28.0|lv5p#-3_185.0|lv5p#-2_331.0|lv5p#-1_890.0|lv3p#3_5.5|lv3p#2_37318.0|lv3p#1_33621.5|lv5pE_23.0|nta#A#4_2.0|nta#A#3_26.0|nta#A#2_382.5|nta#A#1_8278.0|lv3pT_18204.5|mlv5p#1_28.0|total_136279.5|nta#AU_5.0|lv3pE_70945.0|mlv3p#3_5.0|mlv3p#2_50.0|nta#G#2_21.0|nta#G#1_82.0|lv3p_89149.5|lv3p#-3_1274.5|lv3p#-2_629.0|lv3p#-1_16301.0|nta#T_2286.5
hsa-miR-30d-5p	hsa-mir-30d	74674.5	551.0	16993.83188612657	98656.12742216121	5p	mlv3p_29.0|NucVar_323.0|canonical_15284.0|nta#G_97.0|nta#C_105.5|nta#A_6531.0|mv_2200.0|lv5p_769.5|nta#C#2_3.5|nta#C#1_102.0|lv5p#1_12.0|nta#T#3_2.0|nta#T#2_43.0|lv5pT_757.5|nta#T#1_1812.5|nta#UA_1.0|mlv5p_13.0|lv5p#-3_111.0|lv5p#-2_157.0|lv5p#-1_489.5|lv3p#3_19.0|lv3p#2_18756.5|lv3p#1_18648.0|lv5pE_12.0|nta#A#4_11.0|nta#A#3_17.0|nta#A#2_317.0|nta#A#1_6186.0|lv3pT_10041.5|mlv5p#1_13.0|total_74674.5|nta#AU_6.0|lv3pE_37423.5|mlv3p#2_29.0|nta#G#2_33.0|nta#G#1_64.0|lv3p_47465.0|lv3p#-3_704.5|lv3p#-2_1285.5|lv3p#-1_8051.5|nta#T_1857.5
hsa-miR-10b-5p	hsa-mir-10b	50913.0	455.0	11586.377716869372	67263.6497793021	5p	mlv3p_2.0|NucVar_192.5|canonical_6143.0|nta#G_46.0|nta#C_86.0|nta#A_2660.5|mv_3529.0|lv5p_1762.5|nta#C#1_86.0|lv5p#1_4.0|nta#T#2_8.0|lv5pT_1758.5|nta#T#1_168.0|lv5p#-4_33.0|nta#UA_1.0|mlv5p_3.0|lv5p#-3_48.5|lv5p#-2_61.0|lv5p#-1_1616.0|lv3p#1_744.5|lv5pE_4.0|nta#A#3_9.0|nta#A#2_152.0|nta#A#1_2499.5|lv3pT_35568.0|mlv5p#2_3.0|total_50913.0|nta#AU_2.0|lv3pE_744.5|mlv3p#2_2.0|nta#G#1_46.0|lv3p_36312.5|lv3p#-4_76.0|lv3p#-3_223.0|lv3p#-2_2472.0|lv3p#-1_32797.0|nta#T_176.0
hsa-miR-10a-5p	hsa-mir-10a	47647.0	497.0	10843.127277427671	62948.77773917087	5p	NucVar_202.5|canonical_6408.0|nta#G_36.0|nta#C_60.0|nta#A_4094.5|mv_5704.0|lv5p_4130.5|nta#C#1_60.0|lv5p#1_2.0|nta#T#2_8.0|lv5pT_4128.5|nta#T#1_159.0|lv5p#-4_15.0|mlv5p_11.0|lv5p#-3_63.5|lv5p#-2_142.0|lv5p#-1_3908.0|lv3p#2_3.0|lv3p#1_1015.5|lv5pE_2.0|nta#A#3_19.0|nta#A#2_243.0|nta#A#1_3832.5|lv3pT_25815.0|mlv5p#2_1.0|mlv5p#1_10.0|total_47647.0|nta#AU_1.0|lv3pE_1018.5|nta#G#2_3.0|nta#G#1_33.0|lv3p_26833.5|lv3p#-4_83.0|lv3p#-3_211.0|lv3p#-2_1879.0|lv3p#-1_23642.0|nta#T_167.0
hsa-let-7b-5p	hsa-let-7b	37065.25	436.0	8435.016335124477	48968.71123253937	5p	mlv3p_64.0|NucVar_392.5|canonical_16175.0|nta#G_289.0|nta#C_68.75|nta#A_4998.0|mv_307.0|lv5p_304.0|nta#T#5_1.0|nta#C#1_68.75|lv5p#1_15.0|nta#T#3_11.0|nta#T#2_92.0|lv5pT_289.0|nta#T#1_1749.0|nta#UA_48.0|mlv5p_20.0|lv5p#-3_40.0|lv5p#-2_44.0|lv5p#-1_205.0|lv3p#2_6.0|lv3p#1_6608.0|lv5pE_15.0|nta#A#4_3.0|nta#A#3_87.0|nta#A#2_1381.0|nta#A#1_3527.0|lv3pT_5980.0|mlv5p#3_2.0|mlv5p#2_1.0|mlv5p#1_17.0|total_37065.25|lv3pE_6614.0|mlv3p#3_48.0|mlv3p#2_16.0|nta#G#1_289.0|lv3p_12594.0|lv3p#-3_73.0|lv3p#-2_1452.25|lv3p#-1_4454.75|nta#T_1853.0
hsa-miR-26a-5p	hsa-mir-26a-2	29469.0	321.0	6706.321861576092	38932.93452254342	5p	mlv3p_109.5|NucVar_504.0|canonical_22118.0|nta#G_18.0|nta#C_28.5|nta#A_2180.5|mv_100.5|lv5p_1026.0|nta#C#1_28.5|lv5p#1_23.0|nta#T#3_9.0|nta#T#2_71.83333333333333|lv5pT_1003.0|nta#T#1_1209.5|nta#UA_0.5|mlv5p_17.5|lv5p#-3_55.5|lv5p#-2_179.0|lv5p#-1_768.5|lv3p#2_8.5|lv3p#1_51.0|lv5pE_23.0|nta#A#4_1.0|nta#A#3_15.5|nta#A#2_309.0|nta#A#1_1855.0|lv3pT_2016.6666666666667|mlv5p#2_5.0|mlv5p#1_12.5|total_29469.0|nta#AU_0.5|lv3pE_59.5|mlv3p#3_2.0|mlv3p#2_107.5|nta#G#1_18.0|lv3p_2076.1666666666665|lv3p#-3_101.5|lv3p#-2_290.6666666666667|lv3p#-1_1624.5|nta#T_1290.3333333333333
hsa-miR-26a-5p	hsa-mir-26a-1	29451.0	317.0	6702.225563991906	38909.15384381643	5p	mlv3p_114.5|NucVar_504.0|canonical_22118.0|nta#G_18.0|nta#C_28.5|nta#A_2177.5|mv_106.5|lv5p_1013.0|nta#C#1_28.5|lv5p#1_10.0|nta#T#2_71.83333333333333|lv5pT_1003.0|nta#T#1_1210.5|nta#UA_0.5|mlv5p_12.5|lv5p#-3_55.5|lv5p#-2_179.0|lv5p#-1_768.5|lv3p#2_8.5|lv3p#1_51.0|lv5pE_10.0|nta#A#4_1.0|nta#A#3_15.5|nta#A#2_306.0|nta#A#1_1855.0|lv3pT_2016.6666666666667|mlv5p#1_12.5|total_29451.0|nta#AU_0.5|lv3pE_59.5|mlv3p#3_7.0|mlv3p#2_107.5|nta#G#1_18.0|lv3p_2076.1666666666665|lv3p#-3_101.5|lv3p#-2_290.6666666666667|lv3p#-1_1624.5|nta#T_1282.3333333333333
hsa-miR-21-5p	hsa-mir-21	19062.0	236.0	4337.979141652701	25183.73877188648	5p	lv5p#-2_74.0|nta#A#1_1373.0|lv5p_401.0|lv5p#-1_294.0|canonical_7196.0|lv3pE_5252.0|nta#C#2_17.0|nta#C#1_56.0|nta#AU_1.0|lv5pE_9.0|nta#G_26.0|mlv5p#1_15.0|mlv5p_15.0|nta#C_73.0|nta#G#2_1.0|nta#G#1_25.0|lv3p_9292.0|nta#A_1421.0|lv3p#2_203.0|lv3p#1_5049.0|NucVar_170.0|nta#T#1_32.0|mv_436.0|lv3p#-3_37.0|lv3pT_4040.0|lv5p#1_9.0|lv3p#-2_393.0|lv3p#-1_3610.0|lv5pT_392.0|nta#T_32.0|lv5p#-3_24.0|nta#A#2_48.0|total_19062.0
hsa-let-7a-5p	hsa-let-7a-3	18473.91666666658	291.0	4204.147789561946	24406.793171069723	5p	mlv3p_6.0|NucVar_266.6833333333331|canonical_11785.0|nta#G_57.5|nta#C_35.583333333333336|nta#A_1041.850000000001|mv_187.83333333333334|lv5p_264.5833333333333|nta#C#1_35.583333333333336|lv5p#1_56.0|nta#T#3_4.0|nta#T#2_1.6666666666666667|lv5pT_208.58333333333343|nta#T#1_14.799999999999999|mlv5p_2.75|lv5p#-3_32.166666666666664|lv5p#-2_33.66666666666667|lv5p#-1_142.75000000000003|lv3p#1_520.3333333333335|lv5pE_56.0|nta#A#3_2.6666666666666665|nta#A#2_99.41666666666667|nta#A#1_939.7666666666676|lv3pT_4285.333333333331|mlv5p#1_2.75|total_18473.91666666658|nta#AU_0.6|lv3pE_520.3333333333335|mlv3p#2_6.0|nta#G#3_3.0|nta#G#1_54.5|lv3p_4805.666666666662|lv3p#-3_40.08333333333333|lv3p#-2_555.5|lv3p#-1_3689.750000000002|nta#T_20.46666666666667
hsa-let-7a-5p	hsa-let-7a-1	18459.41666666658	296.0	4200.847994285797	24387.63651320631	5p	mlv3p_79.0|NucVar_266.6833333333331|canonical_11785.0|nta#G_54.5|nta#C_33.583333333333336|nta#A_1043.850000000001|mv_99.83333333333334|lv5p_240.08333333333343|nta#C#1_33.583333333333336|lv5p#1_31.5|nta#T#3_4.0|nta#T#2_1.6666666666666667|lv5pT_208.58333333333343|nta#T#1_14.799999999999999|mlv5p_12.75|lv5p#-3_32.166666666666664|lv5p#-2_33.66666666666667|lv5p#-1_142.75000000000003|lv3p#2_18.0|lv3p#1_520.3333333333335|lv5pE_31.5|nta#A#3_2.6666666666666665|nta#A#2_99.41666666666667|nta#A#1_941.7666666666676|lv3pT_4285.333333333331|mlv5p#2_10.0|mlv5p#1_2.75|total_18459.41666666658|nta#AU_0.6|lv3pE_538.3333333333336|mlv3p#3_2.0|mlv3p#2_77.0|nta#G#1_54.5|lv3p_4823.666666666662|lv3p#-3_40.08333333333333|lv3p#-2_555.5|lv3p#-1_3689.750000000002|nta#T_20.46666666666667
hsa-let-7a-5p	hsa-let-7a-2	18436.083333333245	294.0	4195.5379788988885	24356.80970744909	5p	mlv3p_15.0|NucVar_266.6833333333331|canonical_11785.0|nta#G_54.5|nta#C_40.91666666666667|nta#A_1144.349999999998|mv_78.83333333333334|lv5p_218.91666666666677|nta#C#1_40.91666666666667|lv5p#1_10.333333333333334|nta#T#3_4.0|nta#T#2_1.6666666666666667|lv5pT_208.58333333333343|nta#T#1_14.799999999999999|mlv5p_4.75|lv5p#-3_32.166666666666664|lv5p#-2_33.66666666666667|lv5p#-1_142.75000000000003|lv3p#2_1.0|lv3p#1_520.3333333333335|lv5pE_10.333333333333334|nta#A#3_8.666666666666666|nta#A#2_195.91666666666669|nta#A#1_939.7666666666676|lv3pT_4285.333333333331|mlv5p#2_2.0|mlv5p#1_2.75|total_18436.083333333245|nta#AU_0.6|lv3pE_521.3333333333335|mlv3p#2_15.0|nta#G#1_54.5|lv3p_4806.666666666662|lv3p#-3_40.08333333333333|lv3p#-2_555.5|lv3p#-1_3689.750000000002|nta#T_20.46666666666667
hsa-miR-125a-5p	hsa-mir-125a	14167.0	190.0	3224.01377084219	18716.715306962324	5p	lv5p#-2_18.0|lv5p_32.0|nta#A#1_258.0|lv5p#-1_12.0|canonical_664.0|lv3pE_1.0|nta#C#1_14.0|nta#AU_1.0|nta#G_3.0|nta#C_14.0|nta#G#2_1.0|nta#G#1_2.0|lv3p_12287.0|nta#A_269.0|nta#UA_1.0|lv3p#1_1.0|NucVar_12.0|nta#T#2_8.0|nta#T#1_202.0|mv_676.0|lv3p#-5_24.0|lv3p#-4_175.0|lv3p#-3_458.0|lv3pT_12286.0|lv3p#-2_9371.0|lv3p#-1_2258.0|lv5pT_32.0|nta#T_210.0|lv5p#-4_2.0|nta#A#3_3.0|nta#A#2_8.0|total_14167.0
hsa-miR-204-5p	hsa-mir-204	12121.5	208.0	2758.515064817082	16014.305399403105	5p	lv5p#-2_56.0|nta#A#1_185.0|lv5p_246.0|lv5p#-1_169.0|canonical_7032.0|lv3pE_1721.0|nta#C#1_10.0|lv5pE_6.0|nta#G_8.0|mlv5p#1_39.0|mlv5p_39.0|nta#C_10.0|nta#G#1_8.0|lv3p_2621.0|nta#A_202.0|nta#UA_5.0|lv3p#2_60.0|lv3p#1_1661.0|NucVar_219.5|nta#T#2_62.0|nta#T#1_1588.0|mlv3p_3.0|mv_91.0|lv3p#-3_44.0|lv3pT_900.0|lv5p#1_6.0|lv3p#-2_328.0|lv3p#-1_528.0|lv5pT_240.0|mlv3p#3_3.0|nta#T_1650.0|lv5p#-3_15.0|nta#A#2_17.0|total_12121.5
hsa-let-7f-5p	hsa-let-7f-2	11924.716666666669	182.0	2713.7326707647853	15754.325331134945	5p	mlv3p_3.5|NucVar_160.7|canonical_7941.0|nta#G_7.333333333333333|nta#C_15.333333333333334|nta#A_758.8333333333333|mv_71.0|lv5p_185.5|nta#C#1_15.333333333333334|lv5p#1_9.0|nta#T#3_3.0|nta#T#2_0.3333333333333333|lv5pT_176.5|nta#T#1_1.0|mlv5p_7.833333333333334|lv5p#-3_18.0|lv5p#-2_38.0|lv5p#-1_120.5|lv3p#2_2.0|lv3p#1_364.25|lv5pE_9.0|nta#A#3_5.5|nta#A#2_110.5|nta#A#1_642.8333333333333|lv3pT_2403.1|mlv5p#3_2.0|mlv5p#1_5.833333333333334|total_11924.716666666669|nta#AU_1.0|lv3pE_366.25|mlv3p#2_3.5|nta#G#2_0.3333333333333333|nta#G#1_7.0|lv3p_2769.35|lv3p#-3_36.5|lv3p#-2_386.5|lv3p#-1_1980.1|nta#T_4.333333333333333
hsa-let-7f-5p	hsa-let-7f-1	11632.466666666669	178.0	2647.22472804377	15368.219589025837	5p	mlv3p_3.5|NucVar_160.7|canonical_7941.0|nta#G_13.333333333333334|nta#C_15.333333333333334|nta#A_756.8333333333333|mv_67.0|lv5p_178.5|nta#C#1_15.333333333333334|lv5p#1_2.0|nta#T#3_3.0|nta#T#2_0.3333333333333333|lv5pT_176.5|nta#T#1_1.0|mlv5p_5.833333333333334|lv5p#-3_18.0|lv5p#-2_38.0|lv5p#-1_120.5|lv3p#2_3.0|lv3p#1_80.0|lv5pE_2.0|nta#A#3_5.5|nta#A#2_109.5|nta#A#1_641.8333333333333|lv3pT_2403.1|mlv5p#1_5.833333333333334|total_11632.466666666669|nta#AU_1.0|lv3pE_83.0|mlv3p#2_3.5|nta#G#3_6.0|nta#G#2_0.3333333333333333|nta#G#1_7.0|lv3p_2486.1|lv3p#-3_36.5|lv3p#-2_386.5|lv3p#-1_1980.1|nta#T_4.333333333333333
hsa-miR-30e-5p	hsa-mir-30e	11280.0	233.0	2567.0131527563985	14902.558668916143	5p	lv5p#-2_24.0|nta#A#1_1106.0|lv5p_116.5|lv5p#-1_78.5|canonical_1315.0|lv3pE_6524.5|nta#C#2_2.0|nta#C#1_12.0|lv5pE_6.0|nta#G_7.0|nta#C_14.0|nta#G#2_1.0|nta#G#1_6.0|lv3p_7526.5|nta#A_1163.5|lv3p#3_1.5|lv3p#2_4017.5|lv3p#1_2505.5|nta#T#2_1.0|NucVar_56.0|nta#T#1_173.0|mlv3p_4.0|mv_903.5|lv3p#-3_94.0|lv3pT_1002.0|lv5p#1_6.0|lv3p#-2_17.5|lv3p#-1_890.5|lv5pT_110.5|mlv3p#2_4.0|nta#T_174.0|nta#A#3_2.0|lv5p#-3_8.0|nta#A#2_55.5|total_11280.0
hsa-miR-200b-3p	hsa-mir-200b	10961.0	251.0	2494.417656681107	14481.112195921085	3p	mlv3p_5.0|NucVar_251.0|canonical_3463.0|nta#G_43.0|nta#C_34.0|nta#A_1254.0|mv_178.5|lv5p_221.0|nta#C#2_6.0|nta#C#1_28.0|nta#T#3_6.0|nta#T#2_115.0|lv5pT_221.0|nta#T#1_1931.5|nta#UA_1.0|mlv5p_23.0|lv5p#-3_19.0|lv5p#-2_78.0|lv5p#-1_124.0|lv3p#2_14.0|lv3p#1_1804.0|nta#A#4_2.0|nta#A#3_18.0|nta#A#2_180.0|nta#A#1_1054.0|lv3pT_1618.0|mlv5p#2_3.0|mlv5p#1_20.0|total_10961.0|lv3pE_1818.0|mlv3p#2_5.0|nta#G#1_43.0|lv3p_3436.0|lv3p#-3_128.0|lv3p#-2_291.0|lv3p#-1_1199.0|nta#T_2052.5
hsa-miR-30c-5p	hsa-mir-30c-2	10484.5	257.0	2385.9795567441897	13851.584784064831	5p	lv5p#-2_86.5|lv5p_230.5|nta#A#1_351.5|lv5p#-1_129.5|canonical_2405.5|lv3pE_5526.0|nta#C#2_0.5|nta#C#1_16.5|nta#AU_1.0|nta#G_1.0|mlv5p#2_4.0|mlv5p#1_1.5|mlv5p_5.5|nta#C_17.0|nta#G#1_1.0|lv3p_6749.0|nta#A_359.0|nta#UA_2.0|lv3p#2_0.5|lv3p#1_5525.5|nta#T#2_1.5|NucVar_62.0|nta#T#1_117.0|mv_536.5|lv3p#-4_32.5|lv3p#-3_132.5|lv3pT_1223.0|lv3p#-2_766.0|lv3p#-1_292.0|lv5pT_230.5|nta#T_118.5|lv5p#-4_10.0|lv5p#-3_4.5|nta#A#2_7.5|total_10484.5
hsa-miR-30c-5p	hsa-mir-30c-1	10475.5	257.0	2383.931407952097	13839.694444701334	5p	NucVar_62.0|canonical_2405.5|nta#G_1.0|nta#C_17.0|nta#A_359.0|mv_521.5|lv5p_239.5|nta#C#2_0.5|nta#C#1_16.5|lv5p#1_9.0|nta#T#2_1.5|lv5pT_230.5|nta#T#1_118.0|lv5p#-4_10.0|nta#UA_2.0|mlv5p_1.5|lv5p#-3_4.5|lv5p#-2_86.5|lv5p#-1_129.5|lv3p#2_0.5|lv3p#1_5525.5|lv5pE_9.0|nta#A#2_7.5|nta#A#1_351.5|lv3pT_1223.0|mlv5p#1_1.5|total_10475.5|nta#AU_1.0|lv3pE_5526.0|nta#G#1_1.0|lv3p_6749.0|lv3p#-4_32.5|lv3p#-3_132.5|lv3p#-2_766.0|lv3p#-1_292.0|nta#T_119.5
hsa-let-7c-5p	hsa-let-7c	9423.783333333333	158.0	2144.5900501235105	12450.22021348884	5p	lv5p#-2_17.0|nta#A#1_674.6|lv5p_123.0|lv5p#-1_82.0|canonical_6249.0|lv3pE_570.5|nta#C#1_29.5|nta#AU_0.6|lv5pE_15.0|nta#G_37.0|mlv5p#1_4.0|mlv5p_4.0|nta#C_29.5|nta#G#1_37.0|lv3p_1821.15|nta#A_864.85|lv3p#1_570.5|nta#T#3_3.0|nta#T#2_1.3333333333333333|NucVar_146.15|nta#T#1_82.8|mlv3p_5.0|mv_57.0|lv3p#-3_13.0|lv3pT_1250.65|lv5p#1_15.0|lv3p#-2_170.83333333333334|lv3p#-1_1066.8166666666668|lv5pT_108.0|mlv3p#2_5.0|nta#T_87.13333333333333|nta#A#3_3.0|lv5p#-3_9.0|total_9423.783333333333|nta#A#2_187.25
