name	pre-microRNA	RC_adj	UR	180919-190527_Brain_S35180919-190527_Brain_S35(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-26a-5p	hsa-mir-26a-2	722718.6666666669	1291.0	44185.67522775895	47040.83657930807	5p	mlv3p_3030.0|NucVar_14092.833333333334|canonical_552639.5|nta#G_541.0|nta#C_786.0|nta#A_34530.166666666664|mv_2798.3333333333335|lv5p_24893.833333333332|nta#C#3_0.5|nta#T#5_1.0|nta#C#2_11.0|lv5p#2_1.0|nta#C#1_774.5|lv5p#1_2364.5|nta#T#3_265.0|nta#T#2_2761.0|lv5pT_22528.333333333332|nta#T#1_29033.166666666664|nta#UA_33.83333333333333|mlv5p_967.5|lv5p#-3_1334.8333333333333|lv5p#-2_4061.0|lv5p#-1_17132.5|lv3p#3_15.0|lv3p#2_226.0|lv3p#1_1148.0|lv5pE_2365.5|nta#A#4_9.5|nta#A#3_217.0|nta#A#2_3324.0|nta#A#1_30979.666666666668|lv3pT_54990.333333333336|mlv5p#2_593.0|mlv5p#1_374.5|total_722718.6666666669|nta#AU_41.5|lv3pE_1389.0|mlv3p#3_179.0|mlv3p#2_2851.0|nta#G#2_0.5|nta#G#1_540.5|lv3p_56379.333333333336|lv3p#-3_1501.8333333333333|lv3p#-2_9241.5|lv3p#-1_44247.0|nta#T_32060.166666666664
hsa-miR-26a-5p	hsa-mir-26a-1	719236.1666666669	1228.0	43972.76165422364	46814.165094340045	5p	mlv3p_2893.0|NucVar_14092.833333333334|canonical_552639.5|nta#G_543.0|nta#C_792.0|nta#A_34425.666666666664|mv_2518.8333333333335|lv5p_22845.333333333332|nta#C#3_0.5|nta#C#2_11.0|lv5p#2_6.0|nta#C#1_780.5|lv5p#1_311.0|nta#T#3_33.0|nta#T#2_2760.0|lv5pT_22528.333333333332|nta#T#1_28890.166666666664|nta#UA_32.83333333333333|mlv5p_438.5|lv5p#-3_1334.8333333333333|lv5p#-2_4061.0|lv5p#-1_17132.5|lv3p#2_226.0|lv3p#1_1148.0|lv5pE_317.0|nta#A#4_9.5|nta#A#3_217.0|nta#A#2_3331.0|nta#A#1_30868.166666666668|lv3pT_54990.333333333336|mlv5p#3_23.0|mlv5p#2_41.0|mlv5p#1_374.5|total_719236.1666666669|nta#AU_41.5|lv3pE_1374.0|mlv3p#3_42.0|mlv3p#2_2851.0|nta#G#2_1.5|nta#G#1_541.5|lv3p_56364.333333333336|lv3p#-3_1501.8333333333333|lv3p#-2_9241.5|lv3p#-1_44247.0|nta#T_31683.166666666664
hsa-miR-143-3p	hsa-mir-143	608871.0	999.0	37225.24061220799	39630.63710666558	3p	mlv3p_376.0|NucVar_4561.0|canonical_167550.0|nta#G_818.0|nta#C_1839.0|nta#A_21287.0|mv_3308.0|lv5p_4961.0|nta#C#2_246.0|nta#T#4_31.0|nta#C#1_1593.0|lv5p#1_491.0|nta#T#3_1238.0|nta#T#2_20413.0|lv5pT_4470.0|nta#T#1_255350.0|nta#UA_365.0|mlv5p_592.0|lv5p#-2_999.0|lv5p#-1_3471.0|lv3p#2_59.0|nta#A#5_6.0|lv3p#1_38376.0|lv5pE_491.0|nta#A#4_199.0|nta#A#3_312.0|nta#A#2_2891.0|nta#A#1_17879.0|lv3pT_88112.0|mlv5p#2_10.0|mlv5p#1_582.0|total_608871.0|nta#AU_41.0|lv3pE_38435.0|mlv3p#3_50.0|mlv3p#2_326.0|nta#G#1_818.0|lv3p_126547.0|lv3p#-2_2728.0|lv3p#-1_85384.0|nta#T_277032.0
hsa-miR-128-3p	hsa-mir-128-1	502158.5	1317.0	30701.0368172658	32684.85653533758	3p	mlv3p_3385.0|NucVar_8500.0|canonical_248485.0|nta#G_1914.5|nta#C_286.5|nta#A_37635.5|mv_9849.5|lv5p_12362.0|lv5p#2_50.0|nta#C#1_286.5|lv5p#1_94.5|nta#T#2_42.5|lv5pT_12217.5|nta#T#1_684.5|nta#UA_65.5|mlv5p_589.5|lv5p#-2_4509.0|lv5p#-1_7708.5|lv3p#3_7.0|lv3p#2_9827.0|lv3p#1_128760.0|lv5pE_144.5|nta#A#4_6.0|nta#A#3_417.0|nta#A#2_6683.0|nta#A#1_30529.5|lv3pT_39830.0|mlv5p#2_11.5|mlv5p#1_578.0|total_502158.5|lv3pE_138594.0|mlv3p#4_1.0|mlv3p#3_20.5|mlv3p#2_3363.5|nta#G#2_1.5|nta#G#1_1913.0|lv3p_178424.0|lv3p#-2_8977.5|lv3p#-1_30852.5|nta#T_727.0
hsa-miR-9-5p	hsa-mir-9-1	479635.6666666609	1604.0	29324.032673363065	31218.87402927723	5p	mlv3p_40.66666666666667|NucVar_3417.333333333334|canonical_113891.66666666667|nta#G_535.1666666666665|nta#C_693.0000000000011|nta#A_16242.833333333385|mv_14702.166666666702|lv5p_19602.49999999998|nta#C#2_3.6666666666666665|nta#T#4_6.333333333333333|lv5p#2_0.5|nta#C#1_689.3333333333345|lv5p#1_390.0|nta#T#3_10.0|nta#T#2_389.16666666666634|lv5pT_19211.99999999998|nta#T#1_15615.500000000022|lv5p#-4_510.9999999999999|nta#UA_30.999999999999993|mlv5p_123.0|lv5p#-3_1562.9999999999989|lv5p#-2_4862.666666666668|lv5p#-1_12275.333333333334|lv3p#2_35.66666666666668|lv3p#1_87.66666666666666|lv5pE_390.5|nta#A#4_2.6666666666666665|nta#A#3_61.0|nta#A#2_1777.9999999999982|nta#A#1_14401.166666666702|lv3pT_294242.99999999994|mlv5p#2_75.0|mlv5p#1_48.00000000000001|total_479635.6666666609|nta#AU_5.999999999999999|lv3pE_123.33333333333331|mlv3p#2_40.66666666666667|nta#G#2_7.999999999999998|nta#G#1_527.1666666666665|lv3p_294366.3333333332|lv3p#-4_8361.666666666666|lv3p#-3_6924.666666666671|lv3p#-2_182014.33333333346|lv3p#-1_96942.33333333333|nta#T_16021.000000000033
hsa-miR-9-5p	hsa-mir-9-2	479635.6666666609	1604.0	29324.032673363065	31218.87402927723	5p	mlv3p_40.66666666666667|NucVar_3417.333333333334|canonical_113891.66666666667|nta#G_535.1666666666665|nta#C_693.0000000000011|nta#A_16242.833333333385|mv_14702.166666666702|lv5p_19602.49999999998|nta#C#2_3.6666666666666665|nta#T#4_6.333333333333333|lv5p#2_0.5|nta#C#1_689.3333333333345|lv5p#1_390.0|nta#T#3_10.0|nta#T#2_389.16666666666634|lv5pT_19211.99999999998|nta#T#1_15615.500000000022|lv5p#-4_510.9999999999999|nta#UA_30.999999999999993|mlv5p_123.0|lv5p#-3_1562.9999999999989|lv5p#-2_4862.666666666668|lv5p#-1_12275.333333333334|lv3p#2_35.66666666666668|lv3p#1_87.66666666666666|lv5pE_390.5|nta#A#4_2.6666666666666665|nta#A#3_61.0|nta#A#2_1777.9999999999982|nta#A#1_14401.166666666702|lv3pT_294242.99999999994|mlv5p#2_75.0|mlv5p#1_48.00000000000001|total_479635.6666666609|nta#AU_5.999999999999999|lv3pE_123.33333333333331|mlv3p#2_40.66666666666667|nta#G#2_7.999999999999998|nta#G#1_527.1666666666665|lv3p_294366.3333333332|lv3p#-4_8361.666666666666|lv3p#-3_6924.666666666671|lv3p#-2_182014.33333333346|lv3p#-1_96942.33333333333|nta#T_16021.000000000033
hsa-miR-9-5p	hsa-mir-9-3	478679.6666666609	1542.0	29265.584611252583	31156.64920813454	5p	mlv3p_40.66666666666667|NucVar_3417.333333333334|canonical_113891.66666666667|nta#G_534.6666666666665|nta#C_690.0000000000011|nta#A_16227.333333333385|mv_14152.666666666702|lv5p_19336.99999999998|nta#C#2_3.6666666666666665|nta#T#4_6.333333333333333|nta#C#1_686.3333333333345|lv5p#1_125.0|nta#T#3_10.0|nta#T#2_384.66666666666634|lv5pT_19211.99999999998|nta#T#1_15573.000000000022|lv5p#-4_510.9999999999999|nta#UA_30.999999999999993|mlv5p_48.00000000000001|lv5p#-3_1562.9999999999989|lv5p#-2_4862.666666666668|lv5p#-1_12275.333333333334|lv3p#2_35.66666666666668|lv3p#1_87.66666666666666|lv5pE_125.0|nta#A#4_2.6666666666666665|nta#A#3_62.0|nta#A#2_1777.9999999999982|nta#A#1_14384.666666666702|lv3pT_294242.99999999994|mlv5p#1_48.00000000000001|total_478679.6666666609|nta#AU_5.999999999999999|lv3pE_123.33333333333331|mlv3p#2_40.66666666666667|nta#G#2_7.999999999999998|nta#G#1_526.6666666666665|lv3p_294366.3333333332|lv3p#-4_8361.666666666666|lv3p#-3_6924.666666666671|lv3p#-2_182014.33333333346|lv3p#-1_96942.33333333333|nta#T_15974.000000000033
hsa-let-7g-5p	hsa-let-7g	465127.0166666668	832.0	28437.000794347485	30274.524498658444	5p	mlv3p_65.0|NucVar_9013.083333333334|canonical_304754.0|nta#G_1560.5|nta#C_615.6666666666666|nta#A_26998.500000000004|mv_4429.716666666666|lv5p_12114.666666666668|nta#C#1_615.6666666666666|lv5p#1_1310.0|nta#T#3_112.33333333333334|nta#T#2_17.0|lv5pT_10804.666666666668|nta#T#1_481.6666666666667|nta#UA_1.0|mlv5p_1034.0|lv5p#-3_1410.9166666666667|lv5p#-2_2859.3333333333335|lv5p#-1_6534.416666666667|lv3p#1_7847.05|lv5pE_1310.0|nta#A#3_35.0|nta#A#2_1908.0833333333333|nta#A#1_25055.41666666667|lv3pT_96083.83333333333|mlv5p#2_53.0|mlv5p#1_981.0|total_465127.0166666668|nta#AU_23.0|lv3pE_7847.05|mlv3p#3_24.0|mlv3p#2_41.0|nta#G#2_3.0|nta#G#1_1557.5|lv3p_103930.88333333333|lv3p#-3_4011.5|lv3p#-2_9187.25|lv3p#-1_82885.08333333333|nta#T_610.9999999999999
hsa-let-7a-5p	hsa-let-7a-1	415611.1166666628	1138.0	25409.6907539117	27051.597698219433	5p	mlv3p_1163.5|NucVar_6346.366666666661|canonical_265326.6666666667|nta#G_837.2000000000006|nta#C_626.3833333333341|nta#A_23386.999999999927|mv_2832.0000000000045|lv5p_7870.033333333328|nta#C#2_0.6666666666666666|nta#T#4_8.333333333333334|lv5p#2_3.0|nta#C#1_625.7166666666675|lv5p#1_1839.5|nta#T#3_135.0|nta#T#2_38.41666666666668|lv5pT_6027.533333333328|nta#T#1_382.8666666666666|nta#UA_13.0|mlv5p_810.75|lv5p#-3_754.8666666666669|lv5p#-2_1035.7333333333331|lv5p#-1_4236.933333333331|lv3p#2_352.0|lv3p#1_10681.466666666678|lv5pE_1842.5|nta#A#4_14.0|nta#A#3_88.0|nta#A#2_1628.699999999999|nta#A#1_21656.29999999995|lv3pT_94813.13333333321|mlv5p#2_730.75|mlv5p#1_80.0|total_415611.1166666628|nta#AU_3.2|lv3pE_11033.466666666678|mlv3p#3_38.5|mlv3p#2_1125.0|nta#G#2_28.333333333333332|nta#G#1_808.8666666666672|lv3p_105846.59999999979|lv3p#-3_2167.283333333334|lv3p#-2_10634.833333333336|lv3p#-1_82011.0166666666|nta#T_564.6166666666669
hsa-let-7a-5p	hsa-let-7a-3	414340.1166666628	1088.0	25331.984177612092	26968.869928687673	5p	mlv3p_49.0|NucVar_6346.366666666661|canonical_265326.6666666667|nta#G_797.2000000000006|nta#C_626.3833333333341|nta#A_23219.499999999927|mv_3913.500000000004|lv5p_7932.533333333328|nta#C#2_0.6666666666666666|lv5p#3_2.0|nta#T#4_8.333333333333334|nta#C#1_625.7166666666675|lv5p#1_1903.0|nta#T#3_114.99999999999999|nta#T#2_38.41666666666668|lv5pT_6027.533333333328|nta#T#1_363.8666666666666|mlv5p_89.75|lv5p#-3_754.8666666666669|lv5p#-2_1035.7333333333331|lv5p#-1_4236.933333333331|lv3p#2_19.0|lv3p#1_10681.466666666678|lv5pE_1905.0|nta#A#4_10.0|nta#A#3_63.00000000000001|nta#A#2_1599.699999999999|nta#A#1_21546.79999999995|lv3pT_94813.13333333321|mlv5p#2_9.75|mlv5p#1_80.0|total_414340.1166666628|nta#AU_3.2|lv3pE_10700.466666666678|mlv3p#2_49.0|nta#G#2_0.3333333333333333|nta#G#1_796.8666666666672|lv3p_105513.59999999979|lv3p#-3_2167.283333333334|lv3p#-2_10634.833333333336|lv3p#-1_82011.0166666666|nta#T_525.6166666666671
hsa-let-7a-5p	hsa-let-7a-2	413318.3666666628	1074.0	25269.516282778008	26902.365523873294	5p	mlv3p_148.0|NucVar_6346.366666666661|canonical_265326.6666666667|nta#G_797.2000000000006|nta#C_624.3833333333341|nta#A_25147.499999999927|mv_2085.0833333333317|lv5p_6504.199999999995|nta#C#2_0.6666666666666666|nta#T#4_8.333333333333334|nta#C#1_623.7166666666675|lv5p#1_476.66666666666663|nta#T#3_114.99999999999999|nta#T#2_38.41666666666668|lv5pT_6027.533333333328|nta#T#1_362.8666666666666|mlv5p_112.75|lv5p#-3_754.8666666666669|lv5p#-2_1035.7333333333331|lv5p#-1_4236.933333333331|lv3p#2_207.0|lv3p#1_10681.466666666678|lv5pE_476.66666666666663|nta#A#4_14.0|nta#A#3_160.00000000000003|nta#A#2_3482.7000000000025|nta#A#1_21490.79999999995|lv3pT_94813.13333333321|mlv5p#2_32.75|mlv5p#1_80.0|total_413318.3666666628|nta#AU_3.7|lv3pE_10888.466666666678|mlv3p#3_10.0|mlv3p#2_138.0|nta#G#2_0.3333333333333333|nta#G#1_796.8666666666672|lv3p_105701.59999999979|lv3p#-3_2167.283333333334|lv3p#-2_10634.833333333336|lv3p#-1_82011.0166666666|nta#T_524.6166666666671
hsa-miR-128-3p	hsa-mir-128-2	395462.5	1134.0	24177.841801638282	25740.149927972816	3p	mlv3p_133.5|NucVar_8500.0|canonical_248485.0|nta#G_1798.5|nta#C_170.0|nta#A_36167.5|mv_3407.0|lv5p_12362.0|nta#C#3_2.0|nta#C#2_23.0|lv5p#2_50.0|nta#C#1_145.0|lv5p#1_94.5|nta#T#3_13.5|nta#T#2_251.5|lv5pT_12217.5|nta#T#1_7897.5|nta#UA_27.5|mlv5p_589.5|lv5p#-2_4509.0|lv5p#-1_7708.5|lv3p#2_537.0|lv3p#1_35320.0|lv5pE_144.5|nta#A#4_3.0|nta#A#3_404.0|nta#A#2_6480.0|nta#A#1_29280.5|lv3pT_39830.0|mlv5p#2_11.5|mlv5p#1_578.0|total_395462.5|lv3pE_35857.0|mlv3p#4_11.0|mlv3p#3_25.5|mlv3p#2_97.0|nta#G#2_1.5|nta#G#1_1797.0|lv3p_75687.0|lv3p#-2_8977.5|lv3p#-1_30852.5|nta#T_8162.5
hsa-miR-27b-3p	hsa-mir-27b	388189.5	841.0	23733.184107360532	25266.759630723023	3p	mlv3p_19.0|NucVar_3428.0|canonical_126699.0|nta#G_955.0|nta#C_364.5|nta#A_23230.5|mv_6670.0|lv5p_6472.0|nta#C#2_37.0|nta#T#4_4.0|nta#C#1_327.5|lv5p#1_2221.0|nta#T#3_192.5|nta#T#2_1743.0|lv5pT_4251.0|nta#T#1_16879.0|nta#UA_17.5|mlv5p_424.5|lv5p#-2_1354.0|lv5p#-1_2897.0|lv3p#2_37.0|lv3p#1_41181.0|lv5pE_2221.0|nta#A#4_15.0|nta#A#3_666.0|nta#A#2_1862.5|nta#A#1_20687.0|lv3pT_159890.5|mlv5p#1_424.5|total_388189.5|nta#AU_88.0|lv3pE_41218.0|mlv3p#4_4.0|mlv3p#3_15.0|nta#G#2_8.0|nta#G#1_947.0|lv3p_201108.5|lv3p#-2_68645.0|lv3p#-1_91245.5|nta#T_18818.5
hsa-miR-30d-5p	hsa-mir-30d	385111.5	1023.0	23545.00091156967	25066.41653503557	5p	mlv3p_253.0|NucVar_1004.0|canonical_39276.0|nta#G_459.0|nta#C_334.0|nta#A_17024.5|mv_12967.5|lv5p_1655.5|nta#C#2_30.5|nta#C#1_303.5|nta#T#3_1.0|lv5p#1_1.5|nta#T#2_63.0|lv5pT_1654.0|nta#T#1_7634.5|nta#UA_9.0|mlv5p_99.0|lv5p#-3_392.0|lv5p#-2_158.0|lv5p#-1_1104.0|lv3p#3_66.0|lv3p#2_192169.5|lv3p#1_73920.5|lv5pE_1.5|nta#A#4_3.0|nta#A#3_47.0|nta#A#2_535.0|nta#A#1_16439.5|lv3pT_38184.5|mlv5p#1_99.0|total_385111.5|nta#AU_36.0|lv3pE_266156.0|mlv3p#2_253.0|nta#G#2_62.0|nta#G#1_397.0|lv3p_304340.5|lv3p#-3_2055.0|lv3p#-2_5354.5|lv3p#-1_30775.0|nta#T_7698.5
hsa-let-7f-5p	hsa-let-7f-2	349023.33333333355	797.0	21338.63751534925	22717.48377750315	5p	mlv3p_99.0|NucVar_5377.833333333333|canonical_227312.0|nta#G_175.53333333333333|nta#C_412.06666666666666|nta#A_19490.36666666667|mv_2458.316666666667|lv5p_7233.366666666666|lv5p#2_1.0|nta#C#1_412.06666666666666|lv5p#1_1042.0|nta#T#3_106.83333333333334|nta#T#2_33.166666666666664|lv5pT_6190.366666666665|nta#T#1_126.16666666666667|nta#UA_5.5|mlv5p_342.16666666666663|lv5p#-3_1000.8666666666667|lv5p#-2_1186.0666666666666|lv5p#-1_4003.433333333333|lv3p#2_104.0|lv3p#1_10179.05|lv5pE_1043.0|nta#A#3_72.5|nta#A#2_1657.7333333333333|nta#A#1_17760.133333333335|lv3pT_75573.46666666665|mlv5p#3_7.5|mlv5p#2_145.0|mlv5p#1_189.66666666666669|total_349023.33333333355|nta#AU_3.0|lv3pE_10283.05|mlv3p#2_99.0|nta#G#3_0.3333333333333333|nta#G#2_4.333333333333333|nta#G#1_170.86666666666665|lv3p_85856.51666666665|lv3p#-3_1612.2|lv3p#-2_7916.2|lv3p#-1_66045.06666666665|nta#T_266.1666666666667
hsa-miR-181a-5p	hsa-mir-181a-2	345125.5	1323.0	21100.331234216424	22463.7787753999	5p	mlv3p_27.0|NucVar_3677.5|canonical_110022.0|nta#G_465.5|nta#C_395.75|nta#A_28357.75|mv_7404.0|lv5p_6210.5|nta#C#2_0.5|nta#T#4_5.0|nta#C#1_395.25|nta#T#3_10.5|lv5p#1_32.0|nta#T#2_185.5|lv5pT_6178.5|nta#T#1_2329.5|lv5p#-4_353.5|nta#UA_8.5|mlv5p_219.0|lv5p#-3_612.5|lv5p#-2_1116.0|lv5p#-1_4096.5|lv3p#2_1180.5|lv3p#1_7038.0|lv5pE_32.0|nta#A#3_76.0|nta#A#2_1269.5|nta#A#1_27012.25|lv3pT_177597.5|mlv5p#2_4.0|mlv5p#1_215.0|total_345125.5|nta#AU_14.75|lv3pE_8218.5|mlv3p#2_27.0|nta#G#2_88.5|nta#G#1_377.0|lv3p_185816.0|lv3p#-4_5614.25|lv3p#-3_12560.25|lv3p#-2_95498.0|lv3p#-1_63925.0|nta#T_2530.5
hsa-miR-181a-5p	hsa-mir-181a-1	345113.5	1321.0	21099.59757653303	22462.99771069936	5p	mlv3p_27.0|NucVar_3677.5|canonical_110022.0|nta#G_465.5|nta#C_395.75|nta#A_28357.75|mv_7396.0|lv5p_6210.5|nta#C#2_0.5|nta#T#4_5.0|nta#C#1_395.25|nta#T#3_10.5|lv5p#1_32.0|nta#T#2_185.5|lv5pT_6178.5|nta#T#1_2329.5|lv5p#-4_353.5|nta#UA_8.5|mlv5p_215.0|lv5p#-3_612.5|lv5p#-2_1116.0|lv5p#-1_4096.5|lv3p#2_1180.5|lv3p#1_7038.0|lv5pE_32.0|nta#A#3_76.0|nta#A#2_1269.5|nta#A#1_27012.25|lv3pT_177597.5|mlv5p#1_215.0|total_345113.5|nta#AU_14.75|lv3pE_8218.5|mlv3p#2_27.0|nta#G#2_88.5|nta#G#1_377.0|lv3p_185816.0|lv3p#-4_5614.25|lv3p#-3_12560.25|lv3p#-2_95498.0|lv3p#-1_63925.0|nta#T_2530.5
hsa-let-7f-5p	hsa-let-7f-1	338861.98333333357	738.0	20717.3914735853	22056.09446127062	5p	mlv3p_99.0|NucVar_5377.833333333333|canonical_227312.0|nta#G_187.53333333333333|nta#C_407.06666666666666|nta#A_19422.36666666667|mv_1629.5166666666667|lv5p_6389.866666666666|lv5p#2_35.0|nta#C#1_407.06666666666666|lv5p#1_164.5|nta#T#3_106.83333333333334|nta#T#2_33.166666666666664|lv5pT_6190.366666666665|nta#T#1_121.16666666666667|nta#UA_5.5|mlv5p_399.16666666666663|lv5p#-3_1000.8666666666667|lv5p#-2_1186.0666666666666|lv5p#-1_4003.433333333333|lv3p#2_89.0|lv3p#1_1714.0|lv5pE_199.5|nta#A#3_58.5|nta#A#2_1650.7333333333333|nta#A#1_17713.133333333335|lv3pT_75573.46666666665|mlv5p#3_6.5|mlv5p#2_203.0|mlv5p#1_189.66666666666669|total_338861.98333333357|nta#AU_3.0|lv3pE_1803.0|mlv3p#2_99.0|nta#G#3_0.3333333333333333|nta#G#2_6.333333333333333|nta#G#1_180.86666666666665|lv3p_77376.46666666665|lv3p#-3_1612.2|lv3p#-2_7916.2|lv3p#-1_66045.06666666665|nta#T_261.1666666666667
hsa-miR-125a-5p	hsa-mir-125a	329546.0	951.0	20147.829577678513	21449.72898356666	5p	NucVar_1138.0|canonical_28749.0|nta#G_136.0|nta#C_450.0|nta#A_5772.0|mv_14336.0|lv5p_1994.0|nta#C#1_450.0|lv5p#1_22.0|nta#T#2_97.0|lv5pT_1972.0|nta#T#1_5360.0|lv5p#-5_5.0|lv5p#-4_194.0|nta#UA_31.0|mlv5p_126.0|lv5p#-3_301.0|lv5p#-2_770.0|lv5p#-1_702.0|lv3p#1_26.0|lv5pE_22.0|nta#A#3_45.0|nta#A#2_316.0|nta#A#1_5411.0|lv3pT_271362.0|mlv5p#1_126.0|total_329546.0|nta#AU_21.0|lv3pE_26.0|nta#G#3_1.0|nta#G#2_17.0|nta#G#1_118.0|lv3p_271388.0|lv3p#-5_1032.0|lv3p#-4_5005.0|lv3p#-3_10157.0|lv3p#-2_207666.0|lv3p#-1_47502.0|nta#T_5457.0
hsa-miR-30a-5p	hsa-mir-30a	297636.5	880.0	18196.942090320354	19372.780311754166	5p	mlv3p_162.5|NucVar_1131.5|canonical_40818.0|nta#G_284.5|nta#C_391.0|nta#A_12149.5|mv_13956.0|lv5p_1884.5|nta#C#2_24.5|nta#C#1_366.5|nta#T#2_51.0|lv5pT_1884.5|nta#T#1_4765.5|nta#UA_3.5|mlv5p_85.5|lv5p#-3_229.0|lv5p#-2_327.0|lv5p#-1_1328.5|lv3p#3_62.0|lv3p#2_132083.0|lv3p#1_53809.5|nta#A#4_17.0|nta#A#3_43.0|nta#A#2_523.5|nta#A#1_11566.0|lv3pT_36002.5|mlv5p#2_21.0|mlv5p#1_64.5|total_297636.5|nta#AU_33.0|lv3pE_185954.5|mlv3p#2_162.5|nta#G#3_1.0|nta#G#2_54.0|nta#G#1_229.5|lv3p_221957.0|lv3p#-3_2438.5|lv3p#-2_1827.5|lv3p#-1_31736.5|nta#T_4816.5
hsa-let-7b-5p	hsa-let-7b	223434.75	1057.0	13660.385089581438	14543.08300817176	5p	mlv3p_475.0|NucVar_2550.5|canonical_90076.0|nta#G_1382.25|nta#C_714.75|nta#A_38289.5|mv_1975.5|lv5p_2620.75|nta#T#5_1.0|nta#C#2_1.0|nta#T#4_11.0|nta#C#1_713.75|lv5p#1_27.0|nta#T#3_76.0|nta#T#2_727.0|lv5pT_2593.75|nta#T#1_14496.5|nta#UA_236.0|mlv5p_353.5|lv5p#-3_341.0|lv5p#-2_571.5|lv5p#-1_1681.25|lv3p#3_11.0|lv3p#2_79.0|nta#A#5_2.0|lv3p#1_39854.25|lv5pE_27.0|nta#A#4_22.0|nta#A#3_467.0|nta#A#2_7906.25|nta#A#1_29892.25|lv3pT_29741.25|mlv5p#2_6.0|mlv5p#1_347.5|total_223434.75|nta#AU_13.0|lv3pE_39944.25|mlv3p#3_350.0|mlv3p#2_125.0|nta#G#4_1.0|nta#G#1_1381.25|lv3p_69685.5|lv3p#-3_1536.0|lv3p#-2_7532.25|lv3p#-1_20673.0|nta#T_15311.5
hsa-miR-125b-5p	hsa-mir-125b-1	201161.0	851.0	12298.609437454521	13093.313018708322	5p	mlv3p_60.5|NucVar_3868.0|canonical_90585.0|nta#G_173.0|nta#C_382.5|nta#A_9415.5|mv_3725.0|lv5p_6065.5|nta#C#1_382.5|nta#T#3_8.5|lv5p#1_45.5|nta#T#2_121.5|lv5pT_6020.0|nta#T#1_3853.0|nta#UA_8.5|mlv5p_409.5|lv5p#-3_533.5|lv5p#-2_2248.5|lv5p#-1_3238.0|lv3p#1_455.0|lv5pE_45.5|nta#A#4_18.0|nta#A#3_101.0|nta#A#2_3011.0|nta#A#1_6285.5|lv3pT_82038.5|mlv5p#2_53.5|mlv5p#1_356.0|total_201161.0|nta#AU_10.0|lv3pE_455.0|mlv3p#3_9.0|mlv3p#2_51.5|nta#G#2_7.0|nta#G#1_166.0|lv3p_82493.5|lv3p#-3_5147.0|lv3p#-2_45779.0|lv3p#-1_31112.5|nta#T_3983.0
hsa-miR-125b-5p	hsa-mir-125b-2	200724.0	842.0	12271.89207015088	13064.869245863807	5p	mlv3p_60.5|NucVar_3868.0|canonical_90585.0|nta#G_173.0|nta#C_382.5|nta#A_9445.5|mv_3747.0|lv5p_6065.5|nta#C#1_382.5|nta#T#3_0.5|lv5p#1_45.5|nta#T#2_21.5|lv5pT_6020.0|nta#T#1_3858.0|nta#UA_8.5|mlv5p_409.5|lv5p#-3_533.5|lv5p#-2_2248.5|lv5p#-1_3238.0|lv3p#1_69.0|lv5pE_45.5|nta#A#4_18.0|nta#A#3_101.0|nta#A#2_3011.0|nta#A#1_6315.5|lv3pT_82038.5|mlv5p#2_53.5|mlv5p#1_356.0|total_200724.0|nta#AU_10.0|lv3pE_69.0|mlv3p#3_9.0|mlv3p#2_51.5|nta#G#2_7.0|nta#G#1_166.0|lv3p_82107.5|lv3p#-3_5147.0|lv3p#-2_45779.0|lv3p#-1_31112.5|nta#T_3880.0
hsa-miR-219a-2-3p	hsa-mir-219a-2	168035.0	695.0	10273.347402442176	10937.183912879002	3p	mlv3p_141.0|NucVar_2362.0|canonical_93455.0|nta#G_136.0|nta#C_419.0|nta#A_14948.0|mv_9689.0|lv5p_3686.0|nta#C#1_419.0|lv5p#1_942.0|nta#T#3_6.0|nta#T#2_426.0|lv5pT_2744.0|nta#T#1_4863.0|nta#UA_11.0|mlv5p_241.0|lv5p#-3_178.0|lv5p#-2_595.0|lv5p#-1_1971.0|lv3p#1_273.0|lv5pE_942.0|nta#A#4_3.0|nta#A#3_89.0|nta#A#2_1162.0|nta#A#1_13694.0|lv3pT_37390.0|mlv5p#1_241.0|total_168035.0|nta#AU_5.0|lv3pE_273.0|mlv3p#3_12.0|mlv3p#2_129.0|nta#G#2_2.0|nta#G#1_134.0|lv3p_37663.0|lv3p#-3_4139.0|lv3p#-2_23760.0|lv3p#-1_9491.0|nta#T_5295.0
hsa-let-7c-5p	hsa-let-7c	163220.2833333334	662.0	9978.98457945295	10623.80014359441	5p	mlv3p_26.0|NucVar_2670.7|canonical_109954.0|nta#G_663.8333333333334|nta#C_311.15|nta#A_15899.46666666667|mv_1019.2666666666668|lv5p_2909.4166666666665|nta#T#5_9.0|nta#T#4_2.0|nta#C#1_311.15|lv5p#1_571.5|nta#T#3_58.5|nta#T#2_111.66666666666667|lv5pT_2337.916666666667|nta#T#1_1632.2|nta#UA_2.0|mlv5p_125.0|lv5p#-3_324.0|lv5p#-2_398.0|lv5p#-1_1615.9166666666667|lv3p#2_87.0|lv3p#1_8682.75|lv5pE_571.5|nta#A#4_12.0|nta#A#3_64.0|nta#A#2_2315.0499999999997|nta#A#1_13508.41666666667|lv3pT_19058.333333333332|mlv5p#2_15.0|mlv5p#1_110.0|total_163220.2833333334|nta#AU_3.7|lv3pE_8769.75|mlv3p#2_26.0|nta#G#1_663.8333333333334|lv3p_27828.083333333332|lv3p#-3_976.1666666666666|lv3p#-2_2465.8833333333337|lv3p#-1_15616.283333333335|nta#T_1813.3666666666668
