name	pre-microRNA	RC_adj	UR	32160619_EXO_S2732160619_EXO_S27(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	392233.0	870.0	63158.79816439454	151607.90583011293	5p	mlv3p_109.5|NucVar_1054.0|canonical_73346.0|nta#G_439.0|nta#C_483.0|nta#A_29890.0|mv_16556.5|lv5p_3929.0|nta#C#2_14.5|nta#C#1_468.5|nta#T#2_109.0|lv5pT_3929.0|nta#T#1_8856.0|nta#UA_3.0|mlv5p_95.5|lv5p#-3_973.0|lv5p#-2_616.0|lv5p#-1_2340.0|lv3p#3_1.0|lv3p#2_114964.5|nta#A#5_1.0|lv3p#1_104612.5|nta#A#4_2.0|nta#A#3_285.5|nta#A#2_1800.0|nta#A#1_27801.5|lv3pT_37787.5|mlv5p#2_35.0|mlv5p#1_60.5|total_392233.0|nta#AU_14.0|lv3pE_219578.0|mlv3p#2_109.5|nta#G#3_1.0|nta#G#2_124.0|nta#G#1_314.0|lv3p_257365.5|lv3p#-3_2365.5|lv3p#-2_1832.5|lv3p#-1_33589.5|nta#T_8965.0
hsa-let-7b-5p	hsa-let-7b	195840.0	768.0	31534.876036730788	75697.07872047818	5p	mlv3p_229.0|NucVar_1791.25|canonical_70726.0|nta#G_1587.5|nta#C_313.0|nta#A_33026.25|mv_1840.5|lv5p_1664.25|nta#T#5_2.0|nta#T#4_5.0|nta#C#1_313.0|nta#T#3_59.0|nta#T#2_1629.0|lv5pT_1664.25|nta#T#1_17432.75|nta#UA_114.0|mlv5p_251.0|lv5p#-3_44.0|lv5p#-2_303.0|lv5p#-1_1317.25|lv3p#2_158.0|lv3p#1_46013.0|nta#A#4_47.0|nta#A#3_822.0|nta#A#2_11168.25|nta#A#1_20989.0|lv3pT_19112.5|mlv5p#1_251.0|total_195840.0|nta#AU_5.0|lv3pE_46171.0|mlv3p#3_177.0|mlv3p#2_52.0|nta#G#1_1587.5|lv3p_65283.5|lv3p#-3_494.0|lv3p#-2_5005.0|lv3p#-1_13613.5|nta#T_19127.75
hsa-miR-10b-5p	hsa-mir-10b	152630.0	532.0	24577.043144843854	58995.32845744784	5p	lv5p#-2_341.0|lv5p_5924.0|nta#A#1_9199.0|lv5p#-1_5345.0|canonical_18629.0|lv3pE_2407.0|nta#C#1_169.0|nta#AU_2.0|nta#G_126.5|nta#C_169.0|nta#G#2_6.0|nta#G#1_120.5|lv3p_106494.5|nta#A_9958.0|nta#UA_1.0|lv3p#1_2407.0|nta#T#2_11.0|NucVar_339.0|nta#T#1_439.5|mv_10539.5|lv3p#-4_412.0|lv3p#-3_539.0|lv3pT_104087.5|lv3p#-2_7224.0|lv3p#-1_95912.5|lv5pT_5924.0|nta#T_450.5|lv5p#-4_58.0|nta#A#3_132.0|lv5p#-3_180.0|nta#A#2_627.0|total_152630.0
hsa-miR-30d-5p	hsa-mir-30d	150575.0	575.0	24246.139497705975	58201.01934403596	5p	mlv3p_37.5|NucVar_536.5|canonical_29028.0|nta#G_175.0|nta#C_92.5|nta#A_13782.0|mv_3680.0|lv5p_1569.0|nta#C#2_9.5|nta#C#1_83.0|lv5p#1_108.5|nta#T#2_3.0|lv5pT_1460.5|nta#T#1_4672.5|mlv5p_20.0|lv5p#-3_208.0|lv5p#-2_299.0|lv5p#-1_953.5|lv3p#3_79.0|lv3p#2_38387.5|lv3p#1_37992.5|lv5pE_108.5|nta#A#3_50.5|nta#A#2_768.0|nta#A#1_12963.5|lv3pT_20520.0|mlv5p#1_20.0|total_150575.0|nta#AU_1.0|lv3pE_76459.0|mlv3p#2_37.5|nta#G#2_39.0|nta#G#1_136.0|lv3p_96979.0|lv3p#-3_413.0|lv3p#-2_2926.0|lv3p#-1_17181.0|nta#T_4675.5
hsa-miR-10a-5p	hsa-mir-10a	126663.0	565.0	20395.741439136193	48958.430769873	5p	NucVar_397.0|canonical_20478.0|nta#G_50.5|nta#C_116.0|nta#A_12142.0|mv_13329.5|lv5p_11472.0|nta#C#1_116.0|lv5p#1_43.0|nta#T#2_5.0|lv5pT_11429.0|nta#T#1_237.5|lv5p#-4_193.0|nta#UA_1.0|mlv5p_38.0|lv5p#-3_196.0|lv5p#-2_319.0|lv5p#-1_10721.0|lv3p#1_2194.0|lv5pE_43.0|nta#A#3_124.0|nta#A#2_879.0|nta#A#1_11139.0|lv3pT_66203.5|mlv5p#1_38.0|total_126663.0|nta#AU_3.0|lv3pE_2194.0|nta#G#2_2.0|nta#G#1_48.5|lv3p_68397.5|lv3p#-4_191.0|lv3p#-3_399.0|lv3p#-2_4774.0|lv3p#-1_60839.5|nta#T_242.5
hsa-miR-26a-5p	hsa-mir-26a-2	99429.0	467.0	16010.422740278316	38431.805760306495	5p	mlv3p_517.5|NucVar_1172.8333333333333|canonical_72622.0|nta#G_193.0|nta#C_112.0|nta#A_7719.5|mv_414.0|lv5p_2924.8333333333335|nta#C#2_2.5|nta#C#1_109.5|lv5p#1_63.0|nta#T#3_50.0|nta#T#2_674.5|lv5pT_2861.8333333333335|nta#T#1_4317.5|nta#UA_4.5|mlv5p_90.0|lv5p#-3_171.83333333333334|lv5p#-2_487.5|lv5p#-1_2202.5|lv3p#2_38.5|lv3p#1_234.5|lv5pE_63.0|nta#A#4_13.5|nta#A#3_23.0|nta#A#2_1178.5|nta#A#1_6504.5|lv3pT_8348.333333333332|mlv5p#1_90.0|total_99429.0|nta#AU_3.5|lv3pE_273.0|mlv3p#3_48.0|mlv3p#2_469.5|nta#G#1_193.0|lv3p_8621.333333333332|lv3p#-3_123.16666666666667|lv3p#-2_1055.1666666666667|lv3p#-1_7170.0|nta#T_5042.0
hsa-miR-26a-5p	hsa-mir-26a-1	99269.0	463.0	15984.658952666608	38369.96174174402	5p	mlv3p_469.5|NucVar_1172.8333333333333|canonical_72622.0|nta#G_237.0|nta#C_112.0|nta#A_7719.5|mv_331.0|lv5p_2900.8333333333335|nta#C#2_2.5|nta#C#1_109.5|lv5p#1_39.0|nta#T#3_1.0|nta#T#2_674.5|lv5pT_2861.8333333333335|nta#T#1_4317.5|nta#UA_4.5|mlv5p_90.0|lv5p#-3_171.83333333333334|lv5p#-2_487.5|lv5p#-1_2202.5|lv3p#2_38.5|lv3p#1_234.5|lv5pE_39.0|nta#A#4_13.5|nta#A#3_23.0|nta#A#2_1178.5|nta#A#1_6504.5|lv3pT_8348.333333333332|mlv5p#1_90.0|total_99269.0|nta#AU_3.5|lv3pE_273.0|mlv3p#2_469.5|nta#G#2_44.0|nta#G#1_193.0|lv3p_8621.333333333332|lv3p#-3_123.16666666666667|lv3p#-2_1055.1666666666667|lv3p#-1_7170.0|nta#T_4993.0
hsa-miR-204-5p	hsa-mir-204	74818.0	394.0	12047.469134579882	28919.036130048695	5p	lv5p#-2_478.0|lv5p_1616.5|nta#A#1_1031.0|lv5p#-1_1059.5|canonical_39038.0|lv3pE_14036.0|nta#C#1_117.0|nta#AU_23.0|mlv5p#3_2.0|nta#G_30.0|mlv5p#1_87.0|mlv5p_89.0|nta#C_117.0|nta#G#2_2.0|nta#G#1_28.0|lv3p_16433.0|nta#A_1086.0|nta#UA_31.0|lv3p#2_832.0|lv3p#1_13204.0|NucVar_998.0|nta#T#2_633.0|nta#T#1_13902.5|mlv3p_76.0|mv_799.0|lv3pT_2397.0|lv3p#-2_263.0|lv3p#-1_2134.0|lv5pT_1616.5|mlv3p#3_1.0|mlv3p#2_75.0|nta#T_14535.5|lv5p#-3_79.0|nta#A#2_55.0|total_74818.0
hsa-let-7a-5p	hsa-let-7a-2	69723.56666666621	422.0	11227.144769567269	26949.909694848553	5p	mlv3p_109.0|NucVar_636.516666666667|canonical_44957.0|nta#G_297.9166666666666|nta#C_164.5333333333334|nta#A_5829.433333333324|mv_335.4166666666667|lv5p_1036.8000000000002|nta#T#4_0.5333333333333333|nta#C#1_164.5333333333334|lv5p#1_62.0|nta#T#3_6.583333333333333|nta#T#2_18.0|lv5pT_974.8000000000004|nta#T#1_6.45|mlv5p_62.0|lv5p#-3_138.91666666666669|lv5p#-2_177.25|lv5p#-1_658.6333333333337|lv3p#2_123.0|lv3p#1_3519.533333333334|lv5pE_62.0|nta#A#4_10.0|nta#A#3_115.66666666666666|nta#A#2_1147.6666666666663|nta#A#1_4556.099999999993|lv3pT_12620.850000000008|mlv5p#3_39.0|mlv5p#1_23.0|total_69723.56666666621|nta#AU_1.4|lv3pE_3642.533333333334|mlv3p#2_109.0|nta#G#1_297.9166666666666|lv3p_16263.383333333346|lv3p#-3_157.33333333333334|lv3p#-2_1330.1666666666658|lv3p#-1_11133.35|nta#T_31.566666666666663
hsa-let-7a-5p	hsa-let-7a-1	69484.39999999956	417.0	11188.63327454352	26857.46577126818	5p	mlv3p_371.5|NucVar_636.516666666667|canonical_44957.0|nta#G_297.9166666666666|nta#C_164.5333333333334|nta#A_5074.766666666657|mv_384.4166666666665|lv5p_1135.8000000000002|nta#T#4_0.5333333333333333|nta#C#1_164.5333333333334|lv5p#1_161.0|nta#T#3_6.583333333333333|nta#T#2_18.0|lv5pT_974.8000000000004|nta#T#1_60.45|mlv5p_23.0|lv5p#-3_138.91666666666669|lv5p#-2_177.25|lv5p#-1_658.6333333333337|lv3p#2_213.0|lv3p#1_3519.533333333334|lv5pE_161.0|nta#A#4_10.0|nta#A#3_40.666666666666664|nta#A#2_501.1666666666666|nta#A#1_4522.933333333326|lv3pT_12620.850000000008|mlv5p#1_23.0|total_69484.39999999956|nta#AU_1.4|lv3pE_3732.533333333334|mlv3p#2_371.5|nta#G#1_297.9166666666666|lv3p_16353.383333333346|lv3p#-3_157.33333333333334|lv3p#-2_1330.1666666666658|lv3p#-1_11133.35|nta#T_85.56666666666666
hsa-let-7a-5p	hsa-let-7a-3	69277.89999999956	410.0	11155.381886157158	26777.648334810976	5p	mlv3p_97.0|NucVar_636.516666666667|canonical_44957.0|nta#G_297.9166666666666|nta#C_164.5333333333334|nta#A_5016.766666666657|mv_692.416666666667|lv5p_1220.8000000000002|lv5p#3_29.0|nta#T#4_0.5333333333333333|nta#C#1_164.5333333333334|lv5p#1_217.0|nta#T#3_6.583333333333333|nta#T#2_18.0|lv5pT_974.8000000000004|nta#T#1_6.45|mlv5p_23.0|lv5p#-3_138.91666666666669|lv5p#-2_177.25|lv5p#-1_658.6333333333337|lv3p#1_3519.533333333334|lv5pE_246.0|nta#A#4_10.0|nta#A#3_33.666666666666664|nta#A#2_501.1666666666666|nta#A#1_4471.933333333326|lv3pT_12620.850000000008|mlv5p#1_23.0|total_69277.89999999956|nta#AU_1.4|lv3pE_3519.533333333334|mlv3p#2_97.0|nta#G#1_297.9166666666666|lv3p_16140.383333333346|lv3p#-3_157.33333333333334|lv3p#-2_1330.1666666666658|lv3p#-1_11133.35|nta#T_31.566666666666663
