name	pre-microRNA	RC_adj	UR	32150690_EXO_S232150690_EXO_S2(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	401699.0	881.0	57717.42186827607	148235.36010728177	5p	mlv3p_250.5|NucVar_1311.0|canonical_67033.0|nta#G_538.0|nta#C_560.0|nta#A_29795.5|mv_20186.5|lv5p_4142.5|nta#C#2_32.0|nta#C#1_528.0|lv5p#1_2.0|nta#T#2_164.0|lv5pT_4140.5|nta#T#1_9773.0|mlv5p_78.0|lv5p#-3_628.0|lv5p#-2_820.0|lv5p#-1_2692.5|lv3p#3_42.0|lv3p#2_130683.5|lv3p#1_100937.0|lv5pE_2.0|nta#A#4_4.0|nta#A#3_167.0|nta#A#2_2015.5|nta#A#1_27609.0|lv3pT_36204.5|mlv5p#1_78.0|total_401699.0|nta#AU_8.0|lv3pE_231662.5|mlv3p#2_250.5|nta#G#3_1.0|nta#G#2_124.0|nta#G#1_413.0|lv3p_267867.0|lv3p#-3_1449.0|lv3p#-2_1074.0|lv3p#-1_33681.5|nta#T_9937.0
hsa-let-7b-5p	hsa-let-7b	230860.0	767.0	33170.71740908047	85192.1842831749	5p	mlv3p_113.0|NucVar_1836.5|canonical_89504.0|nta#G_1893.25|nta#C_290.0|nta#A_31347.5|mv_1649.0|lv5p_1638.0|nta#T#6_1.0|nta#C#2_2.0|nta#T#4_9.0|nta#C#1_288.0|lv5p#1_44.0|nta#T#3_50.0|nta#T#2_867.0|lv5pT_1594.0|nta#T#1_16478.0|nta#UA_109.5|mlv5p_183.5|lv5p#-3_193.0|lv5p#-2_262.0|lv5p#-1_1139.0|lv3p#2_29.0|lv3p#1_58534.25|lv5pE_44.0|nta#A#3_596.0|nta#A#2_10172.0|nta#A#1_20579.5|lv3pT_26437.0|mlv5p#1_183.5|total_230860.0|nta#AU_3.0|lv3pE_58563.25|mlv3p#3_109.0|mlv3p#2_4.0|nta#G#2_1.0|nta#G#1_1892.25|lv3p_85000.25|lv3p#-3_554.0|lv3p#-2_7055.25|lv3p#-1_18827.75|nta#T_17405.0
hsa-miR-10a-5p	hsa-mir-10a	229046.5	759.0	32910.14781702741	84522.96472934341	5p	mlv3p_1.0|NucVar_660.0|canonical_35100.0|nta#G_62.0|nta#C_242.0|nta#A_17726.5|mv_25585.0|lv5p_19886.5|nta#C#2_1.0|nta#C#1_241.0|lv5p#1_1.0|nta#T#2_16.0|lv5pT_19885.5|nta#T#1_539.0|lv5p#-4_166.5|mlv5p_181.0|lv5p#-3_408.5|lv5p#-2_1173.5|lv5p#-1_18137.0|lv3p#2_74.0|lv3p#1_5027.0|lv5pE_1.0|nta#A#3_77.0|nta#A#2_1698.0|nta#A#1_15951.5|lv3pT_123946.5|mlv5p#1_181.0|total_229046.5|nta#AU_1.0|lv3pE_5101.0|mlv3p#2_1.0|nta#G#2_9.0|nta#G#1_53.0|lv3p_129047.5|lv3p#-4_397.0|lv3p#-3_1688.0|lv3p#-2_7208.0|lv3p#-1_114653.5|nta#T_555.0
hsa-miR-10b-5p	hsa-mir-10b	195224.5	609.0	28050.492596504504	72041.9370206648	5p	lv5p#-2_535.5|nta#A#1_11503.5|lv5p_7846.0|lv5p#-1_6995.0|canonical_27636.0|lv3pE_2257.0|nta#C#1_153.0|nta#AU_3.0|lv5pE_123.0|nta#G_42.0|mlv5p#1_30.0|mlv5p_30.0|nta#C_153.0|nta#G#2_5.0|nta#G#1_37.0|lv3p_132584.5|nta#A_12439.5|lv3p#1_2257.0|nta#T#2_20.0|NucVar_586.0|nta#T#1_481.0|mv_13406.5|lv3p#-4_270.0|lv3p#-3_1034.0|lv3pT_130327.5|lv5p#1_123.0|lv3p#-2_10799.0|lv3p#-1_118224.5|lv5pT_7723.0|nta#T_501.0|lv5p#-4_87.5|nta#A#3_25.0|lv5p#-3_105.0|nta#A#2_911.0|total_195224.5
hsa-miR-30d-5p	hsa-mir-30d	176802.0	596.0	25403.487738717165	65243.64794955336	5p	mlv3p_63.5|NucVar_438.5|canonical_27333.0|nta#G_106.0|nta#C_208.0|nta#A_17034.5|mv_5113.0|lv5p_1409.0|nta#C#2_18.0|nta#C#1_190.0|nta#T#3_4.0|nta#T#2_139.0|lv5pT_1409.0|nta#T#1_4404.5|mlv5p_77.0|lv5p#-3_296.0|lv5p#-2_98.0|lv5p#-1_1015.0|lv3p#2_56637.0|lv3p#1_46803.0|nta#A#4_1.0|nta#A#3_100.0|nta#A#2_893.0|nta#A#1_16040.5|lv3pT_17032.0|mlv5p#1_77.0|total_176802.0|nta#AU_8.0|lv3pE_103440.0|mlv3p#2_63.5|nta#G#2_44.0|nta#G#1_62.0|lv3p_120472.0|lv3p#-3_1025.5|lv3p#-2_1685.0|lv3p#-1_14321.5|nta#T_4547.5
hsa-let-7a-5p	hsa-let-7a-1	86134.93333333296	439.0	12376.148023260734	31785.597824448956	5p	mlv3p_147.0|NucVar_787.2500000000001|canonical_57774.0|nta#G_486.83333333333314|nta#C_104.33333333333331|nta#A_4755.733333333326|mv_434.08333333333326|lv5p_1395.6999999999996|nta#T#4_1.2|nta#C#1_104.33333333333331|lv5p#1_216.0|nta#T#3_8.783333333333333|nta#T#2_2.1666666666666665|lv5pT_1179.7|nta#T#1_33.66666666666667|mlv5p_100.25|lv5p#-3_206.58333333333334|lv5p#-2_105.33333333333333|lv5p#-1_867.7833333333335|lv3p#2_219.0|lv3p#1_3691.1666666666692|lv5pE_216.0|nta#A#3_45.5|nta#A#2_641.0833333333333|nta#A#1_4069.150000000003|lv3pT_16193.766666666672|mlv5p#2_97.0|mlv5p#1_3.25|total_86134.93333333296|nta#AU_0.4|lv3pE_3910.1666666666692|mlv3p#2_147.0|nta#G#1_486.83333333333314|lv3p_20103.933333333305|lv3p#-3_96.33333333333333|lv3p#-2_2196.016666666668|lv3p#-1_13901.416666666666|nta#T_45.81666666666668
hsa-let-7a-5p	hsa-let-7a-3	86015.43333333296	425.0	12358.977873687896	31741.49981690395	5p	lv5p#-2_105.33333333333333|nta#A#1_4064.150000000003|lv5p_1436.6999999999996|lv5p#-1_867.7833333333335|canonical_57774.0|lv3pE_3691.1666666666692|nta#C#1_104.33333333333331|nta#AU_0.4|lv5pE_257.0|nta#G_528.8333333333338|mlv5p#1_3.25|mlv5p_3.25|nta#C_104.33333333333331|nta#G#1_528.8333333333338|lv3p_19884.933333333305|nta#A_4692.233333333326|nta#T#4_1.2|lv3p#1_3691.1666666666692|nta#T#3_8.783333333333333|nta#T#2_2.1666666666666665|NucVar_787.2500000000001|nta#T#1_33.66666666666667|mv_758.0833333333335|lv3p#-3_96.33333333333333|lv3pT_16193.766666666672|lv5p#1_257.0|lv3p#-2_2196.016666666668|lv3p#-1_13901.416666666666|lv5pT_1179.7|nta#T_45.81666666666668|nta#A#3_33.0|lv5p#-3_206.58333333333334|nta#A#2_595.0833333333333|total_86015.43333333296
hsa-let-7a-5p	hsa-let-7a-2	85894.93333333296	424.0	12341.664040855036	31697.03278837531	5p	mlv3p_1.0|NucVar_787.2500000000001|canonical_57774.0|nta#G_486.83333333333314|nta#C_104.33333333333331|nta#A_5346.733333333326|mv_245.08333333333337|lv5p_1211.7|nta#T#4_1.2|nta#C#1_104.33333333333331|lv5p#1_32.0|nta#T#3_8.783333333333333|nta#T#2_2.1666666666666665|lv5pT_1179.7|nta#T#1_33.66666666666667|mlv5p_3.25|lv5p#-3_206.58333333333334|lv5p#-2_105.33333333333333|lv5p#-1_867.7833333333335|lv3p#2_4.0|lv3p#1_3691.1666666666692|lv5pE_32.0|nta#A#3_101.5|nta#A#2_1167.0833333333333|nta#A#1_4078.150000000003|lv3pT_16193.766666666672|mlv5p#1_3.25|total_85894.93333333296|nta#AU_0.4|lv3pE_3695.1666666666692|mlv3p#2_1.0|nta#G#1_486.83333333333314|lv3p_19888.933333333305|lv3p#-3_96.33333333333333|lv3p#-2_2196.016666666668|lv3p#-1_13901.416666666666|nta#T_45.81666666666668
hsa-miR-26a-5p	hsa-mir-26a-2	70743.66666666666	408.0	10164.680652699408	26105.897459647244	5p	mlv3p_500.5|NucVar_881.3333333333334|canonical_51469.5|nta#G_35.333333333333336|nta#C_90.5|nta#A_6011.5|mv_120.5|lv5p_3107.5|nta#C#1_90.5|lv5p#1_136.0|nta#T#3_1.0|nta#T#2_681.0|lv5pT_2971.5|nta#T#1_3591.5|nta#UA_2.0|mlv5p_91.5|lv5p#-3_198.0|lv5p#-2_598.0|lv5p#-1_2175.5|lv3p#2_72.0|lv3p#1_169.0|lv5pE_136.0|nta#A#4_43.5|nta#A#2_695.0|nta#A#1_5273.0|lv3pT_3921.0|mlv5p#2_42.0|mlv5p#1_49.5|total_70743.66666666666|nta#AU_3.5|lv3pE_241.0|mlv3p#3_71.0|mlv3p#2_429.5|nta#G#1_35.333333333333336|lv3p_4162.0|lv3p#-3_70.5|lv3p#-2_591.0|lv3p#-1_3259.5|nta#T_4273.5
hsa-miR-26a-5p	hsa-mir-26a-1	70462.66666666666	403.0	10124.305656632736	26002.20256324435	5p	mlv3p_432.5|NucVar_881.3333333333334|canonical_51469.5|nta#G_35.333333333333336|nta#C_90.5|nta#A_5955.5|mv_120.5|lv5p_3011.5|nta#C#1_90.5|lv5p#1_40.0|nta#T#3_1.0|nta#T#2_662.0|lv5pT_2971.5|nta#T#1_3591.5|nta#UA_2.0|mlv5p_49.5|lv5p#-3_198.0|lv5p#-2_598.0|lv5p#-1_2175.5|lv3p#2_72.0|lv3p#1_169.0|lv5pE_40.0|nta#A#4_43.5|nta#A#2_695.0|nta#A#1_5217.0|lv3pT_3921.0|mlv5p#1_49.5|total_70462.66666666666|nta#AU_2.5|lv3pE_241.0|mlv3p#3_3.0|mlv3p#2_429.5|nta#G#1_35.333333333333336|lv3p_4162.0|lv3p#-3_70.5|lv3p#-2_591.0|lv3p#-1_3259.5|nta#T_4254.5
